score,measure,beat,strip,page,hpixel
op19no2_v1,32,1,5,1,274
op19no2_v1,32,2,5,1,302
op19no2_v1,32,3,5,1,331
op19no2_v1,33,1,5,1,
op19no2_v1,33,2,5,1,
op19no2_v1,33,3,5,1,
op19no2_v1,34,1,5,1,445
op19no2_v1,34,2,5,1,468
op19no2_v1,34,3,5,1,495
op19no2_v1,35,1,6,1,
op19no2_v1,35,2,6,1,
op19no2_v1,35,3,6,1,
op19no2_v1,36,1,6,1,112
op19no2_v1,36,2,6,1,136
op19no2_v1,36,3,6,1,158
op19no2_v1,37,1,6,1,
op19no2_v1,37,2,6,1,
op19no2_v1,37,3,6,1,
op19no2_v1,38,1,6,1,278
op19no2_v1,38,2,6,1,301
op19no2_v1,38,3,6,1,323
op19no2_v1,39,1,6,1,
op19no2_v1,39,2,6,1,
op19no2_v1,39,3,6,1,
op19no2_v1,40,1,6,1,448
op19no2_v1,40,2,6,1,470
op19no2_v1,40,3,6,1,494
op19no2_v1,41,1,7,1,
op19no2_v1,41,2,7,1,
op19no2_v1,41,3,7,1,
op19no2_v1,42,1,7,1,91
op19no2_v1,42,2,7,1,113
op19no2_v1,42,3,7,1,135
op19no2_v1,43,1,7,1,
op19no2_v1,43,2,7,1,
op19no2_v1,43,3,7,1,
op19no2_v1,44,1,7,1,242
op19no2_v1,44,2,7,1,257
op19no2_v1,44,3,7,1,272
op19no2_v1,45,1,7,1,
op19no2_v1,45,2,7,1,
op19no2_v1,45,3,7,1,
op19no2_v1,46,1,7,1,353
op19no2_v1,46,2,7,1,369
op19no2_v1,46,3,7,1,384
op19no2_v1,47,1,7,1,
op19no2_v1,47,2,7,1,
op19no2_v1,47,3,7,1,
op19no2_v1,48,1,7,1,467
op19no2_v2,0,3,1,0,143
op19no2_v2,1,1,1,0,203
op19no2_v2,1,2,1,0,239
op19no2_v2,1,3,1,0,287
op19no2_v2,2,1,1,0,
op19no2_v2,2,2,1,0,
op19no2_v2,2,3,1,0,
op19no2_v2,3,1,1,0,497
op19no2_v2,3,2,1,0,536
op19no2_v2,3,3,1,0,584
op19no2_v2,4,1,1,0,
op19no2_v2,4,2,1,0,
op19no2_v2,4,3,1,0,
op19no2_v2,5,1,1,0,787
op19no2_v2,5,2,1,0,828
op19no2_v2,5,3,1,0,867
op19no2_v2,6,1,1,0,
op19no2_v2,6,2,1,0,
op19no2_v2,6,3,1,0,
op19no2_v2,7,1,1,0,1079
op19no2_v2,7,2,1,0,1119
op19no2_v2,7,3,1,0,1169
op19no2_v2,8,1,2,0,
op19no2_v2,8,2,2,0,
op19no2_v2,8,3,2,0,
op19no2_v2,9,1,2,0,177
op19no2_v2,9,2,2,0,219
op19no2_v2,9,3,2,0,268
op19no2_v2,10,1,2,0,
op19no2_v2,10,2,2,0,
op19no2_v2,10,3,2,0,
op19no2_v2,11,1,2,0,490
op19no2_v2,11,2,2,0,532
op19no2_v2,11,3,2,0,582
op19no2_v2,12,1,2,0,
op19no2_v2,12,2,2,0,
op19no2_v2,12,3,2,0,
op19no2_v2,13,1,2,0,792
op19no2_v2,13,2,2,0,835
op19no2_v2,13,3,2,0,877
op19no2_v2,14,1,2,0,
op19no2_v2,14,2,2,0,
op19no2_v2,14,3,2,0,
op19no2_v2,15,1,2,0,1090
op19no2_v2,15,2,2,0,1130
op19no2_v2,15,3,2,0,1172
op19no2_v2,16,1,3,0,
op19no2_v2,16,2,3,0,
op19no2_v2,16,3,3,0,
op19no2_v2,17,1,3,0,176
op19no2_v2,17,2,3,0,220
op19no2_v2,17,3,3,0,262
op19no2_v2,18,1,3,0,
op19no2_v2,18,2,3,0,
op19no2_v2,18,3,3,0,
op19no2_v2,19,1,3,0,490
op19no2_v2,19,2,3,0,546
op19no2_v2,19,3,3,0,589
op19no2_v2,20,1,3,0,
op19no2_v2,20,2,3,0,
op19no2_v2,20,3,3,0,
op19no2_v2,21,1,3,0,800
op19no2_v2,21,2,3,0,843
op19no2_v2,21,3,3,0,894
op19no2_v2,22,1,3,0,
op19no2_v2,22,2,3,0,
op19no2_v2,22,3,3,0,
op19no2_v2,23,1,3,0,1090
op19no2_v2,23,2,3,0,1139
op19no2_v2,23,3,3,0,1179
op19no2_v2,24,1,4,0,
op19no2_v2,24,2,4,0,
op19no2_v2,24,3,4,0,
op19no2_v2,25,1,4,0,186
op19no2_v2,25,2,4,0,228
op19no2_v2,25,3,4,0,269
op19no2_v2,26,1,4,0,
op19no2_v2,26,2,4,0,
op19no2_v2,26,3,4,0,
op19no2_v2,27,1,4,0,475
op19no2_v2,27,2,4,0,517
op19no2_v2,27,3,4,0,558
op19no2_v2,28,1,4,0,
op19no2_v2,28,2,4,0,
op19no2_v2,28,3,4,0,
op19no2_v2,29,1,4,0,777
op19no2_v2,29,2,4,0,820
op19no2_v2,29,3,4,0,867
op19no2_v2,30,1,4,0,
op19no2_v2,30,2,4,0,
op19no2_v2,30,3,4,0,
op19no2_v2,31,1,4,0,1083
op19no2_v2,31,2,4,0,1124
op19no2_v2,31,3,4,0,1173
op19no2_v2,32,1,5,0,
op19no2_v2,32,2,5,0,
op19no2_v2,32,3,5,0,
op19no2_v2,33,1,5,0,174
op19no2_v2,33,2,5,0,214
op19no2_v2,33,3,5,0,264
op19no2_v2,34,1,5,0,
op19no2_v2,34,2,5,0,
op19no2_v2,34,3,5,0,
op19no2_v2,35,1,5,0,475
op19no2_v2,35,2,5,0,516
op19no2_v2,35,3,5,0,564
op19no2_v2,36,1,5,0,
op19no2_v2,36,2,5,0,
op19no2_v2,36,3,5,0,
op19no2_v2,37,1,5,0,773
op19no2_v2,37,2,5,0,824
op19no2_v2,37,3,5,0,874
op19no2_v2,38,1,5,0,
op19no2_v2,38,2,5,0,
op19no2_v2,38,3,5,0,
op19no2_v2,39,1,5,0,1084
op19no2_v2,39,2,5,0,1130
op19no2_v2,39,3,5,0,1175
op19no2_v2,1,1,1,1,
op19no2_v2,1,2,1,1,
op19no2_v2,1,3,1,1,
op19no2_v2,2,1,1,1,193
op19no2_v2,2,2,1,1,2434
op19no2_v2,2,3,1,1,303
op19no2_v2,3,1,1,1,
op19no2_v2,3,2,1,1,
op19no2_v2,3,3,1,1,
op19no2_v2,4,1,1,1,572
op19no2_v2,4,2,1,1,622
op19no2_v2,4,3,1,1,681
op19no2_v2,5,1,1,1,
op19no2_v2,5,2,1,1,
op19no2_v2,5,3,1,1,
op19no2_v2,6,1,1,1,927
op19no2_v2,6,2,1,1,979
op19no2_v2,6,3,1,1,1030
op19no2_v2,7,1,1,1,
op19no2_v2,7,2,1,1,
op19no2_v2,7,3,1,1,
op19no2_v2,8,1,2,1,18
op19no2_v2,8,2,2,1,71
op19no2_v2,8,3,2,1,122
op19no2_v2,9,1,2,1,
op19no2_v2,9,2,2,1,
op19no2_v2,9,3,2,1,
op19no2_v2,10,1,2,1,384
op19no2_v2,10,2,2,1,435
op19no2_v2,10,3,2,1,486
op19no2_v2,11,1,2,1,
op19no2_v2,11,2,2,1,
op19no2_v2,11,3,2,1,
op19no2_v2,12,1,2,1,732
op19no2_v2,12,2,2,1,785
op19no2_v2,12,3,2,1,837
op19no2_v2,13,1,2,1,
op19no2_v2,13,2,2,1,
op19no2_v2,13,3,2,1,
op19no2_v2,14,1,2,1,1098
op19no2_v2,14,2,2,1,1148
op19no2_v2,14,3,2,1,1201
op19no2_v2,15,1,3,1,
op19no2_v2,15,2,3,1,
op19no2_v2,15,3,3,1,
op19no2_v2,16,1,3,1,178
op19no2_v2,16,2,3,1,223
op19no2_v2,16,3,3,1,268
op19no2_v2,17,1,3,1,
op19no2_v2,17,2,3,1,
op19no2_v2,17,3,3,1,
op19no2_v2,18,1,3,1,489
op19no2_v2,18,2,3,1,535
op19no2_v2,18,3,3,1,587
op19no2_v2,19,1,3,1,
op19no2_v2,19,2,3,1,
op19no2_v2,19,3,3,1,
op19no2_v2,20,1,3,1,807
op19no2_v2,20,2,3,1,850
op19no2_v2,20,3,3,1,895
op19no2_v2,21,1,3,1,
op19no2_v2,21,2,3,1,
op19no2_v2,21,3,3,1,
op19no2_v2,22,1,3,1,1113
op19no2_v2,22,2,3,1,1166
op19no2_v2,22,3,3,1,1213
op19no2_v2,23,1,4,1,
op19no2_v2,23,2,4,1,
op19no2_v2,23,3,4,1,
op19no2_v2,24,1,4,1,179
op19no2_v2,24,2,4,1,224
op19no2_v2,24,3,4,1,271
op19no2_v2,25,1,4,1,
op19no2_v2,25,2,4,1,
op19no2_v2,25,3,4,1,
op19no2_v2,26,1,4,1,487
op19no2_v2,26,2,4,1,532
op19no2_v2,26,3,4,1,578
op19no2_v2,27,1,4,1,
op19no2_v2,27,2,4,1,
op19no2_v2,27,3,4,1,
op19no2_v2,28,1,4,1,805
op19no2_v2,28,2,4,1,850
op19no2_v2,28,3,4,1,895
op19no2_v2,29,1,4,1,
op19no2_v2,29,2,4,1,
op19no2_v2,29,3,4,1,
op19no2_v2,30,1,4,1,1116
op19no2_v2,30,2,4,1,1162
op19no2_v2,30,3,4,1,1209
op19no2_v2,31,1,5,1,
op19no2_v2,31,2,5,1,
op19no2_v2,31,3,5,1,
op19no2_v2,32,1,5,1,193
op19no2_v2,32,2,5,1,251
op19no2_v2,32,3,5,1,297
op19no2_v2,33,1,5,1,
op19no2_v2,33,2,5,1,
op19no2_v2,33,3,5,1,
op19no2_v2,34,1,5,1,550
op19no2_v2,34,2,5,1,600
op19no2_v2,34,3,5,1,657
op19no2_v2,35,1,5,1,
op19no2_v2,35,2,5,1,
op19no2_v2,35,3,5,1,
op19no2_v2,36,1,5,1,912
op19no2_v2,36,2,5,1,970
op19no2_v2,36,3,5,1,1027
op19no2_v2,37,1,5,1,
op19no2_v2,37,2,5,1,
op19no2_v2,37,3,5,1,
op19no2_v2,38,1,6,1,24
op19no2_v2,38,2,6,1,75
op19no2_v2,38,3,6,1,133
op19no2_v2,39,1,6,1,
op19no2_v2,39,2,6,1,
op19no2_v2,39,3,6,1,
op19no2_v2,40,1,6,1,412
op19no2_v2,40,2,6,1,463
op19no2_v2,40,3,6,1,513
op19no2_v2,41,1,6,1,
op19no2_v2,41,2,6,1,
op19no2_v2,41,3,6,1,
op19no2_v2,42,1,6,1,756
op19no2_v2,42,2,6,1,807
op19no2_v2,42,3,6,1,855
op19no2_v2,43,1,6,1,
op19no2_v2,43,2,6,1,
op19no2_v2,43,3,6,1,
op19no2_v2,44,1,6,1,1113
op19no2_v2,44,2,6,1,1162
op19no2_v2,44,3,6,1,1209
op19no2_v2,45,1,7,1,
op19no2_v2,45,2,7,1,
op19no2_v2,45,3,7,1,
op19no2_v2,46,1,7,1,218
op19no2_v2,46,2,7,1,273
op19no2_v2,46,3,7,1,326
op19no2_v2,47,1,7,1,
op19no2_v2,47,2,7,1,
op19no2_v2,47,3,7,1,
op19no2_v2,48,1,7,1,590
op19no2_v2,48,2,7,1,629
op19no2_v2,48,3,7,1,668
op19no2_v2,49,1,7,1,
op19no2_v2,49,2,7,1,
op19no2_v2,49,3,7,1,
op19no2_v2,50,1,7,1,861
op19no2_v2,50,2,7,1,901
op19no2_v2,50,3,7,1,937
op19no2_v2,51,1,7,1,
op19no2_v2,51,2,7,1,
op19no2_v2,51,3,7,1,
op19no2_v2,52,1,7,1,1132
op19no2_v3,0,3,1,0,56
op19no2_v3,1,1,1,0,81
op19no2_v3,1,2,1,0,96
op19no2_v3,1,3,1,0,116
op19no2_v3,2,1,1,0,
op19no2_v3,2,2,1,0,
op19no2_v3,2,3,1,0,
op19no2_v3,3,1,1,0,204
op19no2_v3,3,2,1,0,220
op19no2_v3,3,3,1,0,239
op19no2_v3,4,1,1,0,
op19no2_v3,4,2,1,0,
op19no2_v3,4,3,1,0,
op19no2_v3,5,1,1,0,324
op19no2_v3,5,2,1,0,341
op19no2_v3,5,3,1,0,358
op19no2_v3,6,1,1,0,
op19no2_v3,6,2,1,0,
op19no2_v3,6,3,1,0,
op19no2_v3,7,1,1,0,446
op19no2_v3,7,2,1,0,463
op19no2_v3,7,3,1,0,484
op19no2_v3,8,1,2,0,
op19no2_v3,8,2,2,0,
op19no2_v3,8,3,2,0,
op19no2_v3,9,1,2,0,70
op19no2_v3,9,2,2,0,87
op19no2_v3,9,3,2,0,107
op19no2_v3,10,1,2,0,
op19no2_v3,10,2,2,0,
op19no2_v3,10,3,2,0,
op19no2_v3,11,1,2,0,201
op19no2_v3,11,2,2,0,218
op19no2_v3,11,3,2,0,238
op19no2_v3,12,1,2,0,
op19no2_v3,12,2,2,0,
op19no2_v3,12,3,2,0,
op19no2_v3,13,1,2,0,326
op19no2_v3,13,2,2,0,344
op19no2_v3,13,3,2,0,362
op19no2_v3,14,1,2,0,
op19no2_v3,14,2,2,0,
op19no2_v3,14,3,2,0,
op19no2_v3,15,1,2,0,451
op19no2_v3,15,2,2,0,468
op19no2_v3,15,3,2,0,485
op19no2_v3,16,1,3,0,
op19no2_v3,16,2,3,0,
op19no2_v3,16,3,3,0,
op19no2_v3,17,1,3,0,70
op19no2_v3,17,2,3,0,87
op19no2_v3,17,3,3,0,105
op19no2_v3,18,1,3,0,
op19no2_v3,18,2,3,0,
op19no2_v3,18,3,3,0,
op19no2_v3,19,1,3,0,200
op19no2_v3,19,2,3,0,223
op19no2_v3,19,3,3,0,241
op19no2_v3,20,1,3,0,
op19no2_v3,20,2,3,0,
op19no2_v3,20,3,3,0,
op19no2_v3,21,1,3,0,329
op19no2_v3,21,2,3,0,347
op19no2_v3,21,3,3,0,369
op19no2_v3,22,1,3,0,
op19no2_v3,22,2,3,0,
op19no2_v3,22,3,3,0,
op19no2_v3,23,1,3,0,450
op19no2_v3,23,2,3,0,472
op19no2_v3,23,3,3,0,488
op19no2_v3,24,1,4,0,
op19no2_v3,24,2,4,0,
op19no2_v3,24,3,4,0,
op19no2_v3,25,1,4,0,74
op19no2_v3,25,2,4,0,90
op19no2_v3,25,3,4,0,108
op19no2_v3,26,1,4,0,
op19no2_v3,26,2,4,0,
op19no2_v3,26,3,4,0,
op19no2_v3,27,1,4,0,194
op19no2_v3,27,2,4,0,211
op19no2_v3,27,3,4,0,228
op19no2_v3,28,1,4,0,
op19no2_v3,28,2,4,0,
op19no2_v3,28,3,4,0,
op19no2_v3,29,1,4,0,319
op19no2_v3,29,2,4,0,338
op19no2_v3,29,3,4,0,357
op19no2_v3,30,1,4,0,
op19no2_v3,30,2,4,0,
op19no2_v3,30,3,4,0,
op19no2_v3,31,1,4,0,447
op19no2_v3,31,2,4,0,465
op19no2_v3,31,3,4,0,486
op19no2_v3,32,1,5,0,
op19no2_v3,32,2,5,0,
op19no2_v3,32,3,5,0,
op19no2_v3,33,1,5,0,69
op19no2_v3,33,2,5,0,85
op19no2_v3,33,3,5,0,106
op19no2_v3,34,1,5,0,
op19no2_v3,34,2,5,0,
op19no2_v3,34,3,5,0,
op19no2_v3,35,1,5,0,193
op19no2_v3,35,2,5,0,211
op19no2_v3,35,3,5,0,231
op19no2_v3,36,1,5,0,
op19no2_v3,36,2,5,0,
op19no2_v3,36,3,5,0,
op19no2_v3,37,1,5,0,318
op19no2_v3,37,2,5,0,340
op19no2_v3,37,3,5,0,360
op19no2_v3,38,1,5,0,
op19no2_v3,38,2,5,0,
op19no2_v3,38,3,5,0,
op19no2_v3,39,1,5,0,448
op19no2_v3,39,2,5,0,467
op19no2_v3,39,3,5,0,486
op19no2_v3,1,1,1,1,
op19no2_v3,1,2,1,1,
op19no2_v3,1,3,1,1,
op19no2_v3,2,1,1,1,74
op19no2_v3,2,2,1,1,95
op19no2_v3,2,3,1,1,119
op19no2_v3,3,1,1,1,
op19no2_v3,3,2,1,1,
op19no2_v3,3,3,1,1,
op19no2_v3,4,1,1,1,229
op19no2_v3,4,2,1,1,250
op19no2_v3,4,3,1,1,275
op19no2_v3,5,1,1,1,
op19no2_v3,5,2,1,1,
op19no2_v3,5,3,1,1,
op19no2_v3,6,1,1,1,374
op19no2_v3,6,2,1,1,395
op19no2_v3,6,3,1,1,416
op19no2_v3,7,1,1,1,
op19no2_v3,7,2,1,1,
op19no2_v3,7,3,1,1,
op19no2_v3,8,1,2,1,6
op19no2_v3,8,2,2,1,26
op19no2_v3,8,3,2,1,47
op19no2_v3,9,1,2,1,
op19no2_v3,9,2,2,1,
op19no2_v3,9,3,2,1,
op19no2_v3,10,1,2,1,153
op19no2_v3,10,2,2,1,174
op19no2_v3,10,3,2,1,195
op19no2_v3,11,1,2,1,
op19no2_v3,11,2,2,1,
op19no2_v3,11,3,2,1,
op19no2_v3,12,1,2,1,296
op19no2_v3,12,2,2,1,317
op19no2_v3,12,3,2,1,338
op19no2_v3,13,1,2,1,
op19no2_v3,13,2,2,1,
op19no2_v3,13,3,2,1,
op19no2_v3,14,1,2,1,444
op19no2_v3,14,2,2,1,465
op19no2_v3,14,3,2,1,486
op19no2_v3,15,1,3,1,
op19no2_v3,15,2,3,1,
op19no2_v3,15,3,3,1,
op19no2_v3,16,1,3,1,70
op19no2_v3,16,2,3,1,88
op19no2_v3,16,3,3,1,106
op19no2_v3,17,1,3,1,
op19no2_v3,17,2,3,1,
op19no2_v3,17,3,3,1,
op19no2_v3,18,1,3,1,196
op19no2_v3,18,2,3,1,215
op19no2_v3,18,3,3,1,237
op19no2_v3,19,1,3,1,
op19no2_v3,19,2,3,1,
op19no2_v3,19,3,3,1,
op19no2_v3,20,1,3,1,326
op19no2_v3,20,2,3,1,344
op19no2_v3,20,3,3,1,362
op19no2_v3,21,1,3,1,
op19no2_v3,21,2,3,1,
op19no2_v3,21,3,3,1,
op19no2_v3,22,1,3,1,452
op19no2_v3,22,2,3,1,473
op19no2_v3,22,3,3,1,492
op19no2_v3,23,1,4,1,
op19no2_v3,23,2,4,1,
op19no2_v3,23,3,4,1,
op19no2_v3,24,1,4,1,71
op19no2_v3,24,2,4,1,89
op19no2_v3,24,3,4,1,108
op19no2_v3,25,1,4,1,
op19no2_v3,25,2,4,1,
op19no2_v3,25,3,4,1,
op19no2_v3,26,1,4,1,196
op19no2_v3,26,2,4,1,215
op19no2_v3,26,3,4,1,233
op19no2_v3,27,1,4,1,
op19no2_v3,27,2,4,1,
op19no2_v3,27,3,4,1,
op19no2_v3,28,1,4,1,326
op19no2_v3,28,2,4,1,344
op19no2_v3,28,3,4,1,363
op19no2_v3,29,1,4,1,
op19no2_v3,29,2,4,1,
op19no2_v3,29,3,4,1,
op19no2_v3,30,1,4,1,453
op19no2_v3,30,2,4,1,472
op19no2_v3,30,3,4,1,492
op19no2_v3,31,1,5,1,
op19no2_v3,31,2,5,1,
op19no2_v3,31,3,5,1,
op19no2_v3,32,1,5,1,77
op19no2_v3,32,2,5,1,101
op19no2_v3,32,3,5,1,120
op19no2_v3,33,1,5,1,
op19no2_v3,33,2,5,1,
op19no2_v3,33,3,5,1,
op19no2_v3,34,1,5,1,222
op19no2_v3,34,2,5,1,242
op19no2_v3,34,3,5,1,266
op19no2_v3,35,1,5,1,
op19no2_v3,35,2,5,1,
op19no2_v3,35,3,5,1,
op19no2_v3,36,1,5,1,370
op19no2_v3,36,2,5,1,394
op19no2_v3,36,3,5,1,417
op19no2_v3,37,1,5,1,
op19no2_v3,37,2,5,1,
op19no2_v3,37,3,5,1,
op19no2_v3,38,1,6,1,9
op19no2_v3,38,2,6,1,30
op19no2_v3,38,3,6,1,53
op19no2_v3,39,1,6,1,
op19no2_v3,39,2,6,1,
op19no2_v3,39,3,6,1,
op19no2_v3,40,1,6,1,167
op19no2_v3,40,2,6,1,188
op19no2_v3,40,3,6,1,209
op19no2_v3,41,1,6,1,
op19no2_v3,41,2,6,1,
op19no2_v3,41,3,6,1,
op19no2_v3,42,1,6,1,307
op19no2_v3,42,2,6,1,328
op19no2_v3,42,3,6,1,348
op19no2_v3,43,1,6,1,
op19no2_v3,43,2,6,1,
op19no2_v3,43,3,6,1,
op19no2_v3,44,1,6,1,453
op19no2_v3,44,2,6,1,4733
op19no2_v3,44,3,6,1,492
op19no2_v3,45,1,7,1,
