score,measure,beat,strip,page,hpixel
op90no3_v1,9,1,5,4,46
op90no3_v1,9,2,5,4,102
op90no3_v1,9,3,5,4,154
op90no3_v1,9,4,5,4,209
op90no3_v1,10,1,5,4,
op90no3_v1,10,2,5,4,
op90no3_v1,10,3,5,4,
op90no3_v1,10,4,5,4,
op90no3_v1,11,1,6,4,47
op90no3_v1,11,2,6,4,90
op90no3_v1,11,3,6,4,133
op90no3_v1,11,4,6,4,176
op90no3_v1,12,1,6,4,
op90no3_v1,12,2,6,4,
op90no3_v1,12,3,6,4,
op90no3_v1,12,4,6,4,
op90no3_v1,13,1,6,4,397
op90no3_v1,13,2,6,4,445
op90no3_v1,13,3,7,4,47
op90no3_v1,13,4,7,4,89
op90no3_v1,14,1,7,4,
op90no3_v1,14,2,7,4,
op90no3_v1,14,3,7,4,
op90no3_v1,14,4,7,4,
op90no3_v1,15,1,7,4,317
op90no3_v1,15,2,7,4,358
op90no3_v1,15,3,7,4,398
op90no3_v1,15,4,7,4,445
op90no3_v1,1,1,1,5,
op90no3_v1,1,2,1,5,
op90no3_v1,1,3,1,5,
op90no3_v1,1,4,1,5,
op90no3_v1,2,1,1,5,268
op90no3_v1,2,2,1,5,321
op90no3_v1,2,3,1,5,380
op90no3_v1,2,4,1,5,434
op90no3_v1,3,1,2,5,
op90no3_v1,3,2,2,5,
op90no3_v1,3,3,2,5,
op90no3_v1,3,4,2,5,
op90no3_v1,4,1,2,5,258
op90no3_v1,4,2,2,5,315
op90no3_v1,4,3,2,5,373
op90no3_v1,4,4,2,5,431
op90no3_v1,5,1,3,5,
op90no3_v1,5,2,3,5,
op90no3_v1,5,3,3,5,
op90no3_v1,5,4,3,5,
op90no3_v1,6,1,3,5,282
op90no3_v1,6,2,3,5,334
op90no3_v1,6,3,3,5,388
op90no3_v1,6,4,3,5,438
op90no3_v1,7,1,4,5,
op90no3_v1,7,2,4,5,
op90no3_v1,7,3,4,5,
op90no3_v1,7,4,4,5,
op90no3_v1,8,1,4,5,284
op90no3_v1,8,2,4,5,340
op90no3_v1,8,3,4,5,392
op90no3_v1,8,4,4,5,441
op90no3_v1,9,1,5,5,
op90no3_v1,9,2,5,5,
op90no3_v1,9,3,5,5,
op90no3_v1,9,4,5,5,
op90no3_v1,10,1,5,5,282
op90no3_v1,10,2,5,5,334
op90no3_v1,10,3,5,5,389
op90no3_v1,10,4,5,5,438
op90no3_v1,11,1,6,5,
op90no3_v1,11,2,6,5,
op90no3_v1,11,3,6,5,
op90no3_v1,11,4,6,5,
op90no3_v1,12,1,6,5,273
op90no3_v1,12,2,6,5,327
op90no3_v1,12,3,6,5,381
op90no3_v1,12,4,6,5,435
op90no3_v1,13,1,7,5,
op90no3_v1,13,2,7,5,
op90no3_v1,13,3,7,5,
op90no3_v1,13,4,7,5,
op90no3_v1,14,1,7,5,247
op90no3_v1,14,2,7,5,295
op90no3_v1,14,3,7,5,344
op90no3_v1,14,4,7,5,393
op90no3_v1,15,1,7,5,
op90no3_v1,15,2,7,5,
op90no3_v1,15,3,7,5,
op90no3_v1,15,4,7,5,
op90no3_v2,1,1,1,0,97
op90no3_v2,1,2,1,0,150
op90no3_v2,1,3,1,0,204
op90no3_v2,1,4,1,0,257
op90no3_v2,2,1,1,0,
op90no3_v2,2,2,1,0,
op90no3_v2,2,3,1,0,
op90no3_v2,2,4,1,0,
op90no3_v2,3,1,2,0,47
op90no3_v2,3,2,2,0,103
op90no3_v2,3,3,2,0,161
op90no3_v2,3,4,2,0,219
op90no3_v2,4,1,2,0,
op90no3_v2,4,2,2,0,
op90no3_v2,4,3,2,0,
op90no3_v2,4,4,2,0,
op90no3_v2,5,1,3,0,46
op90no3_v2,5,2,3,0,105
op90no3_v2,5,3,3,0,163
op90no3_v2,5,4,3,0,223
op90no3_v2,6,1,3,0,
op90no3_v2,6,2,3,0,
op90no3_v2,6,3,3,0,
op90no3_v2,6,4,3,0,
op90no3_v2,7,1,4,0,45
op90no3_v2,7,2,4,0,107
op90no3_v2,7,3,4,0,165
op90no3_v2,7,4,4,0,229
op90no3_v2,8,1,4,0,
op90no3_v2,8,2,4,0,
op90no3_v2,8,3,4,0,
op90no3_v2,8,4,4,0,
op90no3_v2,9,1,5,0,46
op90no3_v2,9,2,5,0,104
op90no3_v2,9,3,5,0,162
op90no3_v2,9,4,5,0,223
op90no3_v2,10,1,5,0,
op90no3_v2,10,2,5,0,
op90no3_v2,10,3,5,0,
op90no3_v2,10,4,5,0,
op90no3_v2,11,1,6,0,45
op90no3_v2,11,2,6,0,102
op90no3_v2,11,3,6,0,160
op90no3_v2,11,4,6,0,217
op90no3_v2,12,1,6,0,
op90no3_v2,12,2,6,0,
op90no3_v2,12,3,6,0,
op90no3_v2,12,4,6,0,
op90no3_v2,13,1,7,0,45
op90no3_v2,13,2,7,0,104
op90no3_v2,13,3,7,0,162
op90no3_v2,13,4,7,0,227
op90no3_v2,14,1,7,0,
op90no3_v2,14,2,7,0,
op90no3_v2,14,3,7,0,
op90no3_v2,14,4,7,0,
op90no3_v2,1,1,1,1,44
op90no3_v2,1,2,1,1,103
op90no3_v2,1,3,1,1,168
op90no3_v2,1,4,1,1,228
op90no3_v2,2,1,1,1,
op90no3_v2,2,2,1,1,
op90no3_v2,2,3,1,1,
op90no3_v2,2,4,1,1,
op90no3_v2,3,1,2,1,44
op90no3_v2,3,2,2,1,102
op90no3_v2,3,3,2,1,162
op90no3_v2,3,4,2,1,227
op90no3_v2,4,1,2,1,
op90no3_v2,4,2,2,1,
op90no3_v2,4,3,2,1,
op90no3_v2,4,4,2,1,
op90no3_v2,5,1,3,1,44
op90no3_v2,5,2,3,1,107
op90no3_v2,5,3,3,1,166
op90no3_v2,5,4,3,1,224
op90no3_v2,6,1,3,1,
op90no3_v2,6,2,3,1,
op90no3_v2,6,3,3,1,
op90no3_v2,6,4,3,1,
op90no3_v2,7,1,4,1,44
op90no3_v2,7,2,4,1,101
op90no3_v2,7,3,4,1,158
op90no3_v2,7,4,4,1,224
op90no3_v2,8,1,4,1,
op90no3_v2,8,2,4,1,
op90no3_v2,8,3,4,1,
op90no3_v2,8,4,4,1,
op90no3_v2,9,1,5,1,43
op90no3_v2,9,2,5,1,100
op90no3_v2,9,3,5,1,164
op90no3_v2,9,4,5,1,222
op90no3_v2,10,1,5,1,
op90no3_v2,10,2,5,1,
op90no3_v2,10,3,5,1,
op90no3_v2,10,4,5,1,
op90no3_v2,11,1,6,1,43
op90no3_v2,11,2,6,1,101
op90no3_v2,11,3,6,1,162
op90no3_v2,11,4,6,1,221
op90no3_v2,12,1,6,1,
op90no3_v2,12,2,6,1,
op90no3_v2,12,3,6,1,
op90no3_v2,12,4,6,1,
op90no3_v2,13,1,7,1,42
op90no3_v2,13,2,7,1,101
op90no3_v2,13,3,7,1,159
op90no3_v2,13,4,7,1,218
op90no3_v2,14,1,7,1,
op90no3_v2,14,2,7,1,
op90no3_v2,14,3,7,1,
op90no3_v2,14,4,7,1,
op90no3_v2,1,1,1,2,45
op90no3_v2,1,2,1,2,109
op90no3_v2,1,3,1,2,164
op90no3_v2,1,4,1,2,221
op90no3_v2,2,1,1,2,
op90no3_v2,2,2,1,2,
op90no3_v2,2,3,1,2,
op90no3_v2,2,4,1,2,
op90no3_v2,3,1,2,2,46
op90no3_v2,3,2,2,2,107
op90no3_v2,3,3,2,2,165
op90no3_v2,3,4,2,2,226
op90no3_v2,4,1,2,2,
op90no3_v2,4,2,2,2,
op90no3_v2,4,3,2,2,
op90no3_v2,4,4,2,2,
op90no3_v2,5,1,3,2,45
op90no3_v2,5,2,3,2,104
op90no3_v2,5,3,3,2,167
op90no3_v2,5,4,3,2,224
op90no3_v2,6,1,3,2,
op90no3_v2,6,2,3,2,
op90no3_v2,6,3,3,2,
op90no3_v2,6,4,3,2,
op90no3_v2,7,1,4,2,47
op90no3_v2,7,2,4,2,98
op90no3_v2,7,3,4,2,158
op90no3_v2,7,4,4,2,221
op90no3_v2,8,1,4,2,
op90no3_v2,8,2,4,2,
op90no3_v2,8,3,4,2,
op90no3_v2,8,4,4,2,
op90no3_v2,9,1,5,2,46
op90no3_v2,9,2,5,2,100
op90no3_v2,9,3,5,2,156
op90no3_v2,9,4,5,2,214
op90no3_v2,10,1,5,2,
op90no3_v2,10,2,5,2,
op90no3_v2,10,3,5,2,
op90no3_v2,10,4,5,2,
op90no3_v2,11,1,6,2,45
op90no3_v2,11,2,6,2,103
op90no3_v2,11,3,6,2,161
op90no3_v2,11,4,6,2,222
op90no3_v2,12,1,6,2,
op90no3_v2,12,2,6,2,
op90no3_v2,12,3,6,2,
op90no3_v2,12,4,6,2,
op90no3_v2,13,1,7,2,45
op90no3_v2,13,2,7,2,104
op90no3_v2,13,3,7,2,163
op90no3_v2,13,4,7,2,231
op90no3_v2,14,1,7,2,
op90no3_v2,14,2,7,2,
op90no3_v2,14,3,7,2,
op90no3_v2,14,4,7,2,
op90no3_v2,1,1,1,3,46
op90no3_v2,1,2,1,3,104
op90no3_v2,1,3,1,3,168
op90no3_v2,1,4,1,3,232
op90no3_v2,2,1,1,3,
op90no3_v2,2,2,1,3,
op90no3_v2,2,3,1,3,
op90no3_v2,2,4,1,3,
op90no3_v2,3,1,2,3,45
op90no3_v2,3,2,2,3,104
op90no3_v2,3,3,2,3,162
op90no3_v2,3,4,2,3,229
op90no3_v2,4,1,2,3,
op90no3_v2,4,2,2,3,
op90no3_v2,4,3,2,3,
op90no3_v2,4,4,2,3,
op90no3_v2,5,1,3,3,47
op90no3_v2,5,2,3,3,102
op90no3_v2,5,3,3,3,163
op90no3_v2,5,4,3,3,226
op90no3_v2,6,1,3,3,
op90no3_v2,6,2,3,3,
op90no3_v2,6,3,3,3,
op90no3_v2,6,4,3,3,
op90no3_v2,7,1,4,3,46
op90no3_v2,7,2,4,3,107
op90no3_v2,7,3,4,3,166
op90no3_v2,7,4,4,3,227
op90no3_v2,8,1,4,3,
op90no3_v2,8,2,4,3,
op90no3_v2,8,3,4,3,
op90no3_v2,8,4,4,3,
op90no3_v2,9,1,5,3,47
op90no3_v2,9,2,5,3,106
op90no3_v2,9,3,5,3,167
op90no3_v2,9,4,5,3,222
op90no3_v2,10,1,5,3,
op90no3_v2,10,2,5,3,
op90no3_v2,10,3,5,3,
op90no3_v2,10,4,5,3,
op90no3_v2,11,1,6,3,47
op90no3_v2,11,2,6,3,104
op90no3_v2,11,3,6,3,158
op90no3_v2,11,4,6,3,222
op90no3_v2,12,1,6,3,
op90no3_v2,12,2,6,3,
op90no3_v2,12,3,6,3,
op90no3_v2,12,4,6,3,
op90no3_v2,13,1,7,3,46
op90no3_v2,13,2,7,3,106
op90no3_v2,13,3,7,3,166
op90no3_v2,13,4,7,3,226
op90no3_v2,14,1,7,3,
op90no3_v2,14,2,7,3,
op90no3_v2,14,3,7,3,
op90no3_v2,14,4,7,3,
op90no3_v2,1,1,1,4,46
op90no3_v2,1,2,1,4,102
op90no3_v2,1,3,1,4,160
op90no3_v2,1,4,1,4,215
op90no3_v2,2,1,1,4,
op90no3_v2,2,2,1,4,
op90no3_v2,2,3,1,4,
op90no3_v2,2,4,1,4,
op90no3_v2,3,1,2,4,45
op90no3_v2,3,2,2,4,104
op90no3_v2,3,3,2,4,163
op90no3_v2,3,4,2,4,224
op90no3_v2,4,1,2,4,
op90no3_v2,4,2,2,4,
op90no3_v2,4,3,2,4,
op90no3_v2,4,4,2,4,
op90no3_v2,5,1,3,4,45
op90no3_v2,5,2,3,4,108
op90no3_v2,5,3,3,4,171
op90no3_v2,5,4,3,4,231
op90no3_v2,6,1,3,4,
op90no3_v2,6,2,3,4,
op90no3_v2,6,3,3,4,
op90no3_v2,6,4,3,4,
op90no3_v2,7,1,4,4,46
op90no3_v2,7,2,4,4,103
op90no3_v2,7,3,4,4,162
op90no3_v2,7,4,4,4,228
op90no3_v2,8,1,4,4,
op90no3_v2,8,2,4,4,
op90no3_v2,8,3,4,4,
op90no3_v2,8,4,4,4,
op90no3_v2,9,1,5,4,46
op90no3_v2,9,2,5,4,107
op90no3_v2,9,3,5,4,163
op90no3_v2,9,4,5,4,223
op90no3_v2,10,1,5,4,
op90no3_v2,10,2,5,4,
op90no3_v2,10,3,5,4,
op90no3_v2,10,4,5,4,
op90no3_v2,11,1,6,4,46
op90no3_v2,11,2,6,4,94
op90no3_v2,11,3,6,4,141
op90no3_v2,11,4,6,4,187
op90no3_v2,12,1,6,4,
op90no3_v2,12,2,6,4,
op90no3_v2,12,3,6,4,
op90no3_v2,12,4,6,4,
op90no3_v2,13,1,6,4,428
op90no3_v2,13,2,6,4,478
op90no3_v2,13,3,7,4,46
op90no3_v2,13,4,7,4,92
op90no3_v2,14,1,7,4,
op90no3_v2,14,2,7,4,
op90no3_v2,14,3,7,4,
op90no3_v2,14,4,7,4,
op90no3_v2,15,1,7,4,339
op90no3_v2,15,2,7,4,384
op90no3_v2,15,3,7,4,427
op90no3_v2,15,4,7,4,478
op90no3_v2,1,1,1,5,
op90no3_v2,1,2,1,5,
op90no3_v2,1,3,1,5,
op90no3_v2,1,4,1,5,
op90no3_v2,2,1,1,5,291
op90no3_v2,2,2,1,5,348
op90no3_v2,2,3,1,5,413
op90no3_v2,2,4,1,5,471
op90no3_v2,3,1,2,5,
op90no3_v2,3,2,2,5,
op90no3_v2,3,3,2,5,
op90no3_v2,3,4,2,5,
op90no3_v2,4,1,2,5,280
op90no3_v2,4,2,2,5,341
op90no3_v2,4,3,2,5,403
op90no3_v2,4,4,2,5,468
op90no3_v2,5,1,3,5,
op90no3_v2,5,2,3,5,
op90no3_v2,5,3,3,5,
op90no3_v2,5,4,3,5,
op90no3_v2,6,1,3,5,304
op90no3_v2,6,2,3,5,361
op90no3_v2,6,3,3,5,420
op90no3_v2,6,4,3,5,474
op90no3_v2,7,1,4,5,
op90no3_v2,7,2,4,5,
op90no3_v2,7,3,4,5,
op90no3_v2,7,4,4,5,
op90no3_v2,8,1,4,5,306
op90no3_v2,8,2,4,5,367
op90no3_v2,8,3,4,5,423
op90no3_v2,8,4,4,5,477
op90no3_v2,9,1,5,5,
op90no3_v2,9,2,5,5,
op90no3_v2,9,3,5,5,
op90no3_v2,9,4,5,5,
op90no3_v2,10,1,5,5,303
op90no3_v2,10,2,5,5,360
op90no3_v2,10,3,5,5,419
op90no3_v2,10,4,5,5,474
op90no3_v2,11,1,6,5,
op90no3_v2,11,2,6,5,
op90no3_v2,11,3,6,5,
op90no3_v2,11,4,6,5,
op90no3_v2,12,1,6,5,293
op90no3_v2,12,2,6,5,351
op90no3_v2,12,3,6,5,409
op90no3_v2,12,4,6,5,468
op90no3_v2,13,1,7,5,
op90no3_v2,13,2,7,5,
op90no3_v2,13,3,7,5,
op90no3_v2,13,4,7,5,
op90no3_v2,14,1,7,5,264
op90no3_v2,14,2,7,5,316
op90no3_v2,14,3,7,5,369
op90no3_v2,14,4,7,5,422
op90no3_v2,15,1,7,5,
op90no3_v2,15,2,7,5,
op90no3_v2,15,3,7,5,
op90no3_v2,15,4,7,5,
