score,measure,beat,strip,page,hpixel
op117no2_v1,4,3,1,1,471
op117no2_v1,5,1,2,1,
op117no2_v1,5,2,2,1,
op117no2_v1,5,3,2,1,
op117no2_v1,6,1,2,1,128
op117no2_v1,6,2,2,1,156
op117no2_v1,6,3,2,1,181
op117no2_v1,7,1,2,1,
op117no2_v1,7,2,2,1,
op117no2_v1,7,3,2,1,
op117no2_v1,8,1,2,1,307
op117no2_v1,8,2,2,1,335
op117no2_v1,8,3,2,1,363
op117no2_v1,9,1,2,1,
op117no2_v1,9,2,2,1,
op117no2_v1,9,3,2,1,
op117no2_v1,10,1,3,1,42
op117no2_v1,10,2,3,1,68
op117no2_v1,10,3,3,1,101
op117no2_v1,11,1,3,1,
op117no2_v1,11,2,3,1,
op117no2_v1,11,3,3,1,
op117no2_v1,12,1,3,1,220
op117no2_v1,12,2,3,1,248
op117no2_v1,12,3,3,1,274
op117no2_v1,13,1,3,1,
op117no2_v1,13,2,3,1,
op117no2_v1,13,3,3,1,
op117no2_v1,14,1,3,1,405
op117no2_v1,14,2,3,1,434
op117no2_v1,14,3,3,1,462
op117no2_v1,15,1,4,1,
op117no2_v1,15,2,4,1,
op117no2_v1,15,3,4,1,
op117no2_v1,16,1,4,1,132
op117no2_v1,16,2,4,1,162
op117no2_v1,16,3,4,1,185
op117no2_v1,17,1,4,1,
op117no2_v1,17,2,4,1,
op117no2_v1,17,3,4,1,
op117no2_v1,18,1,4,1,312
op117no2_v1,18,2,4,1,344
op117no2_v1,18,3,4,1,369
op117no2_v1,19,1,4,1,
op117no2_v1,19,2,4,1,
op117no2_v1,19,3,4,1,
op117no2_v1,20,1,5,1,44
op117no2_v1,20,2,5,1,82
op117no2_v1,20,3,5,1,128
op117no2_v1,21,1,5,1,
op117no2_v1,21,2,5,1,
op117no2_v1,21,3,5,1,
op117no2_v1,22,1,5,1,333
op117no2_v1,22,2,5,1,386
op117no2_v1,22,3,5,1,432
op117no2_v1,1,1,1,2,
op117no2_v1,1,2,1,2,
op117no2_v1,1,3,1,2,
op117no2_v1,2,1,1,2,145
op117no2_v1,2,2,1,2,183
op117no2_v1,2,3,1,2,221
op117no2_v1,3,1,1,2,
op117no2_v1,3,2,1,2,
op117no2_v1,3,3,1,2,
op117no2_v1,4,1,1,2,381
op117no2_v1,4,2,1,2,417
op117no2_v1,4,3,1,2,454
op117no2_v1,5,1,2,2,
op117no2_v1,5,2,2,2,
op117no2_v1,5,3,2,2,
op117no2_v1,6,1,2,2,171
op117no2_v1,6,2,2,2,202
op117no2_v1,6,3,2,2,235
op117no2_v1,7,1,2,2,
op117no2_v1,7,2,2,2,
op117no2_v1,7,3,2,2,
op117no2_v1,8,1,2,2,374
op117no2_v1,8,2,2,2,411
op117no2_v1,8,3,2,2,447
op117no2_v1,9,1,3,2,
op117no2_v1,9,2,3,2,
op117no2_v1,9,3,3,2,
op117no2_v1,10,1,3,2,152
op117no2_v1,10,2,3,2,188
op117no2_v1,10,3,3,2,223
op117no2_v1,11,1,3,2,
op117no2_v1,11,2,3,2,
op117no2_v1,11,3,3,2,
op117no2_v1,12,1,3,2,384
op117no2_v1,12,2,3,2,419
op117no2_v1,12,3,3,2,455
op117no2_v1,13,1,4,2,
op117no2_v1,13,2,4,2,
op117no2_v1,13,3,4,2,
op117no2_v1,14,1,4,2,155
op117no2_v1,14,2,4,2,192
op117no2_v1,14,3,4,2,232
op117no2_v1,15,1,4,2,
op117no2_v1,15,2,4,2,
op117no2_v1,15,3,4,2,
op117no2_v1,16,1,4,2,375
op117no2_v1,16,2,4,2,409
op117no2_v1,16,3,4,2,444
op117no2_v1,17,1,5,2,
op117no2_v1,17,2,5,2,
op117no2_v1,17,3,5,2,
op117no2_v1,18,1,5,2,148
op117no2_v1,18,2,5,2,182
op117no2_v1,18,3,5,2,217
op117no2_v1,19,1,5,2,
op117no2_v1,19,2,5,2,
op117no2_v1,19,3,5,2,
op117no2_v1,20,1,5,2,388
op117no2_v1,20,2,5,2,423
op117no2_v1,20,3,5,2,456
op117no2_v1,1,1,1,3,
op117no2_v1,1,2,1,3,
op117no2_v1,1,3,1,3,
op117no2_v1,2,1,1,3,155
op117no2_v1,2,2,1,3,193
op117no2_v1,2,3,1,3,232
op117no2_v1,3,1,1,3,
op117no2_v1,3,2,1,3,
op117no2_v1,3,3,1,3,
op117no2_v1,4,1,1,3,379
op117no2_v1,4,2,1,3,414
op117no2_v1,4,3,1,3,452
op117no2_v1,5,1,2,3,
op117no2_v1,5,2,2,3,
op117no2_v1,5,3,2,3,
op117no2_v1,6,1,2,3,161
op117no2_v1,6,2,2,3,199
op117no2_v1,6,3,2,3,232
op117no2_v1,7,1,2,3,
op117no2_v1,7,2,2,3,
op117no2_v1,7,3,2,3,
op117no2_v1,8,1,2,3,392
op117no2_v1,8,2,2,3,426
op117no2_v1,8,3,2,3,460
op117no2_v1,9,1,3,3,
op117no2_v1,9,2,3,3,
op117no2_v1,9,3,3,3,
op117no2_v1,10,1,3,3,150
op117no2_v1,10,2,3,3,187
op117no2_v1,10,3,3,3,222
op117no2_v1,11,1,3,3,
op117no2_v1,11,2,3,3,
op117no2_v1,11,3,3,3,
op117no2_v1,12,1,3,3,325
op117no2_v1,12,2,3,3,350
op117no2_v1,12,3,3,3,369
op117no2_v1,13,1,3,3,
op117no2_v1,13,2,3,3,
op117no2_v1,13,3,3,3,
op117no2_v1,14,1,4,3,40
op117no2_v1,14,2,4,3,69
op117no2_v1,14,3,4,3,93
op117no2_v1,15,1,4,3,
op117no2_v1,15,2,4,3,
op117no2_v1,15,3,4,3,
op117no2_v1,16,1,4,3,217
op117no2_v1,16,2,4,3,245
op117no2_v1,16,3,4,3,274
op117no2_v1,17,1,4,3,
op117no2_v1,17,2,4,3,
op117no2_v1,17,3,4,3,
op117no2_v1,18,1,4,3,405
op117no2_v1,18,2,4,3,434
op117no2_v1,18,3,4,3,462
op117no2_v1,19,1,5,3,
op117no2_v1,19,2,5,3,
op117no2_v1,19,3,5,3,
op117no2_v1,20,1,5,3,142
op117no2_v1,20,2,5,3,170
op117no2_v1,20,3,5,3,194
op117no2_v1,21,1,5,3,
op117no2_v1,21,2,5,3,
op117no2_v1,21,3,5,3,
op117no2_v1,22,1,5,3,303
op117no2_v1,22,2,5,3,327
op117no2_v1,22,3,5,3,350
op117no2_v1,23,1,5,3,
op117no2_v1,23,2,5,3,
op117no2_v1,23,3,5,3,
op117no2_v1,24,1,5,3,465
op117no2_v2,0,3,1,0,91
op117no2_v2,1,1,1,0,137
op117no2_v2,1,2,1,0,179
op117no2_v2,1,3,1,0,221
op117no2_v2,2,1,1,0,
op117no2_v2,2,2,1,0,
op117no2_v2,2,3,1,0,
op117no2_v2,3,1,1,0,394
op117no2_v2,3,2,1,0,434
op117no2_v2,3,3,1,0,480
op117no2_v2,4,1,2,0,
op117no2_v2,4,2,2,0,
op117no2_v2,4,3,2,0,
op117no2_v2,5,1,2,0,204
op117no2_v2,5,2,2,0,250
op117no2_v2,5,3,2,0,295
op117no2_v2,6,1,2,0,
op117no2_v2,6,2,2,0,
op117no2_v2,6,3,2,0,
op117no2_v2,7,1,3,0,38
op117no2_v2,7,2,3,0,92
op117no2_v2,7,3,3,0,142
op117no2_v2,8,1,3,0,
op117no2_v2,8,2,3,0,
op117no2_v2,8,3,3,0,
op117no2_v2,9,1,3,0,363
op117no2_v2,9,2,3,0,413
op117no2_v2,9,3,3,0,467
op117no2_v2,10,1,4,0,
op117no2_v2,10,2,4,0,
op117no2_v2,10,3,4,0,
op117no2_v2,11,1,4,0,195
op117no2_v2,11,2,4,0,243
op117no2_v2,11,3,4,0,297
op117no2_v2,12,1,4,0,
op117no2_v2,12,2,4,0,
op117no2_v2,12,3,4,0,
op117no2_v2,13,1,5,0,37
op117no2_v2,13,2,5,0,83
op117no2_v2,13,3,5,0,128
op117no2_v2,14,1,5,0,
op117no2_v2,14,2,5,0,
op117no2_v2,14,3,5,0,
op117no2_v2,15,1,5,0,299
op117no2_v2,15,2,5,0,332
op117no2_v2,15,3,5,0,370
op117no2_v2,16,1,5,0,
op117no2_v2,16,2,5,0,
op117no2_v2,16,3,5,0,
op117no2_v2,1,1,1,1,39
op117no2_v2,1,2,1,1,81
op117no2_v2,1,3,1,1,130
op117no2_v2,2,1,1,1,
op117no2_v2,2,2,1,1,
op117no2_v2,2,3,1,1,
op117no2_v2,3,1,1,1,362
op117no2_v2,3,2,1,1,414
op117no2_v2,3,3,1,1,473
op117no2_v2,4,1,2,1,
op117no2_v2,4,2,2,1,
op117no2_v2,4,3,2,1,
op117no2_v2,5,1,2,1,199
op117no2_v2,5,2,2,1,267
op117no2_v2,5,3,2,1,339
op117no2_v2,6,1,2,1,
op117no2_v2,6,2,2,1,
op117no2_v2,6,3,2,1,
op117no2_v2,7,1,3,1,41
op117no2_v2,7,2,3,1,73
op117no2_v2,7,3,3,1,95
op117no2_v2,8,1,3,1,
op117no2_v2,8,2,3,1,
op117no2_v2,8,3,3,1,
op117no2_v2,9,1,3,1,230
op117no2_v2,9,2,3,1,262
op117no2_v2,9,3,3,1,287
op117no2_v2,10,1,3,1,
op117no2_v2,10,2,3,1,
op117no2_v2,10,3,3,1,
op117no2_v2,11,1,3,1,426
op117no2_v2,11,2,3,1,457
op117no2_v2,11,3,3,1,487
op117no2_v2,12,1,4,1,
op117no2_v2,12,2,4,1,
op117no2_v2,12,3,4,1,
op117no2_v2,13,1,4,1,169
op117no2_v2,13,2,4,1,206
op117no2_v2,13,3,4,1,249
op117no2_v2,14,1,4,1,
op117no2_v2,14,2,4,1,
op117no2_v2,14,3,4,1,
op117no2_v2,15,1,4,1,414
op117no2_v2,15,2,4,1,453
op117no2_v2,15,3,4,1,482
op117no2_v2,16,1,5,1,
op117no2_v2,16,2,5,1,
op117no2_v2,16,3,5,1,
op117no2_v2,17,1,5,1,166
op117no2_v2,17,2,5,1,204
op117no2_v2,17,3,5,1,236
op117no2_v2,18,1,5,1,
op117no2_v2,18,2,5,1,
op117no2_v2,18,3,5,1,
op117no2_v2,19,1,5,1,410
op117no2_v2,19,2,5,1,448
op117no2_v2,19,3,5,1,482
op117no2_v2,1,1,1,2,
op117no2_v2,1,2,1,2,
op117no2_v2,1,3,1,2,
op117no2_v2,2,1,1,2,153
op117no2_v2,2,2,1,2,190
op117no2_v2,2,3,1,2,223
op117no2_v2,3,1,1,2,
op117no2_v2,3,2,1,2,
op117no2_v2,3,3,1,2,
op117no2_v2,4,1,1,2,388
op117no2_v2,4,2,1,2,423
op117no2_v2,4,3,1,2,474
op117no2_v2,5,1,2,2,
op117no2_v2,5,2,2,2,
op117no2_v2,5,3,2,2,
op117no2_v2,6,1,2,2,194
op117no2_v2,6,2,2,2,250
op117no2_v2,6,3,2,2,299
op117no2_v2,7,1,2,2,
op117no2_v2,7,2,2,2,
op117no2_v2,7,3,2,2,
op117no2_v2,8,1,3,2,39
op117no2_v2,8,2,3,2,85
op117no2_v2,8,3,3,2,145
op117no2_v2,9,1,3,2,
op117no2_v2,9,2,3,2,
op117no2_v2,9,3,3,2,
op117no2_v2,10,1,3,2,360
op117no2_v2,10,2,3,2,412
op117no2_v2,10,3,3,2,475
op117no2_v2,11,1,4,2,
op117no2_v2,11,2,4,2,
op117no2_v2,11,3,4,2,
op117no2_v2,12,1,4,2,245
op117no2_v2,12,2,4,2,289
op117no2_v2,12,3,4,2,332
op117no2_v2,13,1,4,2,
op117no2_v2,13,2,4,2,
op117no2_v2,13,3,4,2,
op117no2_v2,14,1,5,2,39
op117no2_v2,14,2,5,2,89
op117no2_v2,14,3,5,2,140
op117no2_v2,15,1,5,2,
op117no2_v2,15,2,5,2,
op117no2_v2,15,3,5,2,
op117no2_v2,16,1,5,2,366
op117no2_v2,16,2,5,2,416
op117no2_v2,16,3,5,2,464
op117no2_v2,1,1,1,3,
op117no2_v2,1,2,1,3,
op117no2_v2,1,3,1,3,
op117no2_v2,2,1,1,3,206
op117no2_v2,2,2,1,3,255
op117no2_v2,2,3,1,3,310
op117no2_v2,3,1,1,3,
op117no2_v2,3,2,1,3,
op117no2_v2,3,3,1,3,
op117no2_v2,4,1,2,3,43
op117no2_v2,4,2,2,3,97
op117no2_v2,4,3,2,3,152
op117no2_v2,5,1,2,3,
op117no2_v2,5,2,2,3,
op117no2_v2,5,3,2,3,
op117no2_v2,6,1,2,3,366
op117no2_v2,6,2,2,3,414
op117no2_v2,6,3,2,3,463
op117no2_v2,7,1,3,3,
op117no2_v2,7,2,3,3,
op117no2_v2,7,3,3,3,
op117no2_v2,8,1,3,3,200
op117no2_v2,8,2,3,3,247
op117no2_v2,8,3,3,3,296
op117no2_v2,9,1,3,3,
op117no2_v2,9,2,3,3,
op117no2_v2,9,3,3,3,
op117no2_v2,10,1,4,3,43
op117no2_v2,10,2,4,3,92
op117no2_v2,10,3,4,3,141
op117no2_v2,11,1,4,3,
op117no2_v2,11,2,4,3,
op117no2_v2,11,3,4,3,
op117no2_v2,12,1,4,3,366
op117no2_v2,12,2,4,3,419
op117no2_v2,12,3,4,3,472
op117no2_v2,13,1,5,3,
op117no2_v2,13,2,5,3,
op117no2_v2,13,3,5,3,
op117no2_v2,14,1,5,3,197
op117no2_v2,14,2,5,3,251
op117no2_v2,14,3,5,3,304
op117no2_v2,15,1,5,3,
op117no2_v2,15,2,5,3,
op117no2_v2,15,3,5,3,
op117no2_v2,1,1,1,4,39
op117no2_v2,1,2,1,4,98
op117no2_v2,1,3,1,4,145
op117no2_v2,2,1,1,4,
op117no2_v2,2,2,1,4,
op117no2_v2,2,3,1,4,
op117no2_v2,3,1,1,4,372
op117no2_v2,3,2,1,4,424
op117no2_v2,3,3,1,4,474
op117no2_v2,4,1,2,4,
op117no2_v2,4,2,2,4,
op117no2_v2,4,3,2,4,
op117no2_v2,5,1,2,4,231
op117no2_v2,5,2,2,4,292
op117no2_v2,5,3,2,4,349
op117no2_v2,6,1,2,4,
op117no2_v2,6,2,2,4,
op117no2_v2,6,3,2,4,
op117no2_v2,7,1,3,4,39
op117no2_v2,7,2,3,4,76
op117no2_v2,7,3,3,4,106
op117no2_v2,8,1,3,4,
op117no2_v2,8,2,3,4,
op117no2_v2,8,3,3,4,
op117no2_v2,9,1,3,4,297
op117no2_v2,9,2,3,4,335
op117no2_v2,9,3,3,4,365
op117no2_v2,10,1,3,4,
op117no2_v2,10,2,3,4,
op117no2_v2,10,3,3,4,
op117no2_v2,11,1,4,4,40
op117no2_v2,11,2,4,4,78
op117no2_v2,11,3,4,4,111
op117no2_v2,12,1,4,4,
op117no2_v2,12,2,4,4,
op117no2_v2,12,3,4,4,
op117no2_v2,13,1,4,4,284
op117no2_v2,13,2,4,4,322
op117no2_v2,13,3,4,4,356
op117no2_v2,14,1,4,4,
op117no2_v2,14,2,4,4,
op117no2_v2,14,3,4,4,
op117no2_v2,15,1,5,4,39
op117no2_v2,15,2,5,4,75
op117no2_v2,15,3,5,4,102
op117no2_v2,16,1,5,4,
op117no2_v2,16,2,5,4,
op117no2_v2,16,3,5,4,
op117no2_v2,17,1,5,4,248
op117no2_v2,17,2,5,4,281
op117no2_v2,17,3,5,4,313
op117no2_v2,18,1,5,4,
op117no2_v2,18,2,5,4,
op117no2_v2,18,3,5,4,
op117no2_v2,19,1,5,4,486
op117no2_v3,0,3,1,0,97
op117no2_v3,1,1,1,0,144
op117no2_v3,1,2,1,0,188
op117no2_v3,1,3,1,0,228
op117no2_v3,2,1,1,0,
op117no2_v3,2,2,1,0,
op117no2_v3,2,3,1,0,
op117no2_v3,3,1,1,0,407
op117no2_v3,3,2,1,0,449
op117no2_v3,3,3,1,0,489
op117no2_v3,4,1,2,0,
op117no2_v3,4,2,2,0,
op117no2_v3,4,3,2,0,
op117no2_v3,5,1,2,0,167
op117no2_v3,5,2,2,0,206
op117no2_v3,5,3,2,0,243
op117no2_v3,6,1,2,0,
op117no2_v3,6,2,2,0,
op117no2_v3,6,3,2,0,
op117no2_v3,7,1,2,0,424
op117no2_v3,7,2,2,0,463
op117no2_v3,7,3,2,0,498
op117no2_v3,8,1,3,0,
op117no2_v3,8,2,3,0,
op117no2_v3,8,3,3,0,
op117no2_v3,9,1,3,0,166
op117no2_v3,9,2,3,0,206
op117no2_v3,9,3,3,0,246
op117no2_v3,10,1,3,0,
op117no2_v3,10,2,3,0,
op117no2_v3,10,3,3,0,
op117no2_v3,11,1,3,0,411
op117no2_v3,11,2,3,0,451
op117no2_v3,11,3,3,0,491
op117no2_v3,12,1,4,0,
op117no2_v3,12,2,4,0,
op117no2_v3,12,3,4,0,
op117no2_v3,13,1,4,0,173
op117no2_v3,13,2,4,0,218
op117no2_v3,13,3,4,0,261
op117no2_v3,14,1,4,0,
op117no2_v3,14,2,4,0,
op117no2_v3,14,3,4,0,
op117no2_v3,15,1,4,0,427
op117no2_v3,15,2,4,0,459
op117no2_v3,15,3,4,0,495
op117no2_v3,16,1,5,0,
op117no2_v3,16,2,5,0,
op117no2_v3,16,3,5,0,
op117no2_v3,17,1,5,0,154
op117no2_v3,17,2,5,0,186
op117no2_v3,17,3,5,0,224
op117no2_v3,18,1,5,0,
op117no2_v3,18,2,5,0,
op117no2_v3,18,3,5,0,
op117no2_v3,19,1,5,0,403
op117no2_v3,19,2,5,0,446
op117no2_v3,19,3,5,0,492
op117no2_v3,1,1,1,1,
op117no2_v3,1,2,1,1,
op117no2_v3,1,3,1,1,
op117no2_v3,2,1,1,1,178
op117no2_v3,2,2,1,1,247
op117no2_v3,2,3,1,1,315
op117no2_v3,3,1,1,1,
op117no2_v3,3,2,1,1,
op117no2_v3,3,3,1,1,
op117no2_v3,4,1,1,1,463
op117no2_v3,4,2,1,1,489
op117no2_v3,4,3,1,1,510
op117no2_v3,5,1,2,1,
op117no2_v3,5,2,2,1,
op117no2_v3,5,3,2,1,
op117no2_v3,6,1,2,1,135
op117no2_v3,6,2,2,1,166
op117no2_v3,6,3,2,1,192
op117no2_v3,7,1,2,1,
op117no2_v3,7,2,2,1,
op117no2_v3,7,3,2,1,
op117no2_v3,8,1,2,1,330
op117no2_v3,8,2,2,1,361
op117no2_v3,8,3,2,1,392
op117no2_v3,9,1,2,1,
op117no2_v3,9,2,2,1,
op117no2_v3,9,3,2,1,
op117no2_v3,10,1,3,1,43
op117no2_v3,10,2,3,1,71
op117no2_v3,10,3,3,1,105
op117no2_v3,11,1,3,1,
op117no2_v3,11,2,3,1,
op117no2_v3,11,3,3,1,
op117no2_v3,12,1,3,1,234
op117no2_v3,12,2,3,1,265
op117no2_v3,12,3,3,1,294
op117no2_v3,13,1,3,1,
op117no2_v3,13,2,3,1,
op117no2_v3,13,3,3,1,
op117no2_v3,14,1,3,1,438
op117no2_v3,14,2,3,1,468
op117no2_v3,14,3,3,1,500
op117no2_v3,15,1,4,1,
op117no2_v3,15,2,4,1,
op117no2_v3,15,3,4,1,
op117no2_v3,16,1,4,1,138
op117no2_v3,16,2,4,1,171
op117no2_v3,16,3,4,1,195
op117no2_v3,17,1,4,1,
op117no2_v3,17,2,4,1,
op117no2_v3,17,3,4,1,
op117no2_v3,18,1,4,1,335
op117no2_v3,18,2,4,1,369
op117no2_v3,18,3,4,1,398
op117no2_v3,19,1,4,1,
op117no2_v3,19,2,4,1,
op117no2_v3,19,3,4,1,
op117no2_v3,20,1,5,1,43
op117no2_v3,20,2,5,1,84
op117no2_v3,20,3,5,1,134
op117no2_v3,21,1,5,1,
op117no2_v3,21,2,5,1,
op117no2_v3,21,3,5,1,
op117no2_v3,22,1,5,1,358
op117no2_v3,22,2,5,1,416
op117no2_v3,22,3,5,1,466
op117no2_v3,1,1,1,2,
op117no2_v3,1,2,1,2,
op117no2_v3,1,3,1,2,
op117no2_v3,2,1,1,2,156
op117no2_v3,2,2,1,2,198
op117no2_v3,2,3,1,2,239
op117no2_v3,3,1,1,2,
op117no2_v3,3,2,1,2,
op117no2_v3,3,3,1,2,
op117no2_v3,4,1,1,2,415
op117no2_v3,4,2,1,2,454
op117no2_v3,4,3,1,2,494
op117no2_v3,5,1,2,2,
op117no2_v3,5,2,2,2,
op117no2_v3,5,3,2,2,
op117no2_v3,6,1,2,2,184
op117no2_v3,6,2,2,2,218
op117no2_v3,6,3,2,2,254
op117no2_v3,7,1,2,2,
op117no2_v3,7,2,2,2,
op117no2_v3,7,3,2,2,
op117no2_v3,8,1,2,2,406
op117no2_v3,8,2,2,2,446
op117no2_v3,8,3,2,2,486
op117no2_v3,9,1,3,2,
op117no2_v3,9,2,3,2,
op117no2_v3,9,3,3,2,
op117no2_v3,10,1,3,2,161
op117no2_v3,10,2,3,2,202
op117no2_v3,10,3,3,2,240
op117no2_v3,11,1,3,2,
op117no2_v3,11,2,3,2,
op117no2_v3,11,3,3,2,
op117no2_v3,12,1,3,2,417
op117no2_v3,12,2,3,2,456
op117no2_v3,12,3,3,2,494
op117no2_v3,13,1,4,2,
op117no2_v3,13,2,4,2,
op117no2_v3,13,3,4,2,
op117no2_v3,14,1,4,2,165
op117no2_v3,14,2,4,2,206
op117no2_v3,14,3,4,2,249
op117no2_v3,15,1,4,2,
op117no2_v3,15,2,4,2,
op117no2_v3,15,3,4,2,
op117no2_v3,16,1,4,2,406
op117no2_v3,16,2,4,2,444
op117no2_v3,16,3,4,2,482
op117no2_v3,17,1,5,2,
op117no2_v3,17,2,5,2,
op117no2_v3,17,3,5,2,
op117no2_v3,18,1,5,2,157
op117no2_v3,18,2,5,2,194
op117no2_v3,18,3,5,2,233
op117no2_v3,19,1,5,2,
op117no2_v3,19,2,5,2,
op117no2_v3,19,3,5,2,
op117no2_v3,20,1,5,2,421
op117no2_v3,20,2,5,2,460
op117no2_v3,20,3,5,2,496
op117no2_v3,1,1,1,3,
op117no2_v3,1,2,1,3,
op117no2_v3,1,3,1,3,
op117no2_v3,2,1,1,3,165
op117no2_v3,2,2,1,3,209
op117no2_v3,2,3,1,3,251
op117no2_v3,3,1,1,3,
op117no2_v3,3,2,1,3,
op117no2_v3,3,3,1,3,
op117no2_v3,4,1,1,3,410
op117no2_v3,4,2,1,3,450
op117no2_v3,4,3,1,3,491
op117no2_v3,5,1,2,3,
op117no2_v3,5,2,2,3,
op117no2_v3,5,3,2,3,
op117no2_v3,6,1,2,3,173
op117no2_v3,6,2,2,3,216
op117no2_v3,6,3,2,3,251
op117no2_v3,7,1,2,3,
op117no2_v3,7,2,2,3,
op117no2_v3,7,3,2,3,
op117no2_v3,8,1,2,3,426
op117no2_v3,8,2,2,3,464
op117no2_v3,8,3,2,3,501
op117no2_v3,9,1,3,3,
op117no2_v3,9,2,3,3,
op117no2_v3,9,3,3,3,
op117no2_v3,10,1,3,3,162
op117no2_v3,10,2,3,3,202
op117no2_v3,10,3,3,3,240
op117no2_v3,11,1,3,3,
op117no2_v3,11,2,3,3,
op117no2_v3,11,3,3,3,
op117no2_v3,12,1,3,3,353
op117no2_v3,12,2,3,3,380
op117no2_v3,12,3,3,3,402
op117no2_v3,13,1,3,3,
op117no2_v3,13,2,3,3,
op117no2_v3,13,3,3,3,
op117no2_v3,14,1,4,3,44
op117no2_v3,14,2,4,3,74
op117no2_v3,14,3,4,3,100
op117no2_v3,15,1,4,3,
op117no2_v3,15,2,4,3,
op117no2_v3,15,3,4,3,
op117no2_v3,16,1,4,3,235
op117no2_v3,16,2,4,3,265
op117no2_v3,16,3,4,3,297
op117no2_v3,17,1,4,3,
op117no2_v3,17,2,4,3,
op117no2_v3,17,3,4,3,
op117no2_v3,18,1,4,3,441
op117no2_v3,18,2,4,3,473
op117no2_v3,18,3,4,3,504
op117no2_v3,19,1,5,3,
op117no2_v3,19,2,5,3,
op117no2_v3,19,3,5,3,
op117no2_v3,20,1,5,3,154
op117no2_v3,20,2,5,3,184
op117no2_v3,20,3,5,3,209
op117no2_v3,21,1,5,3,
op117no2_v3,21,2,5,3,
op117no2_v3,21,3,5,3,
op117no2_v3,22,1,5,3,330
op117no2_v3,22,2,5,3,356
op117no2_v3,22,3,5,3,381
op117no2_v3,23,1,5,3,
op117no2_v3,23,2,5,3,
op117no2_v3,23,3,5,3,
op117no2_v3,24,1,5,3,506
op117no2_v4,0,3,1,0,96
op117no2_v4,1,1,1,0,141
op117no2_v4,1,2,1,0,183
op117no2_v4,1,3,1,0,226
op117no2_v4,2,1,1,0,
op117no2_v4,2,2,1,0,
op117no2_v4,2,3,1,0,
op117no2_v4,3,1,1,0,403
op117no2_v4,3,2,1,0,448
op117no2_v4,3,3,1,0,497
op117no2_v4,4,1,2,0,
op117no2_v4,4,2,2,0,
op117no2_v4,4,3,2,0,
op117no2_v4,5,1,2,0,212
op117no2_v4,5,2,2,0,257
op117no2_v4,5,3,2,0,308
op117no2_v4,6,1,2,0,
op117no2_v4,6,2,2,0,
op117no2_v4,6,3,2,0,
op117no2_v4,7,1,3,0,45
op117no2_v4,7,2,3,0,99
op117no2_v4,7,3,3,0,150
op117no2_v4,8,1,3,0,
op117no2_v4,8,2,3,0,
op117no2_v4,8,3,3,0,
op117no2_v4,9,1,3,0,375
op117no2_v4,9,2,3,0,427
op117no2_v4,9,3,3,0,485
op117no2_v4,10,1,4,0,
op117no2_v4,10,2,4,0,
op117no2_v4,10,3,4,0,
op117no2_v4,11,1,4,0,200
op117no2_v4,11,2,4,0,251
op117no2_v4,11,3,4,0,304
op117no2_v4,12,1,4,0,
