score,measure,beat,strip,page,hpixel
op90no1_v1,29,1,5,0,
op90no1_v1,29,2,5,0,
op90no1_v1,29,3,5,0,
op90no1_v1,29,4,5,0,
op90no1_v1,30,1,5,0,
op90no1_v1,30,2,5,0,
op90no1_v1,30,3,5,0,
op90no1_v1,30,4,5,0,
op90no1_v1,31,1,5,0,150
op90no1_v1,31,2,5,0,163
op90no1_v1,31,3,5,0,182
op90no1_v1,31,4,5,0,194
op90no1_v1,32,1,5,0,
op90no1_v1,32,2,5,0,
op90no1_v1,32,3,5,0,
op90no1_v1,32,4,5,0,
op90no1_v1,33,1,5,0,
op90no1_v1,33,2,5,0,
op90no1_v1,33,3,5,0,
op90no1_v1,33,4,5,0,
op90no1_v1,34,1,5,0,
op90no1_v1,34,2,5,0,
op90no1_v1,34,3,5,0,
op90no1_v1,34,4,5,0,
op90no1_v1,35,1,5,0,
op90no1_v1,35,2,5,0,
op90no1_v1,35,3,5,0,
op90no1_v1,35,4,5,0,
op90no1_v1,36,1,5,0,432
op90no1_v1,36,2,5,0,444
op90no1_v1,36,3,5,0,465
op90no1_v1,36,4,5,0,478
op90no1_v1,37,1,6,0,
op90no1_v1,37,2,6,0,
op90no1_v1,37,3,6,0,
op90no1_v1,37,4,6,0,
op90no1_v1,38,1,6,0,
op90no1_v1,38,2,6,0,
op90no1_v1,38,3,6,0,
op90no1_v1,38,4,6,0,
op90no1_v1,39,1,6,0,
op90no1_v1,39,2,6,0,
op90no1_v1,39,3,6,0,
op90no1_v1,39,4,6,0,
op90no1_v1,40,1,6,0,
op90no1_v1,40,2,6,0,
op90no1_v1,40,3,6,0,
op90no1_v1,40,4,6,0,
op90no1_v1,41,1,6,0,246
op90no1_v1,41,2,6,0,275
op90no1_v1,41,3,6,0,307
op90no1_v1,41,4,6,0,336
op90no1_v1,42,1,6,0,
op90no1_v1,42,2,6,0,
op90no1_v1,42,3,6,0,
op90no1_v1,42,4,6,0,
op90no1_v1,1,1,1,1,
op90no1_v1,1,2,1,1,
op90no1_v1,1,3,1,1,
op90no1_v1,1,4,1,1,
op90no1_v1,2,1,1,1,
op90no1_v1,2,2,1,1,
op90no1_v1,2,3,1,1,
op90no1_v1,2,4,1,1,
op90no1_v1,3,1,1,1,
op90no1_v1,3,2,1,1,
op90no1_v1,3,3,1,1,
op90no1_v1,3,4,1,1,
op90no1_v1,4,1,1,1,372
op90no1_v1,4,2,1,1,400
op90no1_v1,4,3,1,1,429
op90no1_v1,4,4,1,1,456
op90no1_v1,5,1,2,1,
op90no1_v1,5,2,2,1,
op90no1_v1,5,3,2,1,
op90no1_v1,5,4,2,1,
op90no1_v1,6,1,2,1,
op90no1_v1,6,2,2,1,
op90no1_v1,6,3,2,1,
op90no1_v1,6,4,2,1,
op90no1_v1,7,1,2,1,
op90no1_v1,7,2,2,1,
op90no1_v1,7,3,2,1,
op90no1_v1,7,4,2,1,
op90no1_v1,8,1,2,1,
op90no1_v1,8,2,2,1,
op90no1_v1,8,3,2,1,
op90no1_v1,8,4,2,1,
op90no1_v1,9,1,3,1,26
op90no1_v1,9,2,3,1,54
op90no1_v1,9,3,3,1,86
op90no1_v1,9,4,3,1,113
op90no1_v1,10,1,3,1,
op90no1_v1,10,2,3,1,
op90no1_v1,10,3,3,1,
op90no1_v1,10,4,3,1,
op90no1_v1,11,1,3,1,
op90no1_v1,11,2,3,1,
op90no1_v1,11,3,3,1,
op90no1_v1,11,4,3,1,
op90no1_v1,12,1,3,1,
op90no1_v1,12,2,3,1,
op90no1_v1,12,3,3,1,
op90no1_v1,12,4,3,1,
op90no1_v1,13,1,4,1,
op90no1_v1,13,2,4,1,
op90no1_v1,13,3,4,1,
op90no1_v1,13,4,4,1,
op90no1_v1,14,1,4,1,155
op90no1_v1,14,2,4,1,181
op90no1_v1,14,3,4,1,211
op90no1_v1,14,4,4,1,238
op90no1_v1,15,1,4,1,
op90no1_v1,15,2,4,1,
op90no1_v1,15,3,4,1,
op90no1_v1,15,4,4,1,
op90no1_v1,16,1,4,1,
op90no1_v1,16,2,4,1,
op90no1_v1,16,3,4,1,
op90no1_v1,16,4,4,1,
op90no1_v1,17,1,5,1,
op90no1_v1,17,2,5,1,
op90no1_v1,17,3,5,1,
op90no1_v1,17,4,5,1,
op90no1_v1,18,1,5,1,
op90no1_v1,18,2,5,1,
op90no1_v1,18,3,5,1,
op90no1_v1,18,4,5,1,
op90no1_v1,19,1,5,1,266
op90no1_v1,19,2,5,1,293
op90no1_v1,19,3,5,1,319
op90no1_v1,19,4,5,1,348
op90no1_v1,20,1,5,1,
op90no1_v1,20,2,5,1,
op90no1_v1,20,3,5,1,
op90no1_v1,20,4,5,1,
op90no1_v1,21,1,6,1,
op90no1_v1,21,2,6,1,
op90no1_v1,21,3,6,1,
op90no1_v1,21,4,6,1,
op90no1_v1,22,1,6,1,
op90no1_v1,22,2,6,1,
op90no1_v1,22,3,6,1,
op90no1_v1,22,4,6,1,
op90no1_v1,23,1,6,1,
op90no1_v1,23,2,6,1,
op90no1_v1,23,3,6,1,
op90no1_v1,23,4,6,1,
op90no1_v1,24,1,6,1,382
op90no1_v1,24,2,6,1,408
op90no1_v1,24,3,6,1,435
op90no1_v1,24,4,6,1,464
op90no1_v1,25,1,7,1,
op90no1_v1,25,2,7,1,
op90no1_v1,25,3,7,1,
op90no1_v1,25,4,7,1,
op90no1_v1,26,1,7,1,
op90no1_v1,26,2,7,1,
op90no1_v1,26,3,7,1,
op90no1_v1,26,4,7,1,
op90no1_v1,27,1,7,1,
op90no1_v1,27,2,7,1,
op90no1_v1,27,3,7,1,
op90no1_v1,27,4,7,1,
op90no1_v1,28,1,7,1,
op90no1_v1,28,2,7,1,
op90no1_v1,28,3,7,1,
op90no1_v1,28,4,7,1,
op90no1_v1,1,1,1,2,25
op90no1_v1,1,2,1,2,54
op90no1_v1,1,3,1,2,81
op90no1_v1,1,4,1,2,111
op90no1_v1,2,1,1,2,
op90no1_v1,2,2,1,2,
op90no1_v1,2,3,1,2,
op90no1_v1,2,4,1,2,
op90no1_v1,3,1,1,2,
op90no1_v1,3,2,1,2,
op90no1_v1,3,3,1,2,
op90no1_v1,3,4,1,2,
op90no1_v1,4,1,1,2,
op90no1_v1,4,2,1,2,
op90no1_v1,4,3,1,2,
op90no1_v1,4,4,1,2,
op90no1_v1,5,1,2,2,
op90no1_v1,5,2,2,2,
op90no1_v1,5,3,2,2,
op90no1_v1,5,4,2,2,
op90no1_v1,6,1,2,2,150
op90no1_v1,6,2,2,2,176
op90no1_v1,6,3,2,2,205
op90no1_v1,6,4,2,2,231
op90no1_v1,7,1,2,2,
op90no1_v1,7,2,2,2,
op90no1_v1,7,3,2,2,
op90no1_v1,7,4,2,2,
op90no1_v1,8,1,2,2,
op90no1_v1,8,2,2,2,
op90no1_v1,8,3,2,2,
op90no1_v1,8,4,2,2,
op90no1_v1,9,1,3,2,
op90no1_v1,9,2,3,2,
op90no1_v1,9,3,3,2,
op90no1_v1,9,4,3,2,
op90no1_v1,10,1,3,2,
op90no1_v1,10,2,3,2,
op90no1_v1,10,3,3,2,
op90no1_v1,10,4,3,2,
op90no1_v1,11,1,3,2,242
op90no1_v1,11,2,3,2,273
op90no1_v1,11,3,3,2,298
op90no1_v1,11,4,3,2,325
op90no1_v1,12,1,3,2,
op90no1_v1,12,2,3,2,
op90no1_v1,12,3,3,2,
op90no1_v1,12,4,3,2,
op90no1_v1,13,1,3,2,
op90no1_v1,13,2,3,2,
op90no1_v1,13,3,3,2,
op90no1_v1,13,4,3,2,
op90no1_v1,14,1,4,2,
op90no1_v1,14,2,4,2,
op90no1_v1,14,3,4,2,
op90no1_v1,14,4,4,2,
op90no1_v1,15,1,4,2,
op90no1_v1,15,2,4,2,
op90no1_v1,15,3,4,2,
op90no1_v1,15,4,4,2,
op90no1_v1,16,1,4,2,182
op90no1_v1,16,2,4,2,201
op90no1_v1,16,3,4,2,227
op90no1_v1,16,4,4,2,245
op90no1_v1,17,1,4,2,
op90no1_v1,17,2,4,2,
op90no1_v1,17,3,4,2,
op90no1_v1,17,4,4,2,
op90no1_v1,18,1,4,2,
op90no1_v1,18,2,4,2,
op90no1_v1,18,3,4,2,
op90no1_v1,18,4,4,2,
op90no1_v1,19,1,4,2,
op90no1_v1,19,2,4,2,
op90no1_v1,19,3,4,2,
op90no1_v1,19,4,4,2,
op90no1_v1,20,1,5,2,
op90no1_v1,20,2,5,2,
op90no1_v1,20,3,5,2,
op90no1_v1,20,4,5,2,
op90no1_v1,21,1,5,2,83
op90no1_v1,21,2,5,2,111
op90no1_v1,21,3,5,2,125
op90no1_v1,21,4,5,2,138
op90no1_v1,22,1,5,2,
op90no1_v1,22,2,5,2,
op90no1_v1,22,3,5,2,
op90no1_v1,22,4,5,2,
op90no1_v1,23,1,5,2,
op90no1_v1,23,2,5,2,
op90no1_v1,23,3,5,2,
op90no1_v1,23,4,5,2,
op90no1_v1,24,1,5,2,
op90no1_v1,24,2,5,2,
op90no1_v1,24,3,5,2,
op90no1_v1,24,4,5,2,
op90no1_v1,25,1,5,2,
op90no1_v1,25,2,5,2,
op90no1_v1,25,3,5,2,
op90no1_v1,25,4,5,2,
op90no1_v1,26,1,5,2,434
op90no1_v1,26,2,5,2,445
op90no1_v1,26,3,5,2,458
op90no1_v1,26,4,5,2,469
op90no1_v1,27,1,6,2,
op90no1_v1,27,2,6,2,
op90no1_v1,27,3,6,2,
op90no1_v1,27,4,6,2,
op90no1_v1,28,1,6,2,
op90no1_v1,28,2,6,2,
op90no1_v1,28,3,6,2,
op90no1_v1,28,4,6,2,
op90no1_v1,29,1,6,2,
op90no1_v1,29,2,6,2,
op90no1_v1,29,3,6,2,
op90no1_v1,29,4,6,2,
op90no1_v1,30,1,6,2,
op90no1_v1,30,2,6,2,
op90no1_v1,30,3,6,2,
op90no1_v1,30,4,6,2,
op90no1_v1,31,1,6,2,409
op90no1_v1,31,2,6,2,428
op90no1_v1,31,3,6,2,448
op90no1_v1,31,4,6,2,468
op90no1_v1,32,1,7,2,
op90no1_v1,32,2,7,2,
op90no1_v1,32,3,7,2,
op90no1_v1,32,4,7,2,
op90no1_v1,33,1,7,2,
op90no1_v1,33,2,7,2,
op90no1_v1,33,3,7,2,
op90no1_v1,33,4,7,2,
op90no1_v1,34,1,7,2,
op90no1_v1,34,2,7,2,
op90no1_v1,34,3,7,2,
op90no1_v1,34,4,7,2,
op90no1_v1,35,1,7,2,
op90no1_v1,35,2,7,2,
op90no1_v1,35,3,7,2,
op90no1_v1,35,4,7,2,
op90no1_v1,36,1,7,2,334
op90no1_v1,36,2,7,2,346
op90no1_v1,36,3,7,2,368
op90no1_v1,36,4,7,2,384
op90no1_v1,37,1,7,2,
op90no1_v1,37,2,7,2,
op90no1_v1,37,3,7,2,
op90no1_v1,37,4,7,2,
op90no1_v1,1,1,1,3,
op90no1_v1,1,2,1,3,
op90no1_v1,1,3,1,3,
op90no1_v1,1,4,1,3,
op90no1_v1,2,1,1,3,
op90no1_v1,2,2,1,3,
op90no1_v1,2,3,1,3,
op90no1_v1,2,4,1,3,
op90no1_v1,3,1,1,3,
op90no1_v1,3,2,1,3,
op90no1_v1,3,3,1,3,
op90no1_v1,3,4,1,3,
op90no1_v1,4,1,1,3,384
op90no1_v1,4,2,1,3,410
op90no1_v1,4,3,1,3,435
op90no1_v1,4,4,1,3,464
op90no1_v1,5,1,2,3,
op90no1_v1,5,2,2,3,
op90no1_v1,5,3,2,3,
op90no1_v1,5,4,2,3,
op90no1_v1,6,1,2,3,
op90no1_v1,6,2,2,3,
op90no1_v1,6,3,2,3,
op90no1_v1,6,4,2,3,
op90no1_v1,7,1,2,3,
op90no1_v1,7,2,2,3,
op90no1_v1,7,3,2,3,
op90no1_v1,7,4,2,3,
op90no1_v1,8,1,2,3,
op90no1_v1,8,2,2,3,
op90no1_v1,8,3,2,3,
op90no1_v1,8,4,2,3,
op90no1_v1,9,1,3,3,27
op90no1_v1,9,2,3,3,54
op90no1_v1,9,3,3,3,79
op90no1_v1,9,4,3,3,103
op90no1_v1,10,1,3,3,
op90no1_v1,10,2,3,3,
op90no1_v1,10,3,3,3,
op90no1_v1,10,4,3,3,
op90no1_v1,11,1,3,3,
op90no1_v1,11,2,3,3,
op90no1_v1,11,3,3,3,
op90no1_v1,11,4,3,3,
op90no1_v1,12,1,3,3,
op90no1_v1,12,2,3,3,
op90no1_v1,12,3,3,3,
op90no1_v1,12,4,3,3,
op90no1_v1,13,1,3,3,
op90no1_v1,13,2,3,3,
op90no1_v1,13,3,3,3,
op90no1_v1,13,4,3,3,
op90no1_v1,14,1,4,3,28
op90no1_v1,14,2,4,3,
op90no1_v1,14,3,4,3,46
op90no1_v1,14,4,4,3,67
op90no1_v1,15,1,4,3,
op90no1_v1,15,2,4,3,
op90no1_v1,15,3,4,3,
op90no1_v1,15,4,4,3,
op90no1_v1,16,1,4,3,
op90no1_v1,16,2,4,3,
op90no1_v1,16,3,4,3,
op90no1_v1,16,4,4,3,
op90no1_v1,17,1,4,3,
op90no1_v1,17,2,4,3,
op90no1_v1,17,3,4,3,
op90no1_v1,17,4,4,3,
op90no1_v1,18,1,4,3,
op90no1_v1,18,2,4,3,
op90no1_v1,18,3,4,3,
op90no1_v1,18,4,4,3,
op90no1_v1,19,1,5,3,28
op90no1_v1,19,2,5,3,67
op90no1_v1,19,3,5,3,107
op90no1_v1,19,4,5,3,142
op90no1_v1,20,1,5,3,
op90no1_v1,20,2,5,3,
op90no1_v1,20,3,5,3,
op90no1_v1,20,4,5,3,
op90no1_v1,21,1,5,3,
op90no1_v1,21,2,5,3,
op90no1_v1,21,3,5,3,
op90no1_v1,21,4,5,3,
op90no1_v1,22,1,6,3,
op90no1_v1,22,2,6,3,
op90no1_v1,22,3,6,3,
op90no1_v1,22,4,6,3,
op90no1_v1,23,1,6,3,
op90no1_v1,23,2,6,3,
op90no1_v1,23,3,6,3,
op90no1_v1,23,4,6,3,
op90no1_v1,24,1,6,3,343
op90no1_v1,24,2,6,3,383
op90no1_v1,24,3,6,3,420
op90no1_v1,24,4,6,3,455
op90no1_v1,25,1,7,3,
op90no1_v1,25,2,7,3,
op90no1_v1,25,3,7,3,
op90no1_v1,25,4,7,3,
op90no1_v1,26,1,7,3,
op90no1_v1,26,2,7,3,
op90no1_v1,26,3,7,3,
op90no1_v1,26,4,7,3,
op90no1_v1,27,1,7,3,
op90no1_v1,27,2,7,3,
op90no1_v1,27,3,7,3,
op90no1_v1,27,4,7,3,
op90no1_v1,1,1,1,4,
op90no1_v1,1,2,1,4,
op90no1_v1,1,3,1,4,
op90no1_v1,1,4,1,4,
op90no1_v1,2,1,1,4,184
op90no1_v1,2,2,1,4,219
op90no1_v1,2,3,1,4,258
op90no1_v1,2,4,1,4,296
op90no1_v1,3,1,1,4,
op90no1_v1,3,2,1,4,
op90no1_v1,3,3,1,4,
op90no1_v1,3,4,1,4,
op90no1_v1,4,1,2,4,
op90no1_v1,4,2,2,4,
op90no1_v1,4,3,2,4,
op90no1_v1,4,4,2,4,
op90no1_v1,5,1,2,4,
op90no1_v1,5,2,2,4,
op90no1_v1,5,3,2,4,
op90no1_v1,5,4,2,4,
op90no1_v1,6,1,2,4,
op90no1_v1,6,2,2,4,
op90no1_v1,6,3,2,4,
op90no1_v1,6,4,2,4,
op90no1_v1,7,1,2,4,395
op90no1_v1,7,2,2,4,419
op90no1_v1,7,3,2,4,443
op90no1_v1,7,4,2,4,468
op90no1_v1,8,1,3,4,
op90no1_v1,8,2,3,4,
op90no1_v1,8,3,3,4,
op90no1_v1,8,4,3,4,
op90no1_v1,9,1,3,4,
op90no1_v1,9,2,3,4,
op90no1_v1,9,3,3,4,
op90no1_v1,9,4,3,4,
op90no1_v1,10,1,3,4,
op90no1_v1,10,2,3,4,
op90no1_v1,10,3,3,4,
op90no1_v1,10,4,3,4,
op90no1_v1,11,1,3,4,
op90no1_v1,11,2,3,4,
op90no1_v1,11,3,3,4,
op90no1_v1,11,4,3,4,
op90no1_v1,12,1,3,4,402
op90no1_v1,12,2,3,4,425
op90no1_v1,12,3,3,4,448
op90no1_v1,12,4,3,4,471
op90no1_v1,13,1,4,4,
op90no1_v1,13,2,4,4,
op90no1_v1,13,3,4,4,
op90no1_v1,13,4,4,4,
op90no1_v1,14,1,4,4,
op90no1_v1,14,2,4,4,
op90no1_v1,14,3,4,4,
op90no1_v1,14,4,4,4,
op90no1_v1,15,1,4,4,
op90no1_v1,15,2,4,4,
op90no1_v1,15,3,4,4,
op90no1_v1,15,4,4,4,
op90no1_v1,16,1,4,4,
op90no1_v1,16,2,4,4,
op90no1_v1,16,3,4,4,
op90no1_v1,16,4,4,4,
op90no1_v1,17,1,5,4,30
op90no1_v1,17,2,5,4,70
op90no1_v1,17,3,5,4,109
op90no1_v1,17,4,5,4,146
op90no1_v1,18,1,5,4,
op90no1_v1,18,2,5,4,
op90no1_v1,18,3,5,4,
op90no1_v1,18,4,5,4,
op90no1_v1,19,1,5,4,
op90no1_v1,19,2,5,4,
op90no1_v1,19,3,5,4,
op90no1_v1,19,4,5,4,
op90no1_v1,20,1,6,4,
op90no1_v1,20,2,6,4,
op90no1_v1,20,3,6,4,
op90no1_v1,20,4,6,4,
op90no1_v1,21,1,6,4,
op90no1_v1,21,2,6,4,
op90no1_v1,21,3,6,4,
op90no1_v1,21,4,6,4,
op90no1_v1,22,1,6,4,295
op90no1_v1,22,2,6,4,328
op90no1_v1,22,3,6,4,344
op90no1_v1,22,4,6,4,368
op90no1_v1,23,1,6,4,
op90no1_v1,23,2,6,4,
op90no1_v1,23,3,6,4,
op90no1_v1,23,4,6,4,
op90no1_v1,24,1,7,4,
op90no1_v1,24,2,7,4,
op90no1_v1,24,3,7,4,
op90no1_v1,24,4,7,4,
op90no1_v1,25,1,7,4,
op90no1_v1,25,2,7,4,
op90no1_v1,25,3,7,4,
op90no1_v1,25,4,7,4,
op90no1_v1,26,1,7,4,
op90no1_v1,26,2,7,4,
op90no1_v1,26,3,7,4,
op90no1_v1,26,4,7,4,
op90no1_v1,27,1,7,4,354
op90no1_v1,27,2,7,4,367
op90no1_v1,27,3,7,4,379
op90no1_v1,27,4,7,4,391
op90no1_v1,28,1,7,4,
op90no1_v1,28,2,7,4,
op90no1_v1,28,3,7,4,
op90no1_v1,28,4,7,4,
op90no1_v1,1,1,1,5,
op90no1_v1,1,2,1,5,
op90no1_v1,1,3,1,5,
op90no1_v1,1,4,1,5,
op90no1_v1,2,1,1,5,
op90no1_v1,2,2,1,5,
op90no1_v1,2,3,1,5,
op90no1_v1,2,4,1,5,
op90no1_v1,3,1,1,5,
op90no1_v1,3,2,1,5,
op90no1_v1,3,3,1,5,
op90no1_v1,3,4,1,5,
op90no1_v1,4,1,1,5,226
op90no1_v1,4,2,1,5,
op90no1_v1,4,3,1,5,251
op90no1_v1,4,4,1,5,266
op90no1_v1,5,1,1,5,
op90no1_v1,5,2,1,5,
op90no1_v1,5,3,1,5,
op90no1_v1,5,4,1,5,
op90no1_v1,6,1,1,5,
op90no1_v1,6,2,1,5,
op90no1_v1,6,3,1,5,
op90no1_v1,6,4,1,5,
op90no1_v1,7,1,2,5,
op90no1_v1,7,2,2,5,
op90no1_v1,7,3,2,5,
op90no1_v1,7,4,2,5,
op90no1_v1,8,1,2,5,
op90no1_v1,8,2,2,5,
op90no1_v1,8,3,2,5,
op90no1_v1,8,4,2,5,
op90no1_v1,9,1,2,5,140
op90no1_v1,9,2,2,5,164
op90no1_v1,9,3,2,5,195
op90no1_v1,9,4,2,5,220
op90no1_v1,10,1,2,5,
op90no1_v1,10,2,2,5,
op90no1_v1,10,3,2,5,
op90no1_v1,10,4,2,5,
op90no1_v1,11,1,2,5,
op90no1_v1,11,2,2,5,
op90no1_v1,11,3,2,5,
op90no1_v1,11,4,2,5,
op90no1_v1,12,1,3,5,
op90no1_v1,12,2,3,5,
op90no1_v1,12,3,3,5,
op90no1_v1,12,4,3,5,
op90no1_v1,13,1,3,5,
op90no1_v1,13,2,3,5,
op90no1_v1,13,3,3,5,
op90no1_v1,13,4,3,5,
op90no1_v1,14,1,3,5,261
op90no1_v1,14,2,3,5,290
op90no1_v1,14,3,3,5,303
op90no1_v1,14,4,3,5,316
op90no1_v1,15,1,3,5,
op90no1_v1,15,2,3,5,
op90no1_v1,15,3,3,5,
op90no1_v1,15,4,3,5,
op90no1_v1,16,1,3,5,
op90no1_v1,16,2,3,5,
op90no1_v1,16,3,3,5,
op90no1_v1,16,4,3,5,
op90no1_v1,17,1,4,5,
op90no1_v1,17,2,4,5,
op90no1_v1,17,3,4,5,
op90no1_v1,17,4,4,5,
op90no1_v1,18,1,4,5,
op90no1_v1,18,2,4,5,
op90no1_v1,18,3,4,5,
op90no1_v1,18,4,4,5,
op90no1_v1,19,1,4,5,231
op90no1_v1,19,2,4,5,260
op90no1_v1,19,3,4,5,289
op90no1_v1,19,4,4,5,319
op90no1_v1,20,1,4,5,
op90no1_v1,20,2,4,5,
op90no1_v1,20,3,4,5,
op90no1_v1,20,4,4,5,
op90no1_v1,21,1,5,5,
op90no1_v1,21,2,5,5,
op90no1_v1,21,3,5,5,
op90no1_v1,21,4,5,5,
op90no1_v1,22,1,5,5,
op90no1_v1,22,2,5,5,
op90no1_v1,22,3,5,5,
op90no1_v1,22,4,5,5,
op90no1_v1,23,1,5,5,
op90no1_v1,23,2,5,5,
op90no1_v1,23,3,5,5,
op90no1_v1,23,4,5,5,
op90no1_v1,24,1,5,5,332
op90no1_v1,24,2,5,5,
op90no1_v1,24,3,5,5,358
op90no1_v1,24,4,5,5,383
op90no1_v1,25,1,5,5,
op90no1_v1,25,2,5,5,
op90no1_v1,25,3,5,5,
op90no1_v1,25,4,5,5,
op90no1_v1,26,1,6,5,
op90no1_v1,26,2,6,5,
op90no1_v1,26,3,6,5,
op90no1_v1,26,4,6,5,
op90no1_v1,27,1,6,5,
op90no1_v1,27,2,6,5,
op90no1_v1,27,3,6,5,
op90no1_v1,27,4,6,5,
op90no1_v1,28,1,6,5,
op90no1_v1,28,2,6,5,
op90no1_v1,28,3,6,5,
op90no1_v1,28,4,6,5,
op90no1_v1,29,1,6,5,254
op90no1_v1,29,2,6,5,
op90no1_v1,29,3,6,5,269
op90no1_v1,29,4,6,5,384
op90no1_v1,30,1,6,5,
op90no1_v1,30,2,6,5,
op90no1_v1,30,3,6,5,
op90no1_v1,30,4,6,5,
op90no1_v1,31,1,6,5,
op90no1_v1,31,2,6,5,
op90no1_v1,31,3,6,5,
op90no1_v1,31,4,6,5,
op90no1_v1,32,1,6,5,
op90no1_v1,32,2,6,5,
op90no1_v1,32,3,6,5,
op90no1_v1,32,4,6,5,
op90no1_v1,33,1,6,5,
op90no1_v1,33,2,6,5,
op90no1_v1,33,3,6,5,
op90no1_v1,33,4,6,5,
op90no1_v1,34,1,7,5,9
op90no1_v1,34,2,7,5,22
op90no1_v1,34,3,7,5,44
op90no1_v1,34,4,7,5,57
op90no1_v1,35,1,7,5,
op90no1_v1,35,2,7,5,
op90no1_v1,35,3,7,5,
op90no1_v1,35,4,7,5,
op90no1_v1,36,1,7,5,
op90no1_v1,36,2,7,5,
op90no1_v1,36,3,7,5,
op90no1_v1,36,4,7,5,
op90no1_v1,37,1,7,5,
op90no1_v1,37,2,7,5,
op90no1_v1,37,3,7,5,
op90no1_v1,37,4,7,5,
op90no1_v1,38,1,7,5,
op90no1_v1,38,2,7,5,
op90no1_v1,38,3,7,5,
op90no1_v1,38,4,7,5,
op90no1_v1,39,1,7,5,342
op90no1_v1,39,2,7,5,
op90no1_v1,39,3,7,5,359
op90no1_v1,39,4,7,5,370
op90no1_v1,40,1,7,5,
op90no1_v1,40,2,7,5,
op90no1_v1,40,3,7,5,
op90no1_v1,40,4,7,5,
op90no1_v1,41,1,7,5,
op90no1_v1,41,2,7,5,
op90no1_v1,41,3,7,5,
op90no1_v1,41,4,7,5,
