score,measure,beat,strip,page,hpixel
kv398_v1,25,2,4,0,351
kv398_v1,25,3,4,0,395
kv398_v1,26,1,4,0,
kv398_v1,26,2,4,0,
kv398_v1,26,3,4,0,
kv398_v1,27,1,5,0,
kv398_v1,27,2,5,0,
kv398_v1,27,3,5,0,
kv398_v1,28,1,5,0,
kv398_v1,28,2,5,0,
kv398_v1,28,3,5,0,
kv398_v1,29,1,5,0,294
kv398_v1,29,2,5,0,339
kv398_v1,29,3,5,0,384
kv398_v1,30,1,5,0,
kv398_v1,30,2,5,0,
kv398_v1,30,3,5,0,
kv398_v1,31,1,6,0,
kv398_v1,31,2,6,0,
kv398_v1,31,3,6,0,
kv398_v1,32,1,6,0,
kv398_v1,32,2,6,0,
kv398_v1,32,3,6,0,
kv398_v1,33,1,6,0,
kv398_v1,33,2,6,0,323
kv398_v1,33,3,6,0,369
kv398_v1,34,1,6,0,414
kv398_v1,34,2,6,0,
kv398_v1,34,3,6,0,
kv398_v1,1,1,1,1,
kv398_v1,1,2,1,1,
kv398_v1,1,3,1,1,
kv398_v1,2,1,1,1,
kv398_v1,2,2,1,1,
kv398_v1,2,3,1,1,
kv398_v1,3,1,1,1,266
kv398_v1,3,2,1,1,304
kv398_v1,3,3,1,1,340
kv398_v1,4,1,1,1,
kv398_v1,4,2,1,1,
kv398_v1,4,3,1,1,
kv398_v1,5,1,1,1,
kv398_v1,5,2,1,1,
kv398_v1,5,3,1,1,
kv398_v1,6,1,2,1,
kv398_v1,6,2,2,1,
kv398_v1,6,3,2,1,
kv398_v1,7,1,2,1,159
kv398_v1,7,2,2,1,210
kv398_v1,7,3,2,1,255
kv398_v1,8,1,2,1,
kv398_v1,8,2,2,1,
kv398_v1,8,3,2,1,
kv398_v1,9,1,2,1,
kv398_v1,9,2,2,1,
kv398_v1,9,3,2,1,
kv398_v1,10,1,2,1,
kv398_v1,10,2,2,1,
kv398_v1,10,3,2,1,
kv398_v1,11,1,3,1,27
kv398_v1,11,2,3,1,74
kv398_v1,11,3,3,1,120
kv398_v1,12,1,3,1,
kv398_v1,12,2,3,1,
kv398_v1,12,3,3,1,
kv398_v1,13,1,3,1,
kv398_v1,13,2,3,1,
kv398_v1,13,3,3,1,
kv398_v1,14,1,3,1,
kv398_v1,14,2,3,1,
kv398_v1,14,3,3,1,
kv398_v1,15,1,4,1,15
kv398_v1,15,2,4,1,61
kv398_v1,15,3,4,1,105
kv398_v1,16,1,4,1,
kv398_v1,16,2,4,1,
kv398_v1,16,3,4,1,
kv398_v1,17,1,4,1,
kv398_v1,17,2,4,1,
kv398_v1,17,3,4,1,
kv398_v1,18,1,4,1,
kv398_v1,18,2,4,1,
kv398_v1,18,3,4,1,
kv398_v1,19,1,5,1,15
kv398_v1,19,2,5,1,61
kv398_v1,19,3,5,1,107
kv398_v1,20,1,5,1,
kv398_v1,20,2,5,1,
kv398_v1,20,3,5,1,
kv398_v1,21,1,5,1,
kv398_v1,21,2,5,1,
kv398_v1,21,3,5,1,
kv398_v1,22,1,5,1,
kv398_v1,22,2,5,1,
kv398_v1,22,3,5,1,
kv398_v1,23,1,6,1,15
kv398_v1,23,2,6,1,54
kv398_v1,23,3,6,1,94
kv398_v1,24,1,6,1,
kv398_v1,24,2,6,1,
kv398_v1,24,3,6,1,
kv398_v1,25,1,6,1,
kv398_v1,25,2,6,1,
kv398_v1,25,3,6,1,
kv398_v1,26,1,6,1,
kv398_v1,26,2,6,1,
kv398_v1,26,3,6,1,
kv398_v1,27,1,6,1,465
kv398_v1,27,2,6,1,503
kv398_v1,27,3,6,1,539
kv398_v1,28,1,7,1,
kv398_v1,28,2,7,1,
kv398_v1,28,3,7,1,
kv398_v1,29,1,7,1,
kv398_v1,29,2,7,1,
kv398_v1,29,3,7,1,
kv398_v1,30,1,7,1,
kv398_v1,30,2,7,1,
kv398_v1,30,3,7,1,
kv398_v1,31,1,7,1,385
kv398_v1,31,2,7,1,427
kv398_v1,31,3,7,1,469
kv398_v1,32,1,7,1,
kv398_v1,32,2,7,1,
kv398_v1,32,3,7,1,
kv398_v1,1,1,1,2,
kv398_v1,1,2,1,2,
kv398_v1,1,3,1,2,
kv398_v1,2,1,1,2,
kv398_v1,2,2,1,2,
kv398_v1,2,3,1,2,
kv398_v1,3,1,1,2,313
kv398_v1,3,2,1,2,356
kv398_v1,3,3,1,2,402
kv398_v1,4,1,1,2,
kv398_v1,4,2,1,2,
kv398_v1,4,3,1,2,
kv398_v1,5,1,2,2,
kv398_v1,5,2,2,2,
kv398_v1,5,3,2,2,
kv398_v1,6,1,2,2,
kv398_v1,6,2,2,2,
kv398_v1,6,3,2,2,
kv398_v1,7,1,2,2,308
kv398_v1,7,2,2,2,354
kv398_v1,7,3,2,2,401
kv398_v1,8,1,2,2,
kv398_v1,8,2,2,2,
kv398_v1,8,3,2,2,
kv398_v1,9,1,3,2,
kv398_v1,9,2,3,2,
kv398_v1,9,3,3,2,
kv398_v1,10,1,3,2,
kv398_v1,10,2,3,2,
kv398_v1,10,3,3,2,
kv398_v1,11,1,3,2,338
kv398_v1,11,2,3,2,388
kv398_v1,11,3,3,2,435
kv398_v1,12,1,3,2,
kv398_v1,12,2,3,2,
kv398_v1,12,3,3,2,
kv398_v1,13,1,4,2,
kv398_v1,13,2,4,2,
kv398_v1,13,3,4,2,
kv398_v1,14,1,4,2,
kv398_v1,14,2,4,2,
kv398_v1,14,3,4,2,
kv398_v1,15,1,4,2,225
kv398_v1,15,2,4,2,258
kv398_v1,15,3,4,2,311
kv398_v1,16,1,4,2,
kv398_v1,16,2,4,2,
kv398_v1,16,3,4,2,
kv398_v1,17,1,4,2,
kv398_v1,17,2,4,2,
kv398_v1,17,3,4,2,
kv398_v1,18,1,5,2,
kv398_v1,18,2,5,2,
kv398_v1,18,3,5,2,
kv398_v1,19,1,5,2,145
kv398_v1,19,2,5,2,212
kv398_v1,19,3,5,2,240
kv398_v1,20,1,5,2,
kv398_v1,20,2,5,2,
kv398_v1,20,3,5,2,
kv398_v1,21,1,5,2,
kv398_v1,21,2,5,2,
kv398_v1,21,3,5,2,
kv398_v1,22,1,5,2,
kv398_v1,22,2,5,2,
kv398_v1,22,3,5,2,
kv398_v1,23,1,6,2,43
kv398_v1,23,2,6,2,69
kv398_v1,23,3,6,2,92
kv398_v1,24,1,6,2,
kv398_v1,24,2,6,2,
kv398_v1,24,3,6,2,
kv398_v1,25,1,6,2,
kv398_v1,25,2,6,2,
kv398_v1,25,3,6,2,
kv398_v1,26,1,6,2,
kv398_v1,26,2,6,2,
kv398_v1,26,3,6,2,
kv398_v1,27,1,6,2,365
kv398_v1,27,2,6,2,387
kv398_v1,27,3,6,2,412
kv398_v1,28,1,6,2,
kv398_v1,28,2,6,2,
kv398_v1,28,3,6,2,
kv398_v1,29,1,6,2,
kv398_v1,29,2,6,2,
kv398_v1,29,3,6,2,
kv398_v1,30,1,7,2,
kv398_v1,30,2,7,2,
kv398_v1,30,3,7,2,
kv398_v1,31,1,7,2,117
kv398_v1,31,2,7,2,141
kv398_v1,31,3,7,2,164
kv398_v1,32,1,7,2,
kv398_v1,32,2,7,2,
kv398_v1,32,3,7,2,
kv398_v1,33,1,7,2,
kv398_v1,33,2,7,2,
kv398_v1,33,3,7,2,
kv398_v1,34,1,7,2,
kv398_v1,34,2,7,2,
kv398_v1,34,3,7,2,
kv398_v1,35,1,7,2,436
kv398_v1,35,2,7,2,461
kv398_v1,35,3,7,2,483
kv398_v1,36,1,7,2,
kv398_v1,36,2,7,2,
kv398_v1,36,3,7,2,
kv398_v1,1,1,1,3,
kv398_v1,1,2,1,3,
kv398_v1,1,3,1,3,
kv398_v1,2,1,1,3,
kv398_v1,2,2,1,3,
kv398_v1,2,3,1,3,
kv398_v1,3,1,1,3,186
kv398_v1,3,2,1,3,229
kv398_v1,3,3,1,3,271
kv398_v1,4,1,1,3,
kv398_v1,4,2,1,3,
kv398_v1,4,3,1,3,
kv398_v1,5,1,1,3,
kv398_v1,5,2,1,3,
kv398_v1,5,3,1,3,
kv398_v1,6,1,1,3,
kv398_v1,6,2,1,3,
kv398_v1,6,3,1,3,
kv398_v1,7,1,2,3,34
kv398_v1,7,2,2,3,56
kv398_v1,7,3,2,3,77
kv398_v1,8,1,2,3,
kv398_v1,8,2,2,3,
kv398_v1,8,3,2,3,
kv398_v1,10,1,2,3,
kv398_v1,10,2,2,3,
kv398_v1,10,3,2,3,
kv398_v1,11,1,2,3,383
kv398_v1,11,2,2,3,405
kv398_v1,11,3,2,3,427
kv398_v1,12,1,2,3,
kv398_v1,12,2,2,3,
kv398_v1,12,3,2,3,
kv398_v1,13,1,3,3,
kv398_v1,13,2,3,3,
kv398_v1,13,3,3,3,
kv398_v1,13,4,3,3,
kv398_v1,14,1,4,3,
kv398_v1,14,2,4,3,
kv398_v1,14,3,4,3,
kv398_v1,15,1,4,3,83
kv398_v1,15,2,4,3,
kv398_v1,15,3,4,3,117
kv398_v1,16,1,4,3,
kv398_v1,16,2,4,3,
kv398_v1,16,3,4,3,
kv398_v1,17,1,4,3,
kv398_v1,17,2,4,3,
kv398_v1,17,3,4,3,
kv398_v1,18,1,4,3,
kv398_v1,18,2,4,3,
kv398_v1,18,3,4,3,
kv398_v1,19,1,4,3,317
kv398_v1,19,2,4,3,
kv398_v1,19,3,4,3,352
kv398_v1,20,1,4,3,
kv398_v1,20,2,4,3,
kv398_v1,20,3,4,3,
kv398_v1,21,1,4,3,
kv398_v1,21,2,4,3,
kv398_v1,21,3,4,3,
kv398_v1,22,1,4,3,
kv398_v1,22,2,4,3,
kv398_v1,22,3,4,3,
kv398_v1,23,1,5,3,16
kv398_v1,23,2,5,3,43
kv398_v1,23,3,5,3,68
kv398_v1,24,1,5,3,
kv398_v1,24,2,5,3,
kv398_v1,24,3,5,3,
kv398_v1,25,1,5,3,
kv398_v1,25,2,5,3,
kv398_v1,25,3,5,3,
kv398_v1,26,1,5,3,
kv398_v1,26,2,5,3,
kv398_v1,26,3,5,3,
kv398_v1,27,1,5,3,423
kv398_v1,27,2,5,3,440
kv398_v1,27,3,5,3,
kv398_v1,28,1,5,3,
kv398_v1,28,2,5,3,
kv398_v1,28,3,5,3,
kv398_v1,29,1,5,3,
kv398_v1,29,2,5,3,
kv398_v1,29,3,5,3,
kv398_v1,30,1,6,3,
kv398_v1,30,2,6,3,
kv398_v1,30,3,6,3,
kv398_v1,31,1,6,3,59
kv398_v1,31,2,6,3,71
kv398_v1,31,3,6,3,84
kv398_v1,32,1,6,3,
kv398_v1,32,2,6,3,
kv398_v1,32,3,6,3,
kv398_v1,33,1,6,3,
kv398_v1,33,2,6,3,
kv398_v1,33,3,6,3,
kv398_v1,34,1,6,3,
kv398_v1,34,2,6,3,
kv398_v1,34,3,6,3,
kv398_v1,35,1,6,3,
kv398_v1,35,2,6,3,296
kv398_v1,35,3,6,3,321
kv398_v1,36,1,6,3,
kv398_v1,36,2,6,3,
kv398_v1,36,3,6,3,
kv398_v1,37,1,6,3,
kv398_v1,37,2,6,3,
kv398_v1,37,3,6,3,
kv398_v1,37,4,6,3,
kv398_v1,1,1,1,4,
kv398_v1,1,2,1,4,
kv398_v1,1,3,1,4,
kv398_v1,2,1,1,4,222
kv398_v1,2,2,1,4,281
kv398_v1,2,3,1,4,342
kv398_v1,3,1,1,4,
kv398_v1,3,2,1,4,
kv398_v1,3,3,1,4,
kv398_v1,4,1,2,4,
kv398_v1,4,2,2,4,
kv398_v1,4,3,2,4,
kv398_v1,5,1,2,4,
kv398_v1,5,2,2,4,
kv398_v1,5,3,2,4,
kv398_v1,6,1,2,4,407
kv398_v1,6,2,2,4,467
kv398_v1,6,3,2,4,529
kv398_v1,7,1,3,4,
kv398_v1,7,2,3,4,
kv398_v1,7,3,3,4,
kv398_v1,8,1,3,4,
kv398_v1,8,2,3,4,
kv398_v1,8,3,3,4,
kv398_v1,9,1,3,4,
kv398_v1,9,2,3,4,
kv398_v1,9,3,3,4,
kv398_v1,10,1,4,4,19
kv398_v1,10,2,4,4,82
kv398_v1,10,3,4,4,146
kv398_v1,11,1,4,4,
kv398_v1,11,2,4,4,
kv398_v1,11,3,4,4,
kv398_v1,12,1,4,4,
kv398_v1,12,2,4,4,
kv398_v1,12,3,4,4,
kv398_v1,13,1,5,4,
kv398_v1,13,2,5,4,
kv398_v1,13,3,5,4,
kv398_v1,14,1,5,4,216
kv398_v1,14,2,5,4,276
kv398_v1,14,3,5,4,336
kv398_v1,15,1,5,4,
kv398_v1,15,2,5,4,
kv398_v1,15,3,5,4,
kv398_v1,16,,,,
kv398_v1,,,,,
kv398_v1,,,,,
kv398_v1,,,,,
kv398_v1,,,,,
kv398_v1,,,,,
kv398_v1,,,,,
kv398_v1,,,,,
