score,measure,beat,strip,page,hpixel
op36no1mv3_v2,28,1,4,1,
op36no1mv3_v2,28,2,4,1,
op36no1mv3_v2,28,3,4,1,
op36no1mv3_v2,29,1,4,1,194
op36no1mv3_v2,29,2,4,1,209
op36no1mv3_v2,29,3,4,1,223
op36no1mv3_v2,30,1,4,1,
op36no1mv3_v2,30,2,4,1,
op36no1mv3_v2,30,3,4,1,
op36no1mv3_v2,31,1,4,1,297
op36no1mv3_v2,31,2,4,1,315
op36no1mv3_v2,31,3,4,1,330
op36no1mv3_v2,32,1,4,1,
op36no1mv3_v2,32,2,4,1,
op36no1mv3_v2,32,3,4,1,
op36no1mv3_v2,33,1,4,1,408
op36no1mv3_v2,33,2,4,1,426
op36no1mv3_v2,33,3,4,1,447
op36no1mv3_v2,34,1,4,1,
op36no1mv3_v2,34,2,4,1,
op36no1mv3_v2,34,3,4,1,
op36no1mv3_v2,35,1,5,1,18
op36no1mv3_v2,35,2,5,1,38
op36no1mv3_v2,35,3,5,1,52
op36no1mv3_v2,36,1,5,1,
op36no1mv3_v2,36,2,5,1,
op36no1mv3_v2,36,3,5,1,
op36no1mv3_v2,37,1,5,1,132
op36no1mv3_v2,37,2,5,1,145
op36no1mv3_v2,37,3,5,1,159
op36no1mv3_v2,38,1,5,1,
op36no1mv3_v2,38,2,5,1,
op36no1mv3_v2,38,3,5,1,
op36no1mv3_v2,39,1,5,1,234
op36no1mv3_v2,39,2,5,1,253
op36no1mv3_v2,39,3,5,1,267
op36no1mv3_v2,40,1,5,1,
op36no1mv3_v2,40,2,5,1,
op36no1mv3_v2,40,3,5,1,
op36no1mv3_v2,41,1,5,1,345
op36no1mv3_v2,41,2,5,1,365
op36no1mv3_v2,41,3,5,1,385
op36no1mv3_v2,42,1,5,1,
op36no1mv3_v2,42,2,5,1,
op36no1mv3_v2,42,3,5,1,
op36no1mv3_v2,43,1,5,1,464
op36no1mv3_v2,43,2,5,1,482
op36no1mv3_v2,43,3,5,1,497
op36no1mv3_v2,44,1,6,1,
op36no1mv3_v2,44,2,6,1,
op36no1mv3_v2,44,3,6,1,
op36no1mv3_v2,45,1,6,1,69
op36no1mv3_v2,45,2,6,1,87
op36no1mv3_v2,45,3,6,1,104
op36no1mv3_v2,46,1,6,1,
op36no1mv3_v2,46,2,6,1,
op36no1mv3_v2,46,3,6,1,
op36no1mv3_v2,47,1,6,1,184
op36no1mv3_v2,47,2,6,1,201
op36no1mv3_v2,47,3,6,1,220
op36no1mv3_v2,48,1,6,1,
op36no1mv3_v2,48,2,6,1,
op36no1mv3_v2,48,3,6,1,
op36no1mv3_v2,49,1,6,1,311
op36no1mv3_v2,49,2,6,1,330
op36no1mv3_v2,49,3,6,1,348
op36no1mv3_v2,50,1,6,1,
op36no1mv3_v2,50,2,6,1,
op36no1mv3_v2,50,3,6,1,
op36no1mv3_v2,51,1,6,1,420
op36no1mv3_v2,51,2,6,1,437
op36no1mv3_v2,51,3,6,1,450
op36no1mv3_v2,52,1,6,1,
op36no1mv3_v2,52,2,6,1,
op36no1mv3_v2,52,3,6,1,
op36no1mv3_v2,53,1,7,1,18
op36no1mv3_v2,53,2,7,1,35
op36no1mv3_v2,53,3,7,1,53
op36no1mv3_v2,54,1,7,1,
op36no1mv3_v2,54,2,7,1,
op36no1mv3_v2,54,3,7,1,
op36no1mv3_v2,55,1,7,1,127
op36no1mv3_v2,55,2,7,1,145
op36no1mv3_v2,55,3,7,1,161
op36no1mv3_v2,56,1,7,1,
op36no1mv3_v2,56,2,7,1,
op36no1mv3_v2,56,3,7,1,
op36no1mv3_v2,57,1,7,1,245
op36no1mv3_v2,57,2,7,1,262
op36no1mv3_v2,57,3,7,1,279
op36no1mv3_v2,58,1,7,1,
op36no1mv3_v2,58,2,7,1,
op36no1mv3_v2,58,3,7,1,
op36no1mv3_v2,59,1,7,1,349
op36no1mv3_v2,59,2,7,1,360
op36no1mv3_v2,59,3,7,1,372
op36no1mv3_v2,60,1,7,1,
op36no1mv3_v2,60,2,7,1,
op36no1mv3_v2,60,3,7,1,
op36no1mv3_v2,61,1,7,1,436
op36no1mv3_v2,61,2,7,1,447
op36no1mv3_v2,61,3,7,1,460
op36no1mv3_v2,62,1,7,1,480
