score,measure,beat,strip,page,hpixel
op30no2_v1,6,2,1,1,482
op30no2_v1,6,3,1,1,502
op30no2_v1,7,1,2,1,50
op30no2_v1,7,2,2,1,87
op30no2_v1,7,3,2,1,105
op30no2_v1,8,1,2,1,131
op30no2_v1,8,2,2,1,150
op30no2_v1,8,3,2,1,166
op30no2_v1,9,1,2,1,206
op30no2_v1,9,2,2,1,240
op30no2_v1,9,3,2,1,258
op30no2_v1,10,1,2,1,286
op30no2_v1,10,2,2,1,308
op30no2_v1,10,3,2,1,327
op30no2_v1,11,1,2,1,368
op30no2_v1,11,2,2,1,407
op30no2_v1,11,3,2,1,425
op30no2_v1,12,1,2,1,454
op30no2_v1,12,2,2,1,479
op30no2_v1,12,3,2,1,500
op30no2_v1,13,1,3,1,52
op30no2_v1,13,2,3,1,90
op30no2_v1,13,3,3,1,109
op30no2_v1,14,1,3,1,135
op30no2_v1,14,2,3,1,158
op30no2_v1,14,3,3,1,175
op30no2_v1,15,1,3,1,212
op30no2_v1,15,2,3,1,249
op30no2_v1,15,3,3,1,268
op30no2_v1,16,1,3,1,293
op30no2_v1,16,2,3,1,311
op30no2_v1,16,3,3,1,329
op30no2_v1,17,1,3,1,372
op30no2_v1,17,2,3,1,409
op30no2_v1,17,3,3,1,427
op30no2_v1,18,1,3,1,453
op30no2_v1,18,2,3,1,475
op30no2_v1,18,3,3,1,502
op30no2_v1,19,1,4,1,41
op30no2_v1,19,2,4,1,79
op30no2_v1,19,3,4,1,103
op30no2_v1,20,1,4,1,141
op30no2_v1,20,2,4,1,173
op30no2_v1,20,3,4,1,199
op30no2_v1,21,1,4,1,239
op30no2_v1,21,2,4,1,272
op30no2_v1,21,3,4,1,298
op30no2_v1,22,1,4,1,334
op30no2_v1,22,2,4,1,362
op30no2_v1,22,3,4,1,389
op30no2_v1,23,1,4,1,437
op30no2_v1,23,2,4,1,469
op30no2_v1,23,3,4,1,495
op30no2_v1,24,1,5,1,42
op30no2_v1,24,2,5,1,89
op30no2_v1,24,3,5,1,110
op30no2_v1,25,1,5,1,145
op30no2_v1,25,2,5,1,185
op30no2_v1,25,3,5,1,207
op30no2_v1,26,1,5,1,244
op30no2_v1,26,2,5,1,270
op30no2_v1,26,3,5,1,298
op30no2_v1,27,1,5,1,333
op30no2_v1,27,2,5,1,366
op30no2_v1,27,3,5,1,393
op30no2_v1,28,1,5,1,431
op30no2_v1,28,2,5,1,464
op30no2_v1,28,3,5,1,491
op30no2_v1,29,1,6,1,39
op30no2_v1,29,2,6,1,68
op30no2_v1,29,3,6,1,88
op30no2_v1,30,1,6,1,119
op30no2_v1,30,2,6,1,141
op30no2_v1,30,3,6,1,162
op30no2_v1,31,1,6,1,207
op30no2_v1,31,2,6,1,236
op30no2_v1,31,3,6,1,258
op30no2_v1,32,1,6,1,293
op30no2_v1,32,2,6,1,334
op30no2_v1,32,3,6,1,354
op30no2_v1,33,1,6,1,382
op30no2_v1,33,2,6,1,416
op30no2_v1,33,3,6,1,438
op30no2_v1,34,1,6,1,470
op30no2_v1,34,2,6,1,485
op30no2_v1,34,3,6,1,503
op30no2_v2,0,3,1,0,89
op30no2_v2,1,1,1,0,121
op30no2_v2,1,2,1,0,168
op30no2_v2,1,3,1,0,192
op30no2_v2,2,1,1,0,231
op30no2_v2,2,2,1,0,265
op30no2_v2,2,3,1,0,288
op30no2_v2,3,1,1,0,329
op30no2_v2,3,2,1,0,378
op30no2_v2,3,3,1,0,402
op30no2_v2,4,1,1,0,441
op30no2_v2,4,2,1,0,484
op30no2_v2,4,3,1,0,508
op30no2_v2,5,1,2,0,35
op30no2_v2,5,2,2,0,74
op30no2_v2,5,3,2,0,93
op30no2_v2,6,1,2,0,115
op30no2_v2,6,2,2,0,142
op30no2_v2,6,3,2,0,160
op30no2_v2,7,1,2,0,186
op30no2_v2,7,2,2,0,226
op30no2_v2,7,3,2,0,251
op30no2_v2,8,1,2,0,278
op30no2_v2,8,2,2,0,304
op30no2_v2,8,3,2,0,322
op30no2_v2,9,1,2,0,361
op30no2_v2,9,2,2,0,401
op30no2_v2,9,3,2,0,419
op30no2_v2,10,1,2,0,449
op30no2_v2,10,2,2,0,492
op30no2_v2,10,3,2,0,512
op30no2_v2,11,1,3,0,46
op30no2_v2,11,2,3,0,87
op30no2_v2,11,3,3,0,105
op30no2_v2,12,1,3,0,139
op30no2_v2,12,2,3,0,185
op30no2_v2,12,3,3,0,206
op30no2_v2,13,1,3,0,241
op30no2_v2,13,2,3,0,282
op30no2_v2,13,3,3,0,303
op30no2_v2,14,1,3,0,336
op30no2_v2,14,2,3,0,382
op30no2_v2,14,3,3,0,403
op30no2_v2,15,1,3,0,437
op30no2_v2,15,2,3,0,478
op30no2_v2,15,3,3,0,505
op30no2_v2,16,1,4,0,34
op30no2_v2,16,2,4,0,78
op30no2_v2,16,3,4,0,100
op30no2_v2,17,1,4,0,137
op30no2_v2,17,2,4,0,171
op30no2_v2,17,3,4,0,197
op30no2_v2,18,1,4,0,237
op30no2_v2,18,2,4,0,269
op30no2_v2,18,3,4,0,297
op30no2_v2,19,1,4,0,339
op30no2_v2,19,2,4,0,373
op30no2_v2,19,3,4,0,400
op30no2_v2,20,1,4,0,440
op30no2_v2,20,2,4,0,468
op30no2_v2,20,3,4,0,494
op30no2_v2,21,1,5,0,48
op30no2_v2,21,2,5,0,82
op30no2_v2,21,3,5,0,107
op30no2_v2,22,1,5,0,151
op30no2_v2,22,2,5,0,202
op30no2_v2,22,3,5,0,223
op30no2_v2,23,1,5,0,257
op30no2_v2,23,2,5,0,299
op30no2_v2,23,3,5,0,320
op30no2_v2,24,1,5,0,360
op30no2_v2,24,2,5,0,380
op30no2_v2,24,3,5,0,406
op30no2_v2,25,1,5,0,438
op30no2_v2,25,2,5,0,470
op30no2_v2,25,3,5,0,497
op30no2_v2,26,1,6,0,35
op30no2_v2,26,2,6,0,66
op30no2_v2,26,3,6,0,93
op30no2_v2,27,1,6,0,136
op30no2_v2,27,2,6,0,169
op30no2_v2,27,3,6,0,194
op30no2_v2,28,1,6,0,232
op30no2_v2,28,2,6,0,259
op30no2_v2,28,3,6,0,285
op30no2_v2,29,1,6,0,331
op30no2_v2,29,2,6,0,363
op30no2_v2,29,3,6,0,390
op30no2_v2,30,1,6,0,432
op30no2_v2,30,2,6,0,483
op30no2_v2,30,3,6,0,503
op30no2_v2,1,1,1,1,40
op30no2_v2,1,2,1,1,76
op30no2_v2,1,3,1,1,99
op30no2_v2,2,1,1,1,136
op30no2_v2,2,2,1,1,156
op30no2_v2,2,3,1,1,173
op30no2_v2,3,1,1,1,210
op30no2_v2,3,2,1,1,241
op30no2_v2,3,3,1,1,260
op30no2_v2,4,1,1,1,288
op30no2_v2,4,2,1,1,311
op30no2_v2,4,3,1,1,332
op30no2_v2,5,1,1,1,372
op30no2_v2,5,2,1,1,412
op30no2_v2,5,3,1,1,431
op30no2_v2,6,1,1,1,462
op30no2_v2,6,2,1,1,485
op30no2_v2,6,3,1,1,505
op30no2_v2,7,1,2,1,50
op30no2_v2,7,2,2,1,87
op30no2_v2,7,3,2,1,106
op30no2_v2,8,1,2,1,132
op30no2_v2,8,2,2,1,151
op30no2_v2,8,3,2,1,167
op30no2_v2,9,1,2,1,208
op30no2_v2,9,2,2,1,242
op30no2_v2,9,3,2,1,260
op30no2_v2,10,1,2,1,288
op30no2_v2,10,2,2,1,310
op30no2_v2,10,3,2,1,329
op30no2_v2,11,1,2,1,371
op30no2_v2,11,2,2,1,410
op30no2_v2,11,3,2,1,427
op30no2_v2,12,1,2,1,457
op30no2_v2,12,2,2,1,482
op30no2_v2,12,3,2,1,502
op30no2_v2,13,1,3,1,52
op30no2_v2,13,2,3,1,90
op30no2_v2,13,3,3,1,110
op30no2_v2,14,1,3,1,136
op30no2_v2,14,2,3,1,158
op30no2_v2,14,3,3,1,176
op30no2_v2,15,1,3,1,213
op30no2_v2,15,2,3,1,250
op30no2_v2,15,3,3,1,269
op30no2_v2,16,1,3,1,294
op30no2_v2,16,2,3,1,313
op30no2_v2,16,3,3,1,331
op30no2_v2,17,1,3,1,374
op30no2_v2,17,2,3,1,411
op30no2_v2,17,3,3,1,429
op30no2_v2,18,1,3,1,455
op30no2_v2,18,2,3,1,478
op30no2_v2,18,3,3,1,504
op30no2_v2,19,1,4,1,41
op30no2_v2,19,2,4,1,79
op30no2_v2,19,3,4,1,104
op30no2_v2,20,1,4,1,141
op30no2_v2,20,2,4,1,174
op30no2_v2,20,3,4,1,199
op30no2_v2,21,1,4,1,240
op30no2_v2,21,2,4,1,273
op30no2_v2,21,3,4,1,299
op30no2_v2,22,1,4,1,335
op30no2_v2,22,2,4,1,364
op30no2_v2,22,3,4,1,390
op30no2_v2,23,1,4,1,439
op30no2_v2,23,2,4,1,471
op30no2_v2,23,3,4,1,497
op30no2_v2,24,1,5,1,43
op30no2_v2,24,2,5,1,90
op30no2_v2,24,3,5,1,111
op30no2_v2,25,1,5,1,145
op30no2_v2,25,2,5,1,186
op30no2_v2,25,3,5,1,207
op30no2_v2,26,1,5,1,245
op30no2_v2,26,2,5,1,270
op30no2_v2,26,3,5,1,299
op30no2_v2,27,1,5,1,334
op30no2_v2,27,2,5,1,367
op30no2_v2,27,3,5,1,394
op30no2_v2,28,1,5,1,433
op30no2_v2,28,2,5,1,465
op30no2_v2,28,3,5,1,493
op30no2_v2,29,1,6,1,39
op30no2_v2,29,2,6,1,68
op30no2_v2,29,3,6,1,88
op30no2_v2,30,1,6,1,119
op30no2_v2,30,2,6,1,141
op30no2_v2,30,3,6,1,162
op30no2_v2,31,1,6,1,207
op30no2_v2,31,2,6,1,236
op30no2_v2,31,3,6,1,258
op30no2_v2,32,1,6,1,293
op30no2_v2,32,2,6,1,334
op30no2_v2,32,3,6,1,354
op30no2_v2,33,1,6,1,383
op30no2_v2,33,2,6,1,416
op30no2_v2,33,3,6,1,439
op30no2_v2,34,1,6,1,470
op30no2_v2,34,2,6,1,485
op30no2_v2,34,3,6,1,503
op30no2_v3,0,3,1,0,87
op30no2_v3,1,1,1,0,113
op30no2_v3,1,2,1,0,147
op30no2_v3,1,3,1,0,165
op30no2_v3,2,1,1,0,194
op30no2_v3,2,2,1,0,217
op30no2_v3,2,3,1,0,236
op30no2_v3,3,1,1,0,269
op30no2_v3,3,2,1,0,303
op30no2_v3,3,3,1,0,323
op30no2_v3,4,1,1,0,351
op30no2_v3,4,2,1,0,379
op30no2_v3,4,3,1,0,397
op30no2_v3,5,1,1,0,425
op30no2_v3,5,2,1,0,461
op30no2_v3,5,3,1,0,485
op30no2_v3,6,1,1,0,513
op30no2_v3,6,2,1,0,537
op30no2_v3,6,3,1,0,556
op30no2_v3,7,1,2,0,29
op30no2_v3,7,2,2,0,69
op30no2_v3,7,3,2,0,93
op30no2_v3,8,1,2,0,123
op30no2_v3,8,2,2,0,148
op30no2_v3,8,3,2,0,170
op30no2_v3,9,1,2,0,211
op30no2_v3,9,2,2,0,250
op30no2_v3,9,3,2,0,273
op30no2_v3,10,1,2,0,304
op30no2_v3,10,2,2,0,346
op30no2_v3,10,3,2,0,367
op30no2_v3,11,1,2,0,399
op30no2_v3,11,2,2,0,438
op30no2_v3,11,3,2,0,457
op30no2_v3,12,1,2,0,484
op30no2_v3,12,2,2,0,532
op30no2_v3,12,3,2,0,553
op30no2_v3,13,1,3,0,29
op30no2_v3,13,2,3,0,65
op30no2_v3,13,3,3,0,89
op30no2_v3,14,1,3,0,114
op30no2_v3,14,2,3,0,158
op30no2_v3,14,3,3,0,179
op30no2_v3,15,1,3,0,214
op30no2_v3,15,2,3,0,253
op30no2_v3,15,3,3,0,277
op30no2_v3,16,1,3,0,305
op30no2_v3,16,2,3,0,349
op30no2_v3,16,3,3,0,370
op30no2_v3,17,1,3,0,400
op30no2_v3,17,2,3,0,431
op30no2_v3,17,3,3,0,455
op30no2_v3,18,1,3,0,495
op30no2_v3,18,2,3,0,523
op30no2_v3,18,3,3,0,548
op30no2_v3,19,1,4,0,28
op30no2_v3,19,2,4,0,54
op30no2_v3,19,3,4,0,80
op30no2_v3,20,1,4,0,115
op30no2_v3,20,2,4,0,141
op30no2_v3,20,3,4,0,166
op30no2_v3,21,1,4,0,210
op30no2_v3,21,2,4,0,241
op30no2_v3,21,3,4,0,266
op30no2_v3,22,1,4,0,308
op30no2_v3,22,2,4,0,356
op30no2_v3,22,3,4,0,376
op30no2_v3,23,1,4,0,412
op30no2_v3,23,2,4,0,453
op30no2_v3,23,3,4,0,474
op30no2_v3,24,1,4,0,512
op30no2_v3,24,2,4,0,530
op30no2_v3,24,3,4,0,556
op30no2_v3,1,1,1,1,31
op30no2_v3,1,2,1,1,65
op30no2_v3,1,3,1,1,91
op30no2_v3,2,1,1,1,126
op30no2_v3,2,2,1,1,155
op30no2_v3,2,3,1,1,180
op30no2_v3,3,1,1,1,219
op30no2_v3,3,2,1,1,249
op30no2_v3,3,3,1,1,274
op30no2_v3,4,1,1,1,310
op30no2_v3,4,2,1,1,337
op30no2_v3,4,3,1,1,360
op30no2_v3,5,1,1,1,405
op30no2_v3,5,2,1,1,435
op30no2_v3,5,3,1,1,459
op30no2_v3,6,1,1,1,499
op30no2_v3,6,2,1,1,543
op30no2_v3,6,3,1,1,559
op30no2_v3,7,1,2,1,31
op30no2_v3,7,2,2,1,66
op30no2_v3,7,3,2,1,91
op30no2_v3,8,1,2,1,127
op30no2_v3,8,2,2,1,147
op30no2_v3,8,3,2,1,167
op30no2_v3,9,1,2,1,206
op30no2_v3,9,2,2,1,236
op30no2_v3,9,3,2,1,256
op30no2_v3,10,1,2,1,282
op30no2_v3,10,2,2,1,301
op30no2_v3,10,3,2,1,318
op30no2_v3,11,1,2,1,360
op30no2_v3,11,2,2,1,389
op30no2_v3,11,3,2,1,409
op30no2_v3,12,1,2,1,436
op30no2_v3,12,2,2,1,453
op30no2_v3,12,3,2,1,473
op30no2_v3,13,1,2,1,508
op30no2_v3,13,2,2,1,539
op30no2_v3,13,3,2,1,556
op30no2_v3,14,1,3,1,30
op30no2_v3,14,2,3,1,47
op30no2_v3,14,3,3,1,62
op30no2_v3,15,1,3,1,100
op30no2_v3,15,2,3,1,126
op30no2_v3,15,3,3,1,141
op30no2_v3,16,1,3,1,166
op30no2_v3,16,2,3,1,184
op30no2_v3,16,3,3,1,198
op30no2_v3,17,1,3,1,234
op30no2_v3,17,2,3,1,262
op30no2_v3,17,3,3,1,276
op30no2_v3,18,1,3,1,301
op30no2_v3,18,2,3,1,318
op30no2_v3,18,3,3,1,335
op30no2_v3,19,1,3,1,371
op30no2_v3,19,2,3,1,400
op30no2_v3,19,3,3,1,415
op30no2_v3,20,1,3,1,440
op30no2_v3,20,2,3,1,459
op30no2_v3,20,3,3,1,474
op30no2_v3,21,1,3,1,512
op30no2_v3,21,2,3,1,543
op30no2_v3,21,3,3,1,558
op30no2_v3,22,1,4,1,30
op30no2_v3,22,2,4,1,46
op30no2_v3,22,3,4,1,63
op30no2_v3,23,1,4,1,99
op30no2_v3,23,2,4,1,130
op30no2_v3,23,3,4,1,146
op30no2_v3,24,1,4,1,172
op30no2_v3,24,2,4,1,187
op30no2_v3,24,3,4,1,204
op30no2_v3,25,1,4,1,233
op30no2_v3,25,2,4,1,266
op30no2_v3,25,3,4,1,286
op30no2_v3,26,1,4,1,321
op30no2_v3,26,2,4,1,353
op30no2_v3,26,3,4,1,372
op30no2_v3,27,1,4,1,410
op30no2_v3,27,2,4,1,442
op30no2_v3,27,3,4,1,463
op30no2_v3,28,1,4,1,501
op30no2_v3,28,2,4,1,528
op30no2_v3,28,3,4,1,548
op30no2_v3,29,1,5,1,41
op30no2_v3,29,2,5,1,72
op30no2_v3,29,3,5,1,97
op30no2_v3,30,1,5,1,140
op30no2_v3,30,2,5,1,183
op30no2_v3,30,3,5,1,200
op30no2_v3,31,1,5,1,231
op30no2_v3,31,2,5,1,267
op30no2_v3,31,3,5,1,284
op30no2_v3,32,1,5,1,321
op30no2_v3,32,2,5,1,342
op30no2_v3,32,3,5,1,368
op30no2_v3,33,1,5,1,400
op30no2_v3,33,2,5,1,433
op30no2_v3,33,3,5,1,459
op30no2_v3,34,1,5,1,498
op30no2_v3,34,2,5,1,529
op30no2_v3,34,3,5,1,551
op30no2_v3,35,1,6,1,29
op30no2_v3,35,2,6,1,63
op30no2_v3,35,3,6,1,90
op30no2_v3,36,1,6,1,128
op30no2_v3,36,2,6,1,154
op30no2_v3,36,3,6,1,181
op30no2_v3,37,1,6,1,233
op30no2_v3,37,2,6,1,267
op30no2_v3,37,3,6,1,294
op30no2_v3,38,1,6,1,337
op30no2_v3,38,2,6,1,377
op30no2_v3,38,3,6,1,394
op30no2_v3,39,1,6,1,425
op30no2_v3,39,2,6,1,461
op30no2_v3,39,3,6,1,482
op30no2_v3,40,1,6,1,515
op30no2_v3,40,2,6,1,534
op30no2_v3,40,3,6,1,554
op30no2_v4,0,3,1,0,78
op30no2_v4,1,1,1,0,103
op30no2_v4,1,2,1,0,135
op30no2_v4,1,3,1,0,151
op30no2_v4,2,1,1,0,176
op30no2_v4,2,2,1,0,199
op30no2_v4,2,3,1,0,216
op30no2_v4,3,1,1,0,245
op30no2_v4,3,2,1,0,275
op30no2_v4,3,3,1,0,291
op30no2_v4,4,1,1,0,315
op30no2_v4,4,2,1,0,342
op30no2_v4,4,3,1,0,357
op30no2_v4,5,1,1,0,383
op30no2_v4,5,2,1,0,412
op30no2_v4,5,3,1,0,432
op30no2_v4,6,1,1,0,456
op30no2_v4,6,2,1,0,480
op30no2_v4,6,3,1,0,496
op30no2_v4,7,1,1,0,520
op30no2_v4,7,2,1,0,550
op30no2_v4,7,3,1,0,571
op30no2_v4,8,1,2,0,29
op30no2_v4,8,2,2,0,53
op30no2_v4,8,3,2,0,71
op30no2_v4,9,1,2,0,113
op30no2_v4,9,2,2,0,146
op30no2_v4,9,3,2,0,164
op30no2_v4,10,1,2,0,191
op30no2_v4,10,2,2,0,224
op30no2_v4,10,3,2,0,241
op30no2_v4,11,1,2,0,272
op30no2_v4,11,2,2,0,304
op30no2_v4,11,3,2,0,322
op30no2_v4,12,1,2,0,348
op30no2_v4,12,2,2,0,385
op30no2_v4,12,3,2,0,402
op30no2_v4,13,1,2,0,432
op30no2_v4,13,2,2,0,468
op30no2_v4,13,3,2,0,489
op30no2_v4,14,1,2,0,517
op30no2_v4,14,2,2,0,551
op30no2_v4,14,3,2,0,569
op30no2_v4,15,1,3,0,33
op30no2_v4,15,2,3,0,70
op30no2_v4,15,3,3,0,95
op30no2_v4,16,1,3,0,124
op30no2_v4,16,2,3,0,160
op30no2_v4,16,3,3,0,178
op30no2_v4,17,1,3,0,208
op30no2_v4,17,2,3,0,241
op30no2_v4,17,3,3,0,266
op30no2_v4,18,1,3,0,305
op30no2_v4,18,2,3,0,338
op30no2_v4,18,3,3,0,361
op30no2_v4,19,1,3,0,400
op30no2_v4,19,2,3,0,435
op30no2_v4,19,3,3,0,461
op30no2_v4,20,1,3,0,503
op30no2_v4,20,2,3,0,531
op30no2_v4,20,3,3,0,556
op30no2_v4,21,1,4,0,35
op30no2_v4,21,2,4,0,69
op30no2_v4,21,3,4,0,92
op30no2_v4,22,1,4,0,139
op30no2_v4,22,2,4,0,181
op30no2_v4,22,3,4,0,200
op30no2_v4,23,1,4,0,228
op30no2_v4,23,2,4,0,268
op30no2_v4,23,3,4,0,286
op30no2_v4,24,1,4,0,322
op30no2_v4,24,2,4,0,344
op30no2_v4,24,3,4,0,368
op30no2_v4,25,1,4,0,397
op30no2_v4,25,2,4,0,432
op30no2_v4,25,3,4,0,457
op30no2_v4,26,1,4,0,498
op30no2_v4,26,2,4,0,532
op30no2_v4,26,3,4,0,556
op30no2_v4,27,1,5,0,29
op30no2_v4,27,2,5,0,62
op30no2_v4,27,3,5,0,86
op30no2_v4,28,1,5,0,125
op30no2_v4,28,2,5,0,152
op30no2_v4,28,3,5,0,176
op30no2_v4,29,1,5,0,222
op30no2_v4,29,2,5,0,256
op30no2_v4,29,3,5,0,281
op30no2_v4,30,1,5,0,328
op30no2_v4,30,2,5,0,371
op30no2_v4,30,3,5,0,391
op30no2_v4,31,1,5,0,422
op30no2_v4,31,2,5,0,456
op30no2_v4,31,3,5,0,480
op30no2_v4,32,1,5,0,523
op30no2_v4,32,2,5,0,546
op30no2_v4,32,3,5,0,565
op30no2_v4,1,1,1,1,32
op30no2_v4,1,2,1,1,57
op30no2_v4,1,3,1,1,71
op30no2_v4,2,1,1,1,93
op30no2_v4,2,2,1,1,110
op30no2_v4,2,3,1,1,125
op30no2_v4,3,1,1,1,153
op30no2_v4,3,2,1,1,179
op30no2_v4,3,3,1,1,192
op30no2_v4,4,1,1,1,215
op30no2_v4,4,2,1,1,232
op30no2_v4,4,3,1,1,246
op30no2_v4,5,1,1,1,277
op30no2_v4,5,2,1,1,302
op30no2_v4,5,3,1,1,317
op30no2_v4,6,1,1,1,340
op30no2_v4,6,2,1,1,354
op30no2_v4,6,3,1,1,369
op30no2_v4,7,1,1,1,406
op30no2_v4,7,2,1,1,432
op30no2_v4,7,3,1,1,447
op30no2_v4,8,1,1,1,470
op30no2_v4,8,2,1,1,487
op30no2_v4,8,3,1,1,501
op30no2_v4,9,1,1,1,529
op30no2_v4,9,2,1,1,555
op30no2_v4,9,3,1,1,569
op30no2_v4,10,1,2,1,27
op30no2_v4,10,2,2,1,43
op30no2_v4,10,3,2,1,56
op30no2_v4,11,1,2,1,85
op30no2_v4,11,2,2,1,110
op30no2_v4,11,3,2,1,122
op30no2_v4,12,1,2,1,144
op30no2_v4,12,2,2,1,160
op30no2_v4,12,3,2,1,173
op30no2_v4,13,1,2,1,201
op30no2_v4,13,2,2,1,225
op30no2_v4,13,3,2,1,239
op30no2_v4,14,1,2,1,260
op30no2_v4,14,2,2,1,272
op30no2_v4,14,3,2,1,287
op30no2_v4,15,1,2,1,323
op30no2_v4,15,2,2,1,348
op30no2_v4,15,3,2,1,361
op30no2_v4,16,1,2,1,382
op30no2_v4,16,2,2,1,398
op30no2_v4,16,3,2,1,413
op30no2_v4,17,1,2,1,441
op30no2_v4,17,2,2,1,468
op30no2_v4,17,3,2,1,487
op30no2_v4,18,1,2,1,515
op30no2_v4,18,2,2,1,540
op30no2_v4,18,3,2,1,559
op30no2_v4,19,1,3,1,27
op30no2_v4,19,2,3,1,55
op30no2_v4,19,3,3,1,77
op30no2_v4,20,1,3,1,109
op30no2_v4,20,2,3,1,131
op30no2_v4,20,3,3,1,152
op30no2_v4,21,1,3,1,191
op30no2_v4,21,2,3,1,218
op30no2_v4,21,3,3,1,240
op30no2_v4,22,1,3,1,278
op30no2_v4,22,2,3,1,315
op30no2_v4,22,3,3,1,332
op30no2_v4,23,1,3,1,358
op30no2_v4,23,2,3,1,392
op30no2_v4,23,3,3,1,409
op30no2_v4,24,1,3,1,440
op30no2_v4,24,2,3,1,460
op30no2_v4,24,3,3,1,481
op30no2_v4,25,1,3,1,508
op30no2_v4,25,2,3,1,535
op30no2_v4,25,3,3,1,558
op30no2_v4,26,1,4,1,28
op30no2_v4,26,2,4,1,56
op30no2_v4,26,3,4,1,77
op30no2_v4,27,1,4,1,110
op30no2_v4,27,2,4,1,139
op30no2_v4,27,3,4,1,159
op30no2_v4,28,1,4,1,191
op30no2_v4,28,2,4,1,214
op30no2_v4,28,3,4,1,235
op30no2_v4,29,1,4,1,275
op30no2_v4,29,2,4,1,303
op30no2_v4,29,3,4,1,326
op30no2_v4,30,1,4,1,366
op30no2_v4,30,2,4,1,403
op30no2_v4,30,3,4,1,419
op30no2_v4,31,1,4,1,444
op30no2_v4,31,2,4,1,478
op30no2_v4,31,3,4,1,498
op30no2_v4,32,1,4,1,529
op30no2_v4,32,2,4,1,545
op30no2_v4,32,3,4,1,561
op30no2_v5,0,3,1,0,52
op30no2_v5,1,1,1,0,74
op30no2_v5,1,2,1,0,114
