score,measure,beat,strip,page,hpixel
op116no6_v1,16,3,4,1,93
op116no6_v1,17,1,4,1,127
op116no6_v1,17,2,4,1,148
op116no6_v1,17,3,4,1,176
op116no6_v1,18,1,4,1,215
op116no6_v1,18,2,4,1,249
op116no6_v1,18,3,4,1,281
op116no6_v1,19,1,4,1,315
op116no6_v1,19,2,4,1,340
op116no6_v1,19,3,4,1,368
op116no6_v1,20,1,4,1,410
op116no6_v1,20,2,4,1,454
op116no6_v1,20,3,4,1,489
op116no6_v1,21,1,5,1,43
op116no6_v1,21,2,5,1,80
op116no6_v1,21,3,5,1,112
op116no6_v1,22,1,5,1,149
op116no6_v1,22,2,5,1,179
op116no6_v1,22,3,5,1,198
op116no6_v1,23,1,5,1,225
op116no6_v1,23,2,5,1,244
op116no6_v1,23,3,5,1,264
op116no6_v1,24,1,5,1,289
op116no6_v1,24,2,5,1,308
op116no6_v1,24,3,5,1,
op116no6_v1,25,1,5,1,339
op116no6_v1,25,2,5,1,
op116no6_v1,25,3,5,1,359
op116no6_v1,26,1,5,1,405
op116no6_v1,26,2,5,1,443
op116no6_v1,26,3,5,1,481
op116no6_v1,27,1,6,1,36
op116no6_v1,27,2,6,1,80
op116no6_v1,27,3,6,1,105
op116no6_v1,28,1,6,1,155
op116no6_v1,28,2,6,1,180
op116no6_v1,28,3,6,1,217
op116no6_v1,29,1,6,1,252
op116no6_v1,29,2,6,1,279
op116no6_v1,29,3,6,1,291
op116no6_v1,30,1,6,1,316
op116no6_v1,30,2,6,1,340
op116no6_v1,30,3,6,1,365
op116no6_v1,31,1,6,1,410
op116no6_v1,31,2,6,1,430
op116no6_v1,31,3,6,1,454
op116no6_v1,32,1,6,1,494
op116no6_v1,32,2,6,1,
op116no6_v1,32,3,6,1,
op116no6_v2,0,3,1,0,82
op116no6_v2,1,1,1,0,119
op116no6_v2,1,2,1,0,141
op116no6_v2,1,3,1,0,165
op116no6_v2,2,1,1,0,208
op116no6_v2,2,2,1,0,242
op116no6_v2,2,3,1,0,277
op116no6_v2,3,1,1,0,315
op116no6_v2,3,2,1,0,342
op116no6_v2,3,3,1,0,382
op116no6_v2,4,1,1,0,435
op116no6_v2,4,2,1,0,468
op116no6_v2,4,3,1,0,502
op116no6_v2,5,1,2,0,33
op116no6_v2,5,2,2,0,57
op116no6_v2,5,3,2,0,81
op116no6_v2,6,1,2,0,124
op116no6_v2,6,2,2,0,159
op116no6_v2,6,3,2,0,195
op116no6_v2,7,1,2,0,233
op116no6_v2,7,2,2,0,257
op116no6_v2,7,3,2,0,283
op116no6_v2,8,1,2,0,321
op116no6_v2,8,2,2,0,349
op116no6_v2,8,3,2,0,380
op116no6_v2,9,1,2,0,416
op116no6_v2,9,2,2,0,444
op116no6_v2,9,3,2,0,472
op116no6_v2,10,1,3,0,32
op116no6_v2,10,2,3,0,88
op116no6_v2,10,3,3,0,135
op116no6_v2,11,1,3,0,171
op116no6_v2,11,2,3,0,199
op116no6_v2,11,3,3,0,226
op116no6_v2,12,1,3,0,293
op116no6_v2,12,2,3,0,343
op116no6_v2,12,3,3,0,409
op116no6_v2,13,1,3,0,447
op116no6_v2,13,2,3,0,474
op116no6_v2,13,3,3,0,501
op116no6_v2,14,1,4,0,35
op116no6_v2,14,2,4,0,62
op116no6_v2,14,3,4,0,91
op116no6_v2,15,1,4,0,128
op116no6_v2,15,2,4,0,154
op116no6_v2,15,3,4,0,191
op116no6_v2,16,1,4,0,239
op116no6_v2,16,2,4,0,269
op116no6_v2,16,3,4,0,299
op116no6_v2,17,1,4,0,336
op116no6_v2,17,2,4,0,362
op116no6_v2,17,3,4,0,390
op116no6_v2,18,1,4,0,433
op116no6_v2,18,2,4,0,465
op116no6_v2,18,3,4,0,499
op116no6_v2,19,1,5,0,34
op116no6_v2,19,2,5,0,61
op116no6_v2,19,3,5,0,87
op116no6_v2,20,1,5,0,126
op116no6_v2,20,2,5,0,152
op116no6_v2,20,3,5,0,189
op116no6_v2,21,1,5,0,229
op116no6_v2,21,2,5,0,256
op116no6_v2,21,3,5,0,282
op116no6_v2,22,1,5,0,320
op116no6_v2,22,2,5,0,347
op116no6_v2,22,3,5,0,
op116no6_v2,23,1,5,0,386
op116no6_v2,23,2,5,0,406
op116no6_v2,23,3,5,0,
op116no6_v2,24,1,5,0,455
op116no6_v2,24,2,5,0,
op116no6_v2,0,3,1,1,37
op116no6_v2,1,1,1,1,92
op116no6_v2,1,2,1,1,138
op116no6_v2,1,3,1,1,186
op116no6_v2,2,1,1,1,240
op116no6_v2,2,2,1,1,287
op116no6_v2,2,3,1,1,331
op116no6_v2,3,1,1,1,385
op116no6_v2,3,2,1,1,431
op116no6_v2,3,3,1,1,475
op116no6_v2,4,1,2,1,37
op116no6_v2,4,2,2,1,90
op116no6_v2,4,3,2,1,143
op116no6_v2,5,1,2,1,204
op116no6_v2,5,2,2,1,257
op116no6_v2,5,3,2,1,312
op116no6_v2,6,1,2,1,373
op116no6_v2,6,2,2,1,424
op116no6_v2,6,3,2,1,478
op116no6_v2,7,1,3,1,37
op116no6_v2,7,2,3,1,74
op116no6_v2,7,3,3,1,111
op116no6_v2,8,1,3,1,150
op116no6_v2,8,2,3,1,191
op116no6_v2,8,3,3,1,233
op116no6_v2,9,1,3,1,285
op116no6_v2,9,2,3,1,327
op116no6_v2,9,3,3,1,368
op116no6_v2,10,1,3,1,414
op116no6_v2,10,2,3,1,452
op116no6_v2,10,3,3,1,490
op116no6_v2,11,1,4,1,38
op116no6_v2,11,2,4,1,78
op116no6_v2,11,3,4,1,119
op116no6_v2,12,1,4,1,168
op116no6_v2,12,2,4,1,213
op116no6_v2,12,3,4,1,254
op116no6_v2,13,1,4,1,300
op116no6_v2,13,2,4,1,336
op116no6_v2,13,3,4,1,372
op116no6_v2,14,1,4,1,414
op116no6_v2,14,2,4,1,450
op116no6_v2,14,3,4,1,486
op116no6_v2,15,1,5,1,38
op116no6_v2,15,2,5,1,75
op116no6_v2,15,3,5,1,113
op116no6_v2,16,1,5,1,163
op116no6_v2,16,2,5,1,206
op116no6_v2,16,3,5,1,251
op116no6_v2,17,1,5,1,295
op116no6_v2,17,2,5,1,337
op116no6_v2,17,3,5,1,376
op116no6_v2,18,1,5,1,430
op116no6_v2,18,2,5,1,471
op116no6_v2,0,3,1,2,35
op116no6_v2,1,1,1,2,78
op116no6_v2,1,2,1,2,104
op116no6_v2,1,3,1,2,130
op116no6_v2,2,1,1,2,179
op116no6_v2,2,2,1,2,220
op116no6_v2,2,3,1,2,261
op116no6_v2,3,1,1,2,302
op116no6_v2,3,2,1,2,330
op116no6_v2,3,3,1,2,372
op116no6_v2,4,1,1,2,419
op116no6_v2,4,2,1,2,459
op116no6_v2,4,3,1,2,500
op116no6_v2,5,1,2,2,37
op116no6_v2,5,2,2,2,66
op116no6_v2,5,3,2,2,95
op116no6_v2,6,1,2,2,148
op116no6_v2,6,2,2,2,193
op116no6_v2,6,3,2,2,239
op116no6_v2,7,1,2,2,284
op116no6_v2,7,2,2,2,311
op116no6_v2,7,3,2,2,347
op116no6_v2,8,1,2,2,410
op116no6_v2,8,2,2,2,454
op116no6_v2,8,3,2,2,498
op116no6_v2,9,1,3,2,37
op116no6_v2,9,2,3,2,67
op116no6_v2,9,3,3,2,99
op116no6_v2,10,1,3,2,152
op116no6_v2,10,2,3,2,200
op116no6_v2,10,3,3,2,238
op116no6_v2,11,1,3,2,293
op116no6_v2,11,2,3,2,336
op116no6_v2,11,3,3,2,377
op116no6_v2,12,1,3,2,429
op116no6_v2,12,2,3,2,473
op116no6_v2,12,3,3,2,499
op116no6_v2,13,1,4,2,36
op116no6_v2,13,2,4,2,58
op116no6_v2,13,3,4,2,81
op116no6_v2,14,1,4,2,113
op116no6_v2,14,2,4,2,136
op116no6_v2,14,3,4,2,
op116no6_v2,15,1,4,2,168
op116no6_v2,15,2,4,2,
op116no6_v2,15,3,4,2,195
op116no6_v2,16,1,4,2,255
op116no6_v2,16,2,4,2,302
op116no6_v2,16,3,4,2,350
op116no6_v2,17,1,4,2,400
op116no6_v2,17,2,4,2,454
op116no6_v2,17,3,4,2,483
op116no6_v2,18,1,5,2,37
op116no6_v2,18,2,5,2,71
op116no6_v2,18,3,5,2,123
op116no6_v2,19,1,5,2,172
op116no6_v2,19,2,5,2,196
op116no6_v2,19,3,5,2,215
op116no6_v2,20,1,5,2,247
op116no6_v2,20,2,5,2,283
op116no6_v2,20,3,5,2,319
op116no6_v2,21,1,5,2,366
op116no6_v2,21,2,5,2,400
op116no6_v2,21,3,5,2,435
op116no6_v2,22,1,5,2,495
op116no6_v2,22,2,5,2,
op116no6_v2,22,3,5,2,
