score,measure,beat,strip,page,hpixel
childrencorner3_v1,7,2,2,1,
childrencorner3_v1,7,3,2,1,
childrencorner3_v1,8,1,2,1,
childrencorner3_v1,8,2,2,1,
childrencorner3_v1,8,3,2,1,
childrencorner3_v1,9,1,2,1,412
childrencorner3_v1,9,2,2,1,448
childrencorner3_v1,9,3,2,1,486
childrencorner3_v1,10,1,3,1,
childrencorner3_v1,10,2,3,1,
childrencorner3_v1,10,3,3,1,
childrencorner3_v1,11,1,3,1,
childrencorner3_v1,11,2,3,1,
childrencorner3_v1,11,3,3,1,
childrencorner3_v1,12,1,3,1,289
childrencorner3_v1,12,2,3,1,326
childrencorner3_v1,12,3,3,1,363
childrencorner3_v1,13,1,3,1,
childrencorner3_v1,13,2,3,1,
childrencorner3_v1,13,3,3,1,
childrencorner3_v1,14,1,4,1,
childrencorner3_v1,14,2,4,1,
childrencorner3_v1,14,3,4,1,
childrencorner3_v1,15,1,4,1,172
childrencorner3_v1,15,2,4,1,
childrencorner3_v1,15,3,4,1,240
childrencorner3_v1,16,1,4,1,
childrencorner3_v1,16,2,4,1,
childrencorner3_v1,16,3,4,1,
childrencorner3_v1,17,1,4,1,
childrencorner3_v1,17,2,4,1,
childrencorner3_v1,17,3,4,1,
childrencorner3_v1,18,1,5,1,39
childrencorner3_v1,18,2,5,1,70
childrencorner3_v1,18,3,5,1,100
childrencorner3_v1,19,1,5,1,
childrencorner3_v1,19,2,5,1,
childrencorner3_v1,19,3,5,1,
childrencorner3_v1,20,1,5,1,
childrencorner3_v1,20,2,5,1,
childrencorner3_v1,20,3,5,1,
childrencorner3_v1,21,1,5,1,342
childrencorner3_v1,21,2,5,1,
childrencorner3_v1,21,3,5,1,396
childrencorner3_v1,22,1,5,1,
childrencorner3_v1,22,2,5,1,
childrencorner3_v1,22,3,5,1,
childrencorner3_v1,1,1,1,2,
childrencorner3_v1,1,2,1,2,
childrencorner3_v1,1,3,1,2,
childrencorner3_v1,2,1,1,2,159
childrencorner3_v1,2,2,1,2,195
childrencorner3_v1,2,3,1,2,232
childrencorner3_v1,3,1,1,2,
childrencorner3_v1,3,2,1,2,
childrencorner3_v1,3,3,1,2,
childrencorner3_v1,4,1,1,2,
childrencorner3_v1,4,2,1,2,
childrencorner3_v1,4,3,1,2,
childrencorner3_v1,5,1,2,2,37
childrencorner3_v1,5,2,2,2,66
childrencorner3_v1,5,3,2,2,95
childrencorner3_v1,6,1,2,2,
childrencorner3_v1,6,2,2,2,
childrencorner3_v1,6,3,2,2,
childrencorner3_v1,7,1,2,2,
childrencorner3_v1,7,2,2,2,
childrencorner3_v1,7,3,2,2,
childrencorner3_v1,8,1,2,2,337
childrencorner3_v1,8,2,2,2,366
childrencorner3_v1,8,3,2,2,395
childrencorner3_v1,9,1,2,2,
childrencorner3_v1,9,2,2,2,
childrencorner3_v1,9,3,2,2,
childrencorner3_v1,10,1,3,2,
childrencorner3_v1,10,2,3,2,
childrencorner3_v1,10,3,3,2,
childrencorner3_v1,11,1,3,2,131
childrencorner3_v1,11,2,3,2,157
childrencorner3_v1,11,3,3,2,186
childrencorner3_v1,12,1,3,2,
childrencorner3_v1,12,2,3,2,
childrencorner3_v1,12,3,3,2,
childrencorner3_v1,13,1,3,2,
childrencorner3_v1,13,2,3,2,
childrencorner3_v1,13,3,3,2,
childrencorner3_v1,14,1,3,2,411
childrencorner3_v1,14,2,3,2,439
childrencorner3_v1,14,3,3,2,467
childrencorner3_v1,15,1,4,2,
childrencorner3_v1,15,2,4,2,
childrencorner3_v1,15,3,4,2,
childrencorner3_v1,16,1,4,2,
childrencorner3_v1,16,2,4,2,
childrencorner3_v1,16,3,4,2,
childrencorner3_v1,17,1,4,2,280
childrencorner3_v1,17,2,4,2,317
childrencorner3_v1,17,3,4,2,354
childrencorner3_v1,18,1,4,2,
childrencorner3_v1,18,2,4,2,
childrencorner3_v1,18,3,4,2,
childrencorner3_v1,19,1,5,2,
childrencorner3_v1,19,2,5,2,
childrencorner3_v1,19,3,5,2,
childrencorner3_v1,20,1,5,2,154
childrencorner3_v1,20,2,5,2,192
childrencorner3_v1,20,3,5,2,229
childrencorner3_v1,21,1,5,2,
childrencorner3_v1,21,2,5,2,
childrencorner3_v1,21,3,5,2,
childrencorner3_v1,22,1,5,2,
childrencorner3_v1,22,2,5,2,
childrencorner3_v1,22,3,5,2,
childrencorner3_v1,1,1,1,3,24
childrencorner3_v1,1,2,1,3,60
childrencorner3_v1,1,3,1,3,93
childrencorner3_v1,2,1,1,3,
childrencorner3_v1,2,2,1,3,
childrencorner3_v1,2,3,1,3,
childrencorner3_v1,3,1,1,3,
childrencorner3_v1,3,2,1,3,
childrencorner3_v1,3,3,1,3,
childrencorner3_v1,4,1,1,3,350
childrencorner3_v1,4,2,1,3,380
childrencorner3_v1,4,3,1,3,413
childrencorner3_v1,5,1,1,3,
childrencorner3_v1,5,2,1,3,
childrencorner3_v1,5,3,1,3,
childrencorner3_v1,6,1,2,3,
childrencorner3_v1,6,2,2,3,
childrencorner3_v1,6,3,2,3,
childrencorner3_v1,7,1,2,3,149
childrencorner3_v1,7,2,2,3,186
childrencorner3_v1,7,3,2,3,223
childrencorner3_v1,8,1,2,3,
childrencorner3_v1,8,2,2,3,
childrencorner3_v1,8,3,2,3,
childrencorner3_v1,9,1,2,3,
childrencorner3_v1,9,2,2,3,
childrencorner3_v1,9,3,2,3,
childrencorner3_v1,10,1,3,3,24
childrencorner3_v1,10,2,3,3,72
childrencorner3_v1,10,3,3,3,109
childrencorner3_v1,11,1,3,3,
childrencorner3_v1,11,2,3,3,
childrencorner3_v1,11,3,3,3,
childrencorner3_v1,12,1,3,3,
childrencorner3_v1,12,2,3,3,
childrencorner3_v1,12,3,3,3,
childrencorner3_v1,13,1,3,3,419
childrencorner3_v1,13,2,3,3,443
childrencorner3_v1,13,3,3,3,488
childrencorner3_v1,14,1,4,3,
childrencorner3_v1,14,2,4,3,
childrencorner3_v1,14,3,4,3,
childrencorner3_v1,15,1,4,3,
childrencorner3_v1,15,2,4,3,
childrencorner3_v1,15,3,4,3,
childrencorner3_v1,16,1,4,3,280
childrencorner3_v1,16,2,4,3,323
childrencorner3_v1,16,3,4,3,361
childrencorner3_v1,17,1,4,3,
childrencorner3_v1,17,2,4,3,
childrencorner3_v1,17,3,4,3,
childrencorner3_v1,18,1,5,3,
childrencorner3_v1,18,2,5,3,
childrencorner3_v1,18,3,5,3,
childrencorner3_v1,19,1,5,3,157
childrencorner3_v1,19,2,5,3,195
childrencorner3_v1,19,3,5,3,234
childrencorner3_v1,20,1,5,3,
childrencorner3_v1,20,2,5,3,
childrencorner3_v1,20,3,5,3,
childrencorner3_v1,21,1,5,3,
childrencorner3_v1,21,2,5,3,
childrencorner3_v1,21,3,5,3,
childrencorner3_v1,1,1,1,4,33
childrencorner3_v1,1,2,1,4,68
childrencorner3_v1,1,3,1,4,103
childrencorner3_v1,2,1,1,4,
childrencorner3_v1,2,2,1,4,
childrencorner3_v1,2,3,1,4,
childrencorner3_v1,3,1,1,4,
childrencorner3_v1,3,2,1,4,
childrencorner3_v1,3,3,1,4,
childrencorner3_v1,4,1,1,4,413
childrencorner3_v1,4,2,1,4,449
childrencorner3_v1,4,3,1,4,486
childrencorner3_v1,5,1,2,4,
childrencorner3_v1,5,2,2,4,
childrencorner3_v1,5,3,2,4,
childrencorner3_v1,6,1,2,4,
childrencorner3_v1,6,2,2,4,
childrencorner3_v1,6,3,2,4,
childrencorner3_v1,7,1,2,4,280
childrencorner3_v1,7,2,2,4,317
childrencorner3_v1,7,3,2,4,354
childrencorner3_v1,8,1,2,4,
childrencorner3_v1,8,2,2,4,
childrencorner3_v1,8,3,2,4,
childrencorner3_v1,9,1,3,4,
childrencorner3_v1,9,2,3,4,
childrencorner3_v1,9,3,3,4,
childrencorner3_v1,10,1,3,4,164
childrencorner3_v1,10,2,3,4,200
childrencorner3_v1,10,3,3,4,237
childrencorner3_v1,11,1,3,4,
childrencorner3_v1,11,2,3,4,
childrencorner3_v1,11,3,3,4,
childrencorner3_v1,12,1,3,4,
childrencorner3_v1,12,2,3,4,
childrencorner3_v1,12,3,3,4,
childrencorner3_v1,13,1,4,4,42
childrencorner3_v1,13,2,4,4,80
childrencorner3_v1,13,3,4,4,119
childrencorner3_v1,14,1,4,4,
childrencorner3_v1,14,2,4,4,
childrencorner3_v1,14,3,4,4,
childrencorner3_v1,15,1,4,4,
childrencorner3_v1,15,2,4,4,
childrencorner3_v1,15,3,4,4,
childrencorner3_v1,16,1,4,4,424
childrencorner3_v1,16,2,4,4,460
childrencorner3_v1,16,3,4,4,490
childrencorner3_v1,17,1,5,4,
childrencorner3_v1,17,2,5,4,
childrencorner3_v1,17,3,5,4,
childrencorner3_v1,18,1,5,4,
childrencorner3_v1,18,2,5,4,
childrencorner3_v1,18,3,5,4,
childrencorner3_v1,19,1,5,4,307
childrencorner3_v1,19,2,5,4,343
childrencorner3_v1,19,3,5,4,378
childrencorner3_v1,20,1,5,4,
childrencorner3_v1,20,2,5,4,
childrencorner3_v1,20,3,5,4,
childrencorner3_v1,1,1,1,5,
childrencorner3_v1,1,2,1,5,
childrencorner3_v1,1,3,1,5,
childrencorner3_v1,2,1,1,5,140
childrencorner3_v1,2,2,1,5,169
childrencorner3_v1,2,3,1,5,194
childrencorner3_v1,3,1,1,5,
childrencorner3_v1,3,2,1,5,
childrencorner3_v1,3,3,1,5,
childrencorner3_v1,4,1,1,5,
childrencorner3_v1,4,2,1,5,
childrencorner3_v1,4,3,1,5,
childrencorner3_v1,5,1,1,5,435
childrencorner3_v1,5,2,1,5,460
childrencorner3_v1,5,3,1,5,490
childrencorner3_v1,6,1,2,5,
childrencorner3_v1,6,2,2,5,
childrencorner3_v1,6,3,2,5,
childrencorner3_v1,7,1,2,5,
childrencorner3_v1,7,2,2,5,
childrencorner3_v1,7,3,2,5,
childrencorner3_v1,8,1,2,5,286
childrencorner3_v1,8,2,2,5,323
childrencorner3_v1,8,3,2,5,359
childrencorner3_v1,9,1,2,5,
childrencorner3_v1,9,2,2,5,
childrencorner3_v1,9,3,2,5,
childrencorner3_v1,10,1,3,5,
childrencorner3_v1,10,2,3,5,
childrencorner3_v1,10,3,3,5,
childrencorner3_v1,11,1,3,5,161
childrencorner3_v1,11,2,3,5,199
childrencorner3_v1,11,3,3,5,235
childrencorner3_v1,12,1,3,5,
childrencorner3_v1,12,2,3,5,
childrencorner3_v1,12,3,3,5,
childrencorner3_v1,13,1,3,5,
childrencorner3_v1,13,2,3,5,
childrencorner3_v1,13,3,3,5,
childrencorner3_v1,14,1,4,5,38
childrencorner3_v1,14,2,4,5,78
childrencorner3_v1,14,3,4,5,117
childrencorner3_v1,15,1,4,5,
childrencorner3_v1,15,2,4,5,
childrencorner3_v1,15,3,4,5,
childrencorner3_v1,16,1,4,5,
childrencorner3_v1,16,2,4,5,
childrencorner3_v1,16,3,4,5,
childrencorner3_v1,17,1,4,5,411
childrencorner3_v1,17,2,4,5,449
childrencorner3_v1,17,3,4,5,487
childrencorner3_v1,18,1,5,5,
childrencorner3_v1,18,2,5,5,
childrencorner3_v1,18,3,5,5,
childrencorner3_v1,19,1,5,5,
childrencorner3_v1,19,2,5,5,
childrencorner3_v1,19,3,5,5,
childrencorner3_v1,20,1,5,5,205
childrencorner3_v1,20,2,5,5,238
childrencorner3_v1,20,3,5,5,267
childrencorner3_v1,21,1,5,5,
childrencorner3_v1,21,2,5,5,
childrencorner3_v1,21,3,5,5,
childrencorner3_v1,22,1,5,5,
childrencorner3_v1,22,2,5,5,
childrencorner3_v1,22,3,5,5,
childrencorner3_v2,1,1,1,0,74
childrencorner3_v2,1,2,1,0,103
childrencorner3_v2,1,3,1,0,131
childrencorner3_v2,2,1,1,0,
childrencorner3_v2,2,2,1,0,
childrencorner3_v2,2,3,1,0,
childrencorner3_v2,3,1,1,0,
childrencorner3_v2,3,2,1,0,
childrencorner3_v2,3,3,1,0,
childrencorner3_v2,4,1,1,0,353
childrencorner3_v2,4,2,1,0,379
childrencorner3_v2,4,3,1,0,405
childrencorner3_v2,5,1,1,0,
childrencorner3_v2,5,2,1,0,
childrencorner3_v2,5,3,1,0,
childrencorner3_v2,6,1,2,0,
childrencorner3_v2,6,2,2,0,
childrencorner3_v2,6,3,2,0,
childrencorner3_v2,7,1,2,0,141
childrencorner3_v2,7,2,2,0,
childrencorner3_v2,7,3,2,0,
childrencorner3_v2,8,1,2,0,
childrencorner3_v2,8,2,2,0,
childrencorner3_v2,8,3,2,0,
childrencorner3_v2,9,1,2,0,
childrencorner3_v2,9,2,2,0,
childrencorner3_v2,9,3,2,0,
childrencorner3_v2,10,1,2,0,435
childrencorner3_v2,10,2,2,0,466
childrencorner3_v2,10,3,2,0,496
childrencorner3_v2,11,1,3,0,
childrencorner3_v2,11,2,3,0,
childrencorner3_v2,11,3,3,0,
childrencorner3_v2,12,1,3,0,
childrencorner3_v2,12,2,3,0,
childrencorner3_v2,12,3,3,0,
childrencorner3_v2,13,1,3,0,237
childrencorner3_v2,13,2,3,0,264
childrencorner3_v2,13,3,3,0,290
childrencorner3_v2,14,1,3,0,
childrencorner3_v2,14,2,3,0,
childrencorner3_v2,14,3,3,0,
childrencorner3_v2,15,1,3,0,
childrencorner3_v2,15,2,3,0,
childrencorner3_v2,15,3,3,0,
childrencorner3_v2,16,1,4,0,37
childrencorner3_v2,16,2,4,0,69
childrencorner3_v2,16,3,4,0,97
childrencorner3_v2,17,1,4,0,
childrencorner3_v2,17,2,4,0,
childrencorner3_v2,17,3,4,0,
childrencorner3_v2,18,1,4,0,
childrencorner3_v2,18,2,4,0,
childrencorner3_v2,18,3,4,0,
childrencorner3_v2,19,1,4,0,333
childrencorner3_v2,19,2,4,0,366
childrencorner3_v2,19,3,4,0,394
childrencorner3_v2,20,1,4,0,
childrencorner3_v2,20,2,4,0,
childrencorner3_v2,20,3,4,0,
childrencorner3_v2,21,1,5,0,
childrencorner3_v2,21,2,5,0,
childrencorner3_v2,21,3,5,0,
childrencorner3_v2,22,1,5,0,140
childrencorner3_v2,22,2,5,0,171
childrencorner3_v2,22,3,5,0,200
childrencorner3_v2,23,1,5,0,
childrencorner3_v2,23,2,5,0,
childrencorner3_v2,23,3,5,0,
childrencorner3_v2,24,1,5,0,
childrencorner3_v2,24,2,5,0,
childrencorner3_v2,24,3,5,0,
childrencorner3_v2,25,1,5,0,445
childrencorner3_v2,25,2,5,0,473
childrencorner3_v2,25,3,5,0,504
childrencorner3_v2,1,1,1,1,
childrencorner3_v2,1,2,1,1,
childrencorner3_v2,1,3,1,1,
childrencorner3_v2,2,1,1,1,
childrencorner3_v2,2,2,1,1,
childrencorner3_v2,2,3,1,1,
childrencorner3_v2,3,1,1,1,285
childrencorner3_v2,3,2,1,1,326
childrencorner3_v2,3,3,1,1,365
childrencorner3_v2,4,1,1,1,
childrencorner3_v2,4,2,1,1,
childrencorner3_v2,4,3,1,1,
childrencorner3_v2,5,1,2,1,
childrencorner3_v2,5,2,2,1,
childrencorner3_v2,5,3,2,1,
childrencorner3_v2,6,1,2,1,172
childrencorner3_v2,6,2,2,1,
childrencorner3_v2,6,3,2,1,238
childrencorner3_v2,7,1,2,1,
childrencorner3_v2,7,2,2,1,
childrencorner3_v2,7,3,2,1,
childrencorner3_v2,8,1,2,1,
childrencorner3_v2,8,2,2,1,
childrencorner3_v2,8,3,2,1,
childrencorner3_v2,9,1,3,1,36
childrencorner3_v2,9,2,3,1,70
childrencorner3_v2,9,3,3,1,102
childrencorner3_v2,10,1,3,1,
childrencorner3_v2,10,2,3,1,
childrencorner3_v2,10,3,3,1,
childrencorner3_v2,11,1,3,1,
childrencorner3_v2,11,2,3,1,
childrencorner3_v2,11,3,3,1,
childrencorner3_v2,12,1,3,1,345
childrencorner3_v2,12,2,3,1,
childrencorner3_v2,12,3,3,1,404
childrencorner3_v2,13,1,3,1,
childrencorner3_v2,13,2,3,1,
childrencorner3_v2,13,3,3,1,
childrencorner3_v2,14,1,4,1,
childrencorner3_v2,14,2,4,1,
childrencorner3_v2,14,3,4,1,
childrencorner3_v2,15,1,4,1,136
childrencorner3_v2,15,2,4,1,166
childrencorner3_v2,15,3,4,1,197
childrencorner3_v2,16,1,4,1,
childrencorner3_v2,16,2,4,1,
childrencorner3_v2,16,3,4,1,
childrencorner3_v2,17,1,4,1,
childrencorner3_v2,17,2,4,1,
childrencorner3_v2,17,3,4,1,
childrencorner3_v2,18,1,4,1,422
childrencorner3_v2,18,2,4,1,456
childrencorner3_v2,18,3,4,1,494
childrencorner3_v2,19,1,5,1,
childrencorner3_v2,19,2,5,1,
childrencorner3_v2,19,3,5,1,
childrencorner3_v2,20,1,5,1,
childrencorner3_v2,20,2,5,1,
childrencorner3_v2,20,3,5,1,
childrencorner3_v2,21,1,5,1,247
childrencorner3_v2,21,2,5,1,275
childrencorner3_v2,21,3,5,1,303
childrencorner3_v2,22,1,5,1,
childrencorner3_v2,22,2,5,1,
childrencorner3_v2,22,3,5,1,
childrencorner3_v2,23,1,5,1,
childrencorner3_v2,23,2,5,1,
childrencorner3_v2,23,3,5,1,
childrencorner3_v2,24,1,6,1,37
childrencorner3_v2,24,2,6,1,73
childrencorner3_v2,24,3,6,1,109
childrencorner3_v2,25,1,6,1,
childrencorner3_v2,25,2,6,1,
childrencorner3_v2,25,3,6,1,
childrencorner3_v2,26,1,6,1,
childrencorner3_v2,26,2,6,1,
childrencorner3_v2,26,3,6,1,
childrencorner3_v2,27,1,6,1,394
childrencorner3_v2,27,2,6,1,430
childrencorner3_v2,27,3,6,1,465
childrencorner3_v2,1,1,1,2,
childrencorner3_v2,1,2,1,2,
childrencorner3_v2,1,3,1,2,
childrencorner3_v2,2,1,1,2,
childrencorner3_v2,2,2,1,2,
childrencorner3_v2,2,3,1,2,
childrencorner3_v2,3,1,1,2,226
childrencorner3_v2,3,2,1,2,256
childrencorner3_v2,3,3,1,2,288
childrencorner3_v2,4,1,1,2,
childrencorner3_v2,4,2,1,2,
childrencorner3_v2,4,3,1,2,
childrencorner3_v2,5,1,1,2,
childrencorner3_v2,5,2,1,2,
childrencorner3_v2,5,3,1,2,
childrencorner3_v2,6,1,2,2,12
childrencorner3_v2,6,2,2,2,42
childrencorner3_v2,6,3,2,2,71
childrencorner3_v2,7,1,2,2,
childrencorner3_v2,7,2,2,2,
childrencorner3_v2,7,3,2,2,
childrencorner3_v2,8,1,2,2,
childrencorner3_v2,8,2,2,2,
childrencorner3_v2,8,3,2,2,
childrencorner3_v2,9,1,2,2,327
childrencorner3_v2,9,2,2,2,364
childrencorner3_v2,9,3,2,2,396
childrencorner3_v2,10,1,2,2,
childrencorner3_v2,10,2,2,2,
childrencorner3_v2,10,3,2,2,
childrencorner3_v2,11,1,3,2,
childrencorner3_v2,11,2,3,2,
childrencorner3_v2,11,3,3,2,
childrencorner3_v2,12,1,3,2,96
childrencorner3_v2,12,2,3,2,124
childrencorner3_v2,12,3,3,2,151
childrencorner3_v2,13,1,3,2,
childrencorner3_v2,13,2,3,2,
childrencorner3_v2,13,3,3,2,
childrencorner3_v2,14,1,3,2,
childrencorner3_v2,14,2,3,2,
childrencorner3_v2,14,3,3,2,
childrencorner3_v2,15,1,3,2,332
childrencorner3_v2,15,2,3,2,363
childrencorner3_v2,15,3,3,2,393
childrencorner3_v2,16,1,3,2,
childrencorner3_v2,16,2,3,2,
childrencorner3_v2,16,3,3,2,
childrencorner3_v2,17,1,4,2,
childrencorner3_v2,17,2,4,2,
childrencorner3_v2,17,3,4,2,
childrencorner3_v2,18,1,4,2,131
childrencorner3_v2,18,2,4,2,164
childrencorner3_v2,18,3,4,2,196
childrencorner3_v2,19,1,4,2,
childrencorner3_v2,19,2,4,2,
childrencorner3_v2,19,3,4,2,
childrencorner3_v2,20,1,4,2,
childrencorner3_v2,20,2,4,2,
childrencorner3_v2,20,3,4,2,
childrencorner3_v2,21,1,4,2,449
childrencorner3_v2,21,2,4,2,476
childrencorner3_v2,21,3,4,2,506
childrencorner3_v2,22,1,5,2,
childrencorner3_v2,22,2,5,2,
childrencorner3_v2,22,3,5,2,
childrencorner3_v2,23,1,5,2,
childrencorner3_v2,23,2,5,2,
childrencorner3_v2,23,3,5,2,
childrencorner3_v2,24,1,5,2,224
childrencorner3_v2,24,2,5,2,257
childrencorner3_v2,24,3,5,2,289
childrencorner3_v2,25,1,5,2,
childrencorner3_v2,25,2,5,2,
childrencorner3_v2,25,3,5,2,
childrencorner3_v2,26,1,5,2,
childrencorner3_v2,26,2,5,2,
childrencorner3_v2,26,3,5,2,
childrencorner3_v2,27,1,6,2,9
childrencorner3_v2,27,2,6,2,36
childrencorner3_v2,27,3,6,2,72
childrencorner3_v2,28,1,6,2,
childrencorner3_v2,28,2,6,2,
childrencorner3_v2,28,3,6,2,
childrencorner3_v2,29,1,6,2,
childrencorner3_v2,29,2,6,2,
childrencorner3_v2,29,3,6,2,
childrencorner3_v2,30,1,6,2,330
childrencorner3_v2,30,2,6,2,358
childrencorner3_v2,30,3,6,2,385
childrencorner3_v2,31,1,6,2,
childrencorner3_v2,31,2,6,2,
childrencorner3_v2,31,3,6,2,
childrencorner3_v2,1,1,1,3,
childrencorner3_v2,1,2,1,3,
childrencorner3_v2,1,3,1,3,
childrencorner3_v2,2,1,1,3,114
childrencorner3_v2,2,2,1,3,139
childrencorner3_v2,2,3,1,3,163
childrencorner3_v2,3,1,1,3,
childrencorner3_v2,3,2,1,3,
childrencorner3_v2,3,3,1,3,
childrencorner3_v2,4,1,1,3,
childrencorner3_v2,4,2,1,3,
childrencorner3_v2,4,3,1,3,
childrencorner3_v2,5,1,1,3,363
childrencorner3_v2,5,2,1,3,387
childrencorner3_v2,5,3,1,3,410
childrencorner3_v2,6,1,1,3,
childrencorner3_v2,6,2,1,3,
childrencorner3_v2,6,3,1,3,
childrencorner3_v2,7,1,2,3,
childrencorner3_v2,7,2,2,3,
childrencorner3_v2,7,3,2,3,
childrencorner3_v2,8,1,2,3,118
childrencorner3_v2,8,2,2,3,141
childrencorner3_v2,8,3,2,3,164
childrencorner3_v2,9,1,2,3,
childrencorner3_v2,9,2,2,3,
childrencorner3_v2,9,3,2,3,
childrencorner3_v2,10,1,2,3,
childrencorner3_v2,10,2,2,3,
childrencorner3_v2,10,3,2,3,
childrencorner3_v2,11,1,2,3,374
childrencorner3_v2,11,2,2,3,398
childrencorner3_v2,11,3,2,3,425
childrencorner3_v2,12,1,2,3,
childrencorner3_v2,12,2,2,3,
childrencorner3_v2,12,3,2,3,
childrencorner3_v2,13,1,3,3,
childrencorner3_v2,13,2,3,3,
childrencorner3_v2,13,3,3,3,
childrencorner3_v2,14,1,3,3,111
childrencorner3_v2,14,2,3,3,132
childrencorner3_v2,14,3,3,3,146
childrencorner3_v2,15,1,3,3,
childrencorner3_v2,15,2,3,3,
childrencorner3_v2,15,3,3,3,
childrencorner3_v2,16,1,3,3,
childrencorner3_v2,16,2,3,3,
childrencorner3_v2,16,3,3,3,
childrencorner3_v2,17,1,3,3,355
childrencorner3_v2,17,2,3,3,375
childrencorner3_v2,17,3,3,3,394
childrencorner3_v2,18,1,3,3,
childrencorner3_v2,18,2,3,3,
childrencorner3_v2,18,3,3,3,
childrencorner3_v2,19,1,3,3,
childrencorner3_v2,19,2,3,3,
childrencorner3_v2,19,3,3,3,
childrencorner3_v2,20,1,4,3,37
childrencorner3_v2,20,2,4,3,58
childrencorner3_v2,20,3,4,3,73
childrencorner3_v2,21,1,4,3,
childrencorner3_v2,21,2,4,3,
childrencorner3_v2,21,3,4,3,
childrencorner3_v2,22,1,4,3,
childrencorner3_v2,22,2,4,3,
childrencorner3_v2,22,3,4,3,
childrencorner3_v2,23,1,4,3,246
childrencorner3_v2,23,2,4,3,262
childrencorner3_v2,23,3,4,3,283
childrencorner3_v2,24,1,4,3,
childrencorner3_v2,24,2,4,3,
childrencorner3_v2,24,3,4,3,
childrencorner3_v2,25,1,4,3,
childrencorner3_v2,25,2,4,3,
childrencorner3_v2,25,3,4,3,
childrencorner3_v2,26,1,4,3,468
childrencorner3_v2,26,2,4,3,489
childrencorner3_v2,26,3,4,3,511
childrencorner3_v2,27,1,5,3,
childrencorner3_v2,27,2,5,3,
childrencorner3_v2,27,3,5,3,
childrencorner3_v2,28,1,5,3,
childrencorner3_v2,28,2,5,3,
childrencorner3_v2,28,3,5,3,
childrencorner3_v2,29,1,5,3,199
childrencorner3_v2,29,2,5,3,229
childrencorner3_v2,29,3,5,3,256
childrencorner3_v2,30,1,5,3,
childrencorner3_v2,30,2,5,3,
childrencorner3_v2,30,3,5,3,
childrencorner3_v2,31,1,5,3,
childrencorner3_v2,31,2,5,3,
childrencorner3_v2,31,3,5,3,
childrencorner3_v2,32,1,5,3,464
childrencorner3_v2,32,2,5,3,486
childrencorner3_v2,32,3,5,3,510
childrencorner3_v2,33,1,6,3,
childrencorner3_v2,33,2,6,3,
childrencorner3_v2,33,3,6,3,
childrencorner3_v2,34,1,6,3,
childrencorner3_v2,34,2,6,3,
childrencorner3_v2,34,3,6,3,
childrencorner3_v2,35,1,6,3,157
childrencorner3_v2,35,2,6,3,174
