score,measure,beat,strip,page,hpixel
etude3_v1,3,3,1,2,487
etude3_v1,4,1,2,2,
etude3_v1,4,2,2,2,
etude3_v1,4,3,2,2,
etude3_v1,5,1,2,2,
etude3_v1,5,2,2,2,
etude3_v1,5,3,2,2,
etude3_v1,6,1,2,2,300
etude3_v1,6,2,2,2,336
etude3_v1,6,3,2,2,383
etude3_v1,7,1,2,2,
etude3_v1,7,2,2,2,
etude3_v1,7,3,2,2,
etude3_v1,8,1,3,2,
etude3_v1,8,2,3,2,
etude3_v1,8,3,3,2,
etude3_v1,9,1,3,2,174
etude3_v1,9,2,3,2,212
etude3_v1,9,3,3,2,245
etude3_v1,10,1,3,2,
etude3_v1,10,2,3,2,
etude3_v1,10,3,3,2,
etude3_v1,11,1,3,2,
etude3_v1,11,2,3,2,
etude3_v1,11,3,3,2,
etude3_v1,12,1,4,2,48
etude3_v1,12,2,4,2,94
etude3_v1,12,3,4,2,129
etude3_v1,13,1,4,2,
etude3_v1,13,2,4,2,
etude3_v1,13,3,4,2,
etude3_v1,14,1,4,2,
etude3_v1,14,2,4,2,
etude3_v1,14,3,4,2,
etude3_v1,15,1,4,2,424
etude3_v1,15,2,4,2,460
etude3_v1,15,3,4,2,497
etude3_v1,1,1,1,3,
etude3_v1,1,2,1,3,
etude3_v1,1,3,1,3,
etude3_v1,2,1,1,3,
etude3_v1,2,2,1,3,
etude3_v1,2,3,1,3,
etude3_v1,3,1,1,3,383
etude3_v1,3,2,1,3,4343
etude3_v1,3,3,1,3,486
etude3_v1,4,1,2,3,
etude3_v1,4,2,2,3,
etude3_v1,4,3,2,3,
etude3_v1,5,1,2,3,
etude3_v1,5,2,2,3,
etude3_v1,5,3,2,3,
etude3_v1,6,1,2,3,377
etude3_v1,6,2,2,3,427
etude3_v1,6,3,2,3,487
etude3_v1,7,1,3,3,
etude3_v1,7,2,3,3,
etude3_v1,7,3,3,3,
etude3_v1,8,1,3,3,
etude3_v1,8,2,3,3,
etude3_v1,8,3,3,3,
etude3_v1,9,1,3,3,380
etude3_v1,9,2,3,3,432
etude3_v1,9,3,3,3,484
etude3_v1,10,1,4,3,
etude3_v1,10,2,4,3,
etude3_v1,10,3,4,3,
etude3_v1,11,1,4,3,
etude3_v1,11,2,4,3,
etude3_v1,11,3,4,3,
etude3_v1,1,1,1,4,49
etude3_v1,1,2,1,4,126
etude3_v1,1,3,1,4,204
etude3_v1,2,1,1,4,
etude3_v1,2,2,1,4,
etude3_v1,2,3,1,4,
etude3_v1,3,1,2,4,
etude3_v1,3,2,2,4,
etude3_v1,3,3,2,4,
etude3_v1,4,1,2,4,291
etude3_v1,4,2,2,4,369
etude3_v1,4,3,2,4,452
etude3_v1,5,1,3,4,
etude3_v1,5,2,3,4,
etude3_v1,5,3,3,4,
etude3_v1,6,1,3,4,
etude3_v1,6,2,3,4,
etude3_v1,6,3,3,4,
etude3_v1,7,1,4,4,46
etude3_v1,7,2,4,4,115
etude3_v1,7,3,4,4,188
etude3_v1,8,1,4,4,
etude3_v1,8,2,4,4,
etude3_v1,8,3,4,4,
etude3_v1,9,1,4,4,
etude3_v1,1,2,1,5,
etude3_v1,1,3,1,5,
etude3_v1,2,1,1,5,170
etude3_v1,2,2,1,5,234
etude3_v1,2,3,1,5,294
etude3_v1,3,1,1,5,
etude3_v1,3,2,1,5,
etude3_v1,3,3,1,5,
etude3_v1,4,1,2,5,
etude3_v1,4,2,2,5,
etude3_v1,4,3,2,5,
etude3_v1,5,1,2,5,314
etude3_v1,5,2,2,5,392
etude3_v1,5,3,2,5,468
etude3_v1,6,1,3,5,
etude3_v1,6,2,3,5,
etude3_v1,6,3,3,5,
etude3_v1,7,1,3,5,
etude3_v1,7,2,3,5,
etude3_v1,7,3,3,5,
etude3_v1,8,1,4,5,47
etude3_v1,8,2,4,5,129
etude3_v1,8,3,4,5,209
etude3_v1,9,1,4,5,
etude3_v1,9,2,4,5,
etude3_v1,9,3,4,5,
etude3_v1,1,1,1,6,
etude3_v1,1,2,1,6,
etude3_v1,1,3,1,6,
etude3_v1,2,1,1,6,314
etude3_v1,2,2,1,6,391
etude3_v1,2,3,1,6,496
etude3_v1,3,1,2,6,
etude3_v1,3,2,2,6,
etude3_v1,3,3,2,6,
etude3_v1,4,1,2,6,293
etude3_v1,4,2,2,6,366
etude3_v1,4,3,2,6,449
etude3_v1,5,1,3,6,
etude3_v1,5,2,3,6,
etude3_v1,5,3,3,6,
etude3_v1,6,1,3,6,
etude3_v1,6,2,3,6,
etude3_v1,6,3,3,6,
etude3_v1,7,1,4,6,54
etude3_v1,7,2,4,6,211
etude3_v1,7,3,4,6,360
etude3_v1,1,1,1,7,
etude3_v1,1,2,1,7,
etude3_v1,1,3,1,7,
etude3_v1,2,1,2,7,
etude3_v1,2,2,3,7,
etude3_v1,2,3,4,7,
etude3_v1,1,1,2,8,496
etude3_v1,1,2,2,8,
etude3_v1,1,3,2,8,
etude3_v1,2,1,3,8,
etude3_v1,2,2,3,8,
etude3_v1,2,3,3,8,
etude3_v1,3,1,3,8,
etude3_v1,3,2,3,8,
etude3_v1,3,3,3,8,
etude3_v1,4,1,4,8,43
etude3_v1,4,2,4,8,122
etude3_v1,4,3,4,8,200
etude3_v1,5,1,4,8,
etude3_v1,5,2,4,8,
etude3_v1,5,3,4,8,
etude3_v1,1,1,1,9,
etude3_v1,1,2,1,9,
etude3_v1,1,3,1,9,
etude3_v1,2,1,1,9,295
etude3_v1,2,2,1,9,370
etude3_v1,2,3,1,9,450
etude3_v1,3,1,2,9,
etude3_v1,3,2,2,9,
etude3_v1,3,3,2,9,
etude3_v1,4,1,2,9,
etude3_v1,4,2,2,9,
etude3_v1,4,3,2,9,
etude3_v1,5,1,3,9,49
etude3_v1,5,2,3,9,95
etude3_v1,5,3,3,9,181
etude3_v1,6,1,3,9,
etude3_v1,6,2,3,9,
etude3_v1,6,3,3,9,
etude3_v1,7,1,4,9,
etude3_v1,7,2,4,9,
etude3_v1,7,3,4,9,
etude3_v1,8,1,4,9,291
etude3_v1,8,2,4,9,367
etude3_v1,8,3,4,9,449
etude3_v1,1,1,1,10,
etude3_v1,1,2,1,10,
etude3_v1,1,3,1,10,
etude3_v1,2,1,1,10,
etude3_v1,2,2,1,10,
etude3_v1,2,3,1,10,
etude3_v1,3,1,2,10,59
etude3_v1,3,2,2,10,213
etude3_v1,3,3,2,10,368
etude3_v1,4,1,3,10,
etude3_v1,4,2,3,10,
etude3_v1,4,3,3,10,
etude3_v1,5,1,4,10,
etude3_v1,5,2,4,10,
etude3_v1,5,3,4,10,
etude3_v1,6,1,4,10,255
etude3_v1,6,2,4,10,295
etude3_v1,6,3,4,10,337
etude3_v1,7,1,4,10,
etude3_v1,7,2,4,10,
etude3_v1,7,3,4,10,
etude3_v1,1,1,1,11,
etude3_v1,1,2,1,11,
etude3_v1,1,3,1,11,
etude3_v1,2,1,1,11,284
etude3_v1,2,2,1,11,353
etude3_v1,2,3,1,11,434
etude3_v1,3,1,2,11,
etude3_v1,3,2,2,11,
etude3_v1,3,3,2,11,
etude3_v1,4,1,2,11,
etude3_v1,4,2,2,11,
etude3_v1,4,3,2,11,
etude3_v1,5,1,3,11,48
etude3_v1,5,2,3,11,104
etude3_v1,5,3,3,11,160
etude3_v1,6,1,3,11,
etude3_v1,6,2,3,11,
etude3_v1,6,3,3,11,
etude3_v1,7,1,3,11,
etude3_v1,7,2,3,11,
etude3_v1,7,3,3,11,
etude3_v1,8,1,4,11,47
etude3_v1,8,2,4,11,100
etude3_v1,8,3,4,11,153
etude3_v1,9,1,4,11,
etude3_v1,9,2,4,11,
etude3_v1,9,3,4,11,
etude3_v1,10,1,4,11,
etude3_v1,10,2,4,11,
etude3_v1,10,3,4,11,
etude3_v1,1,1,1,12,56
etude3_v1,1,2,1,12,101
etude3_v1,1,3,1,12,160
etude3_v1,2,1,1,12,
etude3_v1,2,2,1,12,
etude3_v1,2,3,1,12,
etude3_v1,3,1,1,12,
etude3_v1,3,2,1,12,
etude3_v1,3,3,1,12,
etude3_v1,4,1,2,12,55
etude3_v1,4,2,2,12,129
etude3_v1,4,3,2,12,200
etude3_v1,5,1,2,12,
etude3_v1,5,2,2,12,
etude3_v1,5,3,2,12,
etude3_v1,6,1,3,12,
etude3_v1,6,2,3,12,
etude3_v1,6,3,3,12,
etude3_v1,7,1,3,12,236
etude3_v1,7,2,3,12,280
etude3_v1,7,3,3,12,335
etude3_v1,8,1,3,12,
etude3_v1,8,2,3,12,
etude3_v1,8,3,3,12,
etude3_v1,9,1,4,12,
etude3_v1,9,2,4,12,
etude3_v1,9,3,4,12,
etude3_v1,10,1,4,12,195
etude3_v1,10,2,4,12,245
etude3_v1,10,3,4,12,291
etude3_v1,11,1,4,12,
etude3_v1,11,2,4,12,
etude3_v1,11,3,4,12,
etude3_v1,12,1,4,12,
etude3_v1,12,2,4,12,
etude3_v1,12,3,4,12,
etude3_v1,1,1,1,13,53
etude3_v1,1,2,1,13,128
etude3_v1,1,3,1,13,202
etude3_v1,2,1,1,13,
etude3_v1,2,2,1,13,
etude3_v1,2,3,1,13,
etude3_v1,3,1,2,13,
etude3_v1,3,2,2,13,
etude3_v1,3,3,2,13,
etude3_v1,4,1,2,13,300
etude3_v1,4,2,2,13,376
etude3_v1,4,3,2,13,456
etude3_v1,5,1,3,13,
etude3_v1,5,2,3,13,
etude3_v1,5,3,3,13,
etude3_v1,6,1,3,13,
etude3_v1,6,2,3,13,
etude3_v1,6,3,3,13,
etude3_v1,7,1,4,13,45
etude3_v1,7,2,4,13,111
etude3_v1,7,3,4,13,183
etude3_v1,8,1,4,13,
etude3_v1,8,2,4,13,
etude3_v1,8,3,4,13,
etude3_v1,1,1,1,14,
etude3_v1,1,2,1,14,
etude3_v1,1,3,1,14,
etude3_v1,2,1,1,14,333
etude3_v1,2,2,1,14,396
etude3_v1,2,3,1,14,459
etude3_v1,3,1,2,14,
etude3_v1,3,2,2,14,
etude3_v1,3,3,2,14,
etude3_v1,4,1,2,14,
etude3_v1,4,2,2,14,
etude3_v1,4,3,2,14,
etude3_v1,5,1,2,14,376
etude3_v1,5,2,2,14,429
etude3_v1,5,3,2,14,482
etude3_v1,6,1,3,14,
etude3_v1,6,2,3,14,
etude3_v1,6,3,3,14,
etude3_v1,7,1,3,14,
etude3_v1,7,2,3,14,
etude3_v1,7,3,3,14,
etude3_v1,8,1,3,14,390
etude3_v1,8,2,3,14,440
etude3_v1,8,3,3,14,491
etude3_v1,9,1,4,14,
etude3_v1,9,2,4,14,
etude3_v1,9,3,4,14,
etude3_v1,10,1,4,14,
etude3_v1,10,2,4,14,
etude3_v1,10,3,4,14,
etude3_v1,11,1,4,14,360
etude3_v1,11,2,4,14,398
etude3_v1,11,3,4,14,440
etude3_v1,12,1,4,14,
etude3_v2,1,1,1,0,89
etude3_v2,1,2,1,0,107
etude3_v2,1,3,1,0,128
etude3_v2,2,1,1,0,
etude3_v2,2,2,1,0,
etude3_v2,2,3,1,0,
etude3_v2,3,1,1,0,
etude3_v2,3,2,1,0,
etude3_v2,3,3,1,0,
etude3_v2,4,1,1,0,283
etude3_v2,4,2,1,0,311
etude3_v2,4,3,1,0,348
etude3_v2,5,1,1,0,
etude3_v2,5,2,1,0,
etude3_v2,5,3,1,0,
etude3_v2,6,1,2,0,
etude3_v2,6,2,2,0,
etude3_v2,6,3,2,0,
etude3_v2,7,1,2,0,156
etude3_v2,7,2,2,0,193
etude3_v2,7,3,2,0,236
etude3_v2,8,1,2,0,
etude3_v2,8,2,2,0,
etude3_v2,8,3,2,0,
etude3_v2,9,1,2,0,
etude3_v2,9,2,2,0,
etude3_v2,9,3,2,0,
etude3_v2,10,1,3,0,41
etude3_v2,10,2,3,0,77
etude3_v2,10,3,3,0,114
etude3_v2,11,1,3,0,
etude3_v2,11,2,3,0,
etude3_v2,11,3,3,0,
etude3_v2,12,1,3,0,
etude3_v2,12,2,3,0,
etude3_v2,12,3,3,0,
etude3_v2,13,1,3,0,382
etude3_v2,13,2,3,0,418
etude3_v2,13,3,3,0,468
etude3_v2,14,1,4,0,
etude3_v2,14,2,4,0,
etude3_v2,14,3,4,0,
etude3_v2,15,1,4,0,
etude3_v2,15,2,4,0,
etude3_v2,15,3,4,0,
etude3_v2,16,1,4,0,371
etude3_v2,16,2,4,0,416
etude3_v2,16,3,4,0,460
etude3_v2,17,1,5,0,
etude3_v2,17,2,5,0,
etude3_v2,17,3,5,0,
etude3_v2,18,1,5,0,
etude3_v2,18,2,5,0,
etude3_v2,18,3,5,0,
etude3_v2,19,1,5,0,298
etude3_v2,19,2,5,0,333
etude3_v2,19,3,5,0,373
etude3_v2,20,1,5,0,
etude3_v2,20,2,5,0,
etude3_v2,20,3,5,0,
etude3_v2,1,1,1,1,
etude3_v2,1,2,1,1,
etude3_v2,1,3,1,1,
etude3_v2,2,1,1,1,171
etude3_v2,2,2,1,1,2272
etude3_v2,2,3,1,1,285
etude3_v2,3,1,1,1,
etude3_v2,3,2,1,1,
etude3_v2,3,3,1,1,
etude3_v2,4,1,2,1,
etude3_v2,4,2,2,1,
etude3_v2,4,3,2,1,
etude3_v2,5,1,2,1,196
etude3_v2,5,2,2,1,249
etude3_v2,5,3,2,1,294
etude3_v2,6,1,2,1,
etude3_v2,6,2,2,1,
etude3_v2,6,3,2,1,
etude3_v2,7,1,3,1,
etude3_v2,7,2,3,1,
etude3_v2,7,3,3,1,
etude3_v2,8,1,3,1,153
etude3_v2,8,2,3,1,189
etude3_v2,8,3,3,1,231
etude3_v2,9,1,3,1,
etude3_v2,9,2,3,1,
etude3_v2,9,3,3,1,
etude3_v2,10,1,3,1,
etude3_v2,10,2,3,1,
etude3_v2,10,3,3,1,
etude3_v2,11,1,4,1,36
etude3_v2,11,2,4,1,71
etude3_v2,11,3,4,1,112
etude3_v2,12,1,4,1,
etude3_v2,12,2,4,1,
etude3_v2,12,3,4,1,
etude3_v2,13,1,4,1,
etude3_v2,13,2,4,1,
etude3_v2,13,3,4,1,
etude3_v2,14,1,4,1,387
etude3_v2,14,2,4,1,426
etude3_v2,14,3,4,1,461
etude3_v2,15,1,5,1,
etude3_v2,15,2,5,1,
etude3_v2,15,3,5,1,
etude3_v2,16,1,5,1,
etude3_v2,16,2,5,1,
etude3_v2,16,3,5,1,
etude3_v2,17,1,5,1,274
etude3_v2,17,2,5,1,313
etude3_v2,17,3,5,1,347
etude3_v2,18,1,5,1,
etude3_v2,18,2,5,1,
etude3_v2,18,3,5,1,
etude3_v2,1,1,1,2,
etude3_v2,1,2,1,2,
etude3_v2,1,3,1,2,
etude3_v2,2,1,1,2,155
etude3_v2,2,2,1,2,196
etude3_v2,2,3,1,2,234
etude3_v2,3,1,1,2,
etude3_v2,3,2,1,2,
etude3_v2,3,3,1,2,
etude3_v2,4,1,1,2,
etude3_v2,4,2,1,2,
etude3_v2,4,3,1,2,
etude3_v2,5,1,2,2,34
etude3_v2,5,2,2,2,69
etude3_v2,5,3,2,2,104
etude3_v2,6,1,2,2,
etude3_v2,6,2,2,2,
etude3_v2,6,3,2,2,
etude3_v2,7,1,2,2,
etude3_v2,7,2,2,2,
etude3_v2,7,3,2,2,
etude3_v2,8,1,2,2,383
etude3_v2,8,2,2,2,418
etude3_v2,8,3,2,2,465
etude3_v2,9,1,3,2,
etude3_v2,9,2,3,2,
etude3_v2,9,3,3,2,
etude3_v2,10,1,3,2,
etude3_v2,10,2,3,2,
etude3_v2,10,3,3,2,
etude3_v2,11,1,3,2,253
etude3_v2,11,2,3,2,286
etude3_v2,11,3,3,2,323
etude3_v2,12,1,3,2,
etude3_v2,12,2,3,2,
etude3_v2,12,3,3,2,
etude3_v2,13,1,4,2,
etude3_v2,13,2,4,2,
etude3_v2,13,3,4,2,
etude3_v2,14,1,4,2,197
etude3_v2,14,2,4,2,245
etude3_v2,14,3,4,2,293
etude3_v2,15,1,4,2,
etude3_v2,15,2,4,2,
etude3_v2,15,3,4,2,
etude3_v2,16,1,5,2,
etude3_v2,16,2,5,2,
etude3_v2,16,3,5,2,
etude3_v2,17,1,5,2,192
etude3_v2,17,2,5,2,242
etude3_v2,17,3,5,2,295
etude3_v2,18,1,5,2,
etude3_v2,18,2,5,2,
etude3_v2,18,3,5,2,
etude3_v2,19,1,6,2,
etude3_v2,19,2,6,2,
etude3_v2,19,3,6,2,
etude3_v2,20,1,6,2,183
etude3_v2,20,2,6,2,225
etude3_v2,20,3,6,2,271
etude3_v2,21,1,6,2,
etude3_v2,21,2,6,2,
etude3_v2,21,3,6,2,
etude3_v2,22,1,6,2,
etude3_v2,1,2,1,3,
etude3_v2,1,3,1,3,
etude3_v2,2,1,1,3,133
etude3_v2,2,2,1,3,198
etude3_v2,2,3,1,3,263
etude3_v2,3,1,1,3,
etude3_v2,3,2,1,3,
etude3_v2,3,3,1,3,
etude3_v2,4,1,2,3,
etude3_v2,4,2,2,3,
etude3_v2,4,3,2,3,
etude3_v2,5,1,2,3,210
etude3_v2,5,2,2,3,255
etude3_v2,5,3,2,3,289
etude3_v2,6,1,2,3,
etude3_v2,6,2,2,3,
etude3_v2,6,3,2,3,
etude3_v2,7,1,3,3,
etude3_v2,7,2,3,3,
etude3_v2,7,3,3,3,
etude3_v2,8,1,3,3,195
etude3_v2,8,2,3,3,248
etude3_v2,8,3,3,3,302
etude3_v2,9,1,3,3,
etude3_v2,9,2,3,3,
etude3_v2,9,3,3,3,
etude3_v2,10,1,4,3,
etude3_v2,10,2,4,3,
etude3_v2,10,3,4,3,
etude3_v2,11,1,4,3,211
etude3_v2,11,2,4,3,264
etude3_v2,11,3,4,3,335
etude3_v2,12,1,4,3,
etude3_v2,12,2,4,3,
etude3_v2,12,3,4,3,
etude3_v2,13,1,5,3,
etude3_v2,13,2,5,3,
etude3_v2,13,3,5,3,
etude3_v2,14,1,5,3,214
etude3_v2,14,2,5,3,306
etude3_v2,14,3,5,3,405
etude3_v2,1,1,1,4,
etude3_v2,1,2,1,4,
etude3_v2,1,3,1,4,
etude3_v2,2,1,1,4,
etude3_v2,2,2,1,4,
etude3_v2,2,3,1,4,
etude3_v2,3,1,2,4,
etude3_v2,3,2,2,4,
etude3_v2,3,3,2,4,
etude3_v2,4,1,2,4,
etude3_v2,4,2,3,4,
etude3_v2,4,3,4,4,
etude3_v2,5,1,5,4,
etude3_v2,5,2,5,4,
etude3_v2,5,3,5,4,
etude3_v2,6,1,,,
etude3_v2,6,2,,,
etude3_v2,6,3,,,
etude3_v2,7,1,,,
etude3_v2,7,2,,,
etude3_v2,7,3,,,
etude3_v2,8,1,,,
etude3_v2,8,2,,,
etude3_v2,8,3,,,
etude3_v2,9,1,,,
etude3_v2,9,2,,,
etude3_v2,9,3,,,
etude3_v2,10,1,,,
etude3_v2,10,2,,,
etude3_v2,10,3,,,
etude3_v2,11,1,,,
etude3_v2,11,2,,,
etude3_v2,11,3,,,
etude3_v2,12,1,,,
etude3_v2,12,2,,,
etude3_v2,12,3,,,
etude3_v2,13,1,,,
etude3_v2,13,2,,,
etude3_v2,13,3,,,
etude3_v2,14,1,,,
etude3_v2,14,2,,,
etude3_v2,14,3,,,
etude3_v2,15,1,,,
etude3_v2,15,2,,,
etude3_v2,15,3,,,
etude3_v2,16,1,,,
etude3_v2,16,2,,,
etude3_v2,16,3,,,
etude3_v2,17,1,,,
etude3_v2,17,2,,,
etude3_v2,17,3,,,
etude3_v2,18,1,,,
etude3_v2,18,2,,,
etude3_v2,18,3,,,
etude3_v2,19,1,,,
etude3_v2,19,2,,,
etude3_v2,19,3,,,
etude3_v2,20,1,,,
etude3_v2,20,2,,,
etude3_v2,20,3,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
etude3_v2,,,,,
